#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 8.714710e+12 (median) + 1.744709e+13  / - 5.005890e+12
#SM   Stats: 2.349410e+11 (median) + 1.038280e+11  / - 4.363100e+10
#VMP  Stats: 3.687700e+02 (median) + 1.599300e+02  / - 8.753000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.180803e-12 (median) + 3.315278e-12  / - 1.893278e-12
sfh 0.055623 0 0 0 #avg: 0.00789936; avg_err: 0.00294873; sd: 0.20112; counts: 4653
sfh 0.060123 0 0 0 #avg: 0.0749289; avg_err: 0.0190637; sd: 1.30025; counts: 4653
sfh 0.062373 0 0 0 #avg: 0.19747; avg_err: 0.0360242; sd: 2.45705; counts: 4653
sfh 0.064623 0 0 0 #avg: 0.347716; avg_err: 0.0557499; sd: 3.80245; counts: 4653
sfh 0.066873 0 0.0418937 0 #avg: 0.48537; avg_err: 0.0620645; sd: 4.23314; counts: 4653
sfh 0.069123 0 0.190553 0 #avg: 0.69496; avg_err: 0.116352; sd: 7.93585; counts: 4653
sfh 0.071373 0 0.492063 0 #avg: 0.782162; avg_err: 0.0565881; sd: 3.85962; counts: 4653
sfh 0.073623 0 0.924185 0 #avg: 1.13845; avg_err: 0.0977284; sd: 6.66562; counts: 4653
sfh 0.075873 0.0204741 1.4296 0.0204741 #avg: 1.50956; avg_err: 0.114194; sd: 7.78864; counts: 4653
sfh 0.078123 0.0706597 1.85144 0.0706597 #avg: 1.76586; avg_err: 0.122991; sd: 8.3887; counts: 4653
sfh 0.080373 0.153462 2.21273 0.153462 #avg: 2.07295; avg_err: 0.144653; sd: 9.86614; counts: 4653
