#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.89688e+09 2.25194e-05 4.69557e-06 257284 11817 0 0 0 0.21365 4.45418e-05 0.20907 0.0532949 0.0408587 0.253324 4.21378e-05 0.255027 0.0453531 0.0467138 0.308223 2.23169e-05 0.314058 0.0133872 0.0240453 1021342
1.58071e+10 3.3366e-05 8.61492e-06 847534 35945.6 0 0 0 0.191509 6.51611e-05 0.186437 0.0485994 0.0372323 0.240544 6.36393e-05 0.241449 0.043931 0.0450523 0.305903 3.18283e-05 0.310864 0.0133566 0.0226142 449560
2.49764e+10 7.20184e-05 1.3373e-05 1.61059e+06 52414.3 0 0 0 0.180218 6.81621e-05 0.174261 0.0477977 0.0355659 0.236511 6.55625e-05 0.237284 0.0418366 0.0432041 0.306382 3.06332e-05 0.310674 0.0123329 0.0202319 402675
3.92439e+10 0.000290918 2.96874e-05 2.55777e+06 75109.8 0 0 0 0.175379 7.24492e-05 0.170315 0.044727 0.0349442 0.237429 6.77147e-05 0.238254 0.038235 0.0396749 0.307233 3.12153e-05 0.311165 0.0111422 0.0185857 329990
6.17329e+10 0.00122704 7.60513e-05 4.99336e+06 142184 0 0 0 0.176286 9.05609e-05 0.172138 0.0441088 0.0363462 0.241903 8.12167e-05 0.242979 0.0365699 0.0384155 0.308925 3.6124e-05 0.312489 0.0103448 0.0168903 211892
9.78815e+10 0.00508148 0.000203723 1.09135e+07 282944 0 0 0 0.179489 0.000119562 0.175893 0.0437509 0.0371316 0.245469 0.000104257 0.24677 0.0350236 0.0373928 0.31014 4.71372e-05 0.313672 0.00972593 0.015945 121815
1.55015e+11 0.0173421 0.000498349 2.51134e+07 596587 0 0 0 0.183642 0.000158884 0.180565 0.0431242 0.0377948 0.248787 0.000135093 0.250311 0.0335731 0.036603 0.310685 6.73727e-05 0.314829 0.0090943 0.0160451 68619
2.45278e+11 0.0494128 0.00111588 5.14743e+07 1.15837e+06 0 0 0 0.18787 0.000211921 0.185345 0.042686 0.0380076 0.252184 0.000178919 0.254489 0.032009 0.0370649 0.310689 0.000104855 0.31615 0.00865769 0.0170128 37723
3.89352e+11 0.115009 0.0022362 1.00183e+08 2.17899e+06 0 0 0 0.192143 0.000283459 0.189771 0.0422329 0.0375437 0.256511 0.000245021 0.259526 0.0313575 0.0373023 0.310435 0.000170285 0.318224 0.00791439 0.020222 20355
6.16858e+11 0.227677 0.00397262 1.71754e+08 3.68796e+06 0 4.66944e+08 0 0.198886 0.000394752 0.196954 0.043831 0.0400544 0.260928 0.000346549 0.265499 0.0312542 0.041683 0.308134 0.000273503 0.319534 0.00790164 0.0323362 11143
9.75025e+11 0.369139 0.0063018 2.70011e+08 6.0563e+06 0 7.43049e+08 0 0.204107 0.000558173 0.203239 0.0439432 0.0416888 0.262433 0.000501162 0.268387 0.0323087 0.0453577 0.302843 0.000437349 0.317611 0.010379 0.0478015 5865
1.5437e+12 0.520898 0.00928626 3.61548e+08 9.49982e+06 0 9.44654e+08 0 0.205928 0.000798733 0.205207 0.0452283 0.0432797 0.261583 0.000708095 0.266612 0.0345451 0.0452456 0.296545 0.000642883 0.309111 0.0179395 0.0506626 2895
2.42913e+12 0.654702 0.0127438 5.02468e+08 1.54214e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.20118 0.00116116 0.200577 0.0436631 0.042983 0.252931 0.00112353 0.25861 0.0379631 0.047991 0.286598 0.00105281 0.295847 0.0293259 0.0504941 1393
3.87048e+12 0.770958 0.0162708 6.45553e+08 2.2948e+07 6.06006e+08 6.63428e+08 6.06006e+08 0.19447 0.00159757 0.193384 0.0440684 0.0400762 0.242687 0.00156026 0.245096 0.0392752 0.0459497 0.274893 0.00152815 0.280263 0.0372724 0.0457312 668
6.03882e+12 0.833333 0.0227226 7.43178e+08 3.65575e+07 6.74785e+08 7.2039e+08 6.74785e+08 0.182815 0.00233289 0.181009 0.0385908 0.0372903 0.231543 0.002369 0.233204 0.0369868 0.0428121 0.267087 0.00249811 0.273818 0.0372497 0.053061 270
9.69339e+12 0.9375 0.0229755 8.84137e+08 5.84809e+07 8.10788e+08 7.68258e+08 8.10788e+08 0.177845 0.00334115 0.173791 0.0410245 0.0300821 0.219915 0.00375237 0.212926 0.0527626 0.0305144 0.257353 0.00378768 0.265005 0.0355566 0.052833 112
1.4592e+13 0.970588 0.0294118 1.08341e+09 1.01508e+08 1.14127e+09 5.57071e+08 6.74324e+08 0.164008 0.00672249 0.154996 0.0417563 0.019937 0.208637 0.00815066 0.205309 0.0401946 0.0507497 0.239365 0.00737295 0.237677 0.0417117 0.0458068 34
2.54924e+13 1 0 1.07922e+09 1.63369e+08 8.77994e+08 1.10705e+09 2.71987e+08 0.168137 0.00876802 0.158766 0.0440624 0.0234163 0.205561 0.0102027 0.218683 0.0181633 0.0444221 0.246372 0.00954012 0.245148 0.0359576 0.0170308 11
3.49914e+13 1 0 1.75693e+09 5.85958e+07 1.81553e+09 0 1.17192e+08 0.142771 0.00406299 0.146834 0 0.00812598 0.16259 0.0103112 0.172901 0 0.0206224 0.196183 0.0062863 0.202469 0 0.0125726 2
