#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 10.75 - 11.25
#HM   Stats: 8.636760e+10 (median) + 4.717640e+10  / - 2.323520e+10
#SM   Stats: 1.615190e+08 (median) + 2.586140e+08  / - 9.468851e+07
#VMP  Stats: 8.463000e+01 (median) + 1.227000e+01  / - 9.320000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 6.832127e-10 (median) + 6.590999e-10  / - 3.093733e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 902014
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 902014
sfh 0.062373 0 0 0 #avg: 6.63162e-17; avg_err: 5.30504e-17; sd: 5.03842e-14; counts: 902014
sfh 0.064623 0 0 0 #avg: 1.07875e-15; avg_err: 4.15899e-16; sd: 3.94998e-13; counts: 902014
sfh 0.066873 0 0 0 #avg: 3.19283e-15; avg_err: 9.83434e-16; sd: 9.3401e-13; counts: 902014
sfh 0.069123 0 0 0 #avg: 1.44301e-14; avg_err: 3.48375e-15; sd: 3.30867e-12; counts: 902014
sfh 0.071373 0 0 0 #avg: 4.56444e-14; avg_err: 1.11941e-14; sd: 1.06316e-11; counts: 902014
sfh 0.073623 0 0 0 #avg: 1.13174e-13; avg_err: 2.47786e-14; sd: 2.35333e-11; counts: 902014
sfh 0.075873 0 0 0 #avg: 1.99537e-13; avg_err: 2.39131e-14; sd: 2.27113e-11; counts: 902014
sfh 0.078123 0 0 0 #avg: 3.1865e-13; avg_err: 2.11856e-14; sd: 2.01209e-11; counts: 902014
sfh 0.080373 0 0 0 #avg: 5.79727e-13; avg_err: 3.01232e-14; sd: 2.86093e-11; counts: 902014
sfh 0.082623 0 0 0 #avg: 9.38864e-13; avg_err: 3.83351e-14; sd: 3.64086e-11; counts: 902014
sfh 0.085998 0 0 0 #avg: 1.79754e-12; avg_err: 5.29349e-14; sd: 5.02746e-11; counts: 902014
sfh 0.089373 0 0 0 #avg: 3.12701e-12; avg_err: 6.78023e-14; sd: 6.43948e-11; counts: 902014
sfh 0.092748 0 0 0 #avg: 5.10129e-12; avg_err: 7.67349e-14; sd: 7.28785e-11; counts: 902014
sfh 0.096123 0 0 0 #avg: 7.73087e-12; avg_err: 9.5071e-14; sd: 9.0293e-11; counts: 902014
sfh 0.099498 0 0 0 #avg: 1.11412e-11; avg_err: 1.09888e-13; sd: 1.04365e-10; counts: 902014
sfh 0.102873 0 0 0 #avg: 1.53112e-11; avg_err: 1.22037e-13; sd: 1.15904e-10; counts: 902014
sfh 0.106248 0 0 0 #avg: 2.04258e-11; avg_err: 1.4305e-13; sd: 1.35861e-10; counts: 902014
sfh 0.109623 0 5.072e-12 0 #avg: 2.58215e-11; avg_err: 1.56099e-13; sd: 1.48254e-10; counts: 902014
sfh 0.112998 0 1.77918e-11 0 #avg: 3.08697e-11; avg_err: 1.59976e-13; sd: 1.51937e-10; counts: 902014
sfh 0.116373 0 3.18695e-11 0 #avg: 3.50126e-11; avg_err: 1.63888e-13; sd: 1.55652e-10; counts: 902014
sfh 0.119748 0 4.51709e-11 0 #avg: 3.89297e-11; avg_err: 1.64924e-13; sd: 1.56635e-10; counts: 902014
sfh 0.123123 0 5.78746e-11 0 #avg: 4.35101e-11; avg_err: 1.70484e-13; sd: 1.61916e-10; counts: 902014
