#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 13.75 - 14.25
#HM   Stats: 8.107350e+13 (median) + 2.435251e+13  / - 2.013230e+13
#SM   Stats: 2.800970e+11 (median) + 1.508320e+11  / - 1.431230e+11
#VMP  Stats: 5.999600e+02 (median) + 1.118700e+02  / - 5.271002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.736009e-11 (median) + 1.886248e-11  / - 9.713059e-12
sfh 0.055623 0 0 0 #avg: 7.03227e-14; avg_err: 7.03227e-14; sd: 6.1708e-13; counts: 78
sfh 0.060123 0 0 0 #avg: 5.72367e-13; avg_err: 5.72367e-13; sd: 5.0225e-12; counts: 78
sfh 0.062373 0 0 0 #avg: 8.19892e-13; avg_err: 7.89871e-13; sd: 6.93109e-12; counts: 78
sfh 0.064623 0 0 0 #avg: 3.76688e-13; avg_err: 1.76768e-13; sd: 1.55113e-12; counts: 78
sfh 0.066873 0 3.32067e-13 0 #avg: 8.16281e-13; avg_err: 3.58796e-13; sd: 3.14842e-12; counts: 78
sfh 0.069123 0 1.53679e-12 0 #avg: 2.47728e-12; avg_err: 1.24083e-12; sd: 1.08882e-11; counts: 78
sfh 0.071373 6.15937e-14 2.71254e-12 6.15937e-14 #avg: 6.71609e-12; avg_err: 3.98913e-12; sd: 3.50045e-11; counts: 78
sfh 0.073623 2.23528e-13 5.23928e-12 2.23528e-13 #avg: 6.47292e-12; avg_err: 2.88502e-12; sd: 2.5316e-11; counts: 78
sfh 0.075873 5.32634e-13 8.52276e-12 5.32634e-13 #avg: 4.84268e-12; avg_err: 1.15104e-12; sd: 1.01004e-11; counts: 78
sfh 0.078123 1.30874e-12 1.08257e-11 1.30121e-12 #avg: 8.56366e-12; avg_err: 3.14847e-12; sd: 2.76278e-11; counts: 78
sfh 0.080373 1.80832e-12 1.36147e-11 1.76801e-12 #avg: 7.50103e-12; avg_err: 1.42286e-12; sd: 1.24856e-11; counts: 78
sfh 0.082623 3.08072e-12 1.226e-11 2.99082e-12 #avg: 8.1427e-12; avg_err: 1.37064e-12; sd: 1.20273e-11; counts: 78
sfh 0.085998 5.13903e-12 2.417e-11 4.69943e-12 #avg: 1.3767e-11; avg_err: 2.34287e-12; sd: 2.05586e-11; counts: 78
sfh 0.089373 8.18535e-12 2.85879e-11 7.30666e-12 #avg: 2.16565e-11; avg_err: 4.51388e-12; sd: 3.96092e-11; counts: 78
sfh 0.092748 1.06166e-11 2.98236e-11 8.57012e-12 #avg: 2.73898e-11; avg_err: 5.87993e-12; sd: 5.15962e-11; counts: 78
sfh 0.096123 1.72928e-11 3.53541e-11 1.34114e-11 #avg: 3.22366e-11; avg_err: 6.29011e-12; sd: 5.51955e-11; counts: 78
sfh 0.099498 1.95127e-11 2.81882e-11 1.54262e-11 #avg: 4.02079e-11; avg_err: 8.61338e-12; sd: 7.55821e-11; counts: 78
sfh 0.102873 2.13707e-11 3.96245e-11 1.58012e-11 #avg: 4.31993e-11; avg_err: 1.05094e-11; sd: 9.22196e-11; counts: 78
sfh 0.106248 2.27911e-11 5.37396e-11 1.50199e-11 #avg: 4.67494e-11; avg_err: 8.34754e-12; sd: 7.32493e-11; counts: 78
sfh 0.109623 2.75405e-11 6.70163e-11 1.80554e-11 #avg: 5.22372e-11; avg_err: 7.9682e-12; sd: 6.99207e-11; counts: 78
sfh 0.112998 3.43431e-11 6.18823e-11 2.47561e-11 #avg: 5.77664e-11; avg_err: 8.30747e-12; sd: 7.28978e-11; counts: 78
sfh 0.116373 3.82202e-11 7.4526e-11 2.57185e-11 #avg: 6.8401e-11; avg_err: 9.58138e-12; sd: 8.40763e-11; counts: 78
sfh 0.119748 4.66571e-11 7.20033e-11 3.29868e-11 #avg: 8.64087e-11; avg_err: 1.733e-11; sd: 1.5207e-10; counts: 78
sfh 0.123123 4.89729e-11 1.16276e-10 3.71013e-11 #avg: 1.09422e-10; avg_err: 2.92373e-11; sd: 2.56556e-10; counts: 78
sfh 0.126498 5.46562e-11 1.44084e-10 4.09414e-11 #avg: 1.14688e-10; avg_err: 2.61528e-11; sd: 2.2949e-10; counts: 78
sfh 0.129873 6.68162e-11 1.26249e-10 4.88157e-11 #avg: 1.14691e-10; avg_err: 2.00364e-11; sd: 1.75819e-10; counts: 78
sfh 0.133248 7.65345e-11 1.09279e-10 5.40093e-11 #avg: 1.16344e-10; avg_err: 1.49791e-11; sd: 1.31441e-10; counts: 78
sfh 0.136623 8.20726e-11 1.8034e-10 5.88202e-11 #avg: 1.26225e-10; avg_err: 1.61825e-11; sd: 1.42001e-10; counts: 78
sfh 0.141685 7.92691e-11 1.38687e-10 4.92086e-11 #avg: 1.37959e-10; avg_err: 1.84471e-11; sd: 1.61873e-10; counts: 78
