#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66307e+09 0 0 0 0 0 0 0.119872 0.0252367 0.0888973 0.147588 0.0726966 19
1.6301e+10 0 0 0 0 0 0 0.12644 0.0637849 0.0996277 0.210789 0.0826377 4
2.31278e+10 0.25 0.25 0.25 0 1 0 0.189072 0.0547481 0.189357 0.153793 0.0899953 4
3.78783e+10 0 0 0 0 0 0 0.301448 0.0624512 0.397644 0.102341 0.261855 8
6.07251e+10 0 0 0 0 0 0 0.165229 0.0510886 0.117848 0.252774 0.101265 13
1.07391e+11 0.0571429 0.0571429 0.0398075 0 0 0 0.220343 0.0295482 0.197527 0.178317 0.156476 35
1.62767e+11 0.0151515 0.0151515 0.0151515 0 0 0 0.156853 0.016441 0.119434 0.156627 0.0799205 66
2.65267e+11 0.0555556 0.0555556 0.0156219 0 0 0 0.145008 0.00890917 0.115894 0.122518 0.0761254 216
4.13429e+11 0.0441696 0.0441696 0.00864426 0 0 0 0.148208 0.00560003 0.110345 0.158994 0.0723736 566
6.48906e+11 0.0498774 0.050695 0.00638126 0 0 0 0.15451 0.00381353 0.115894 0.170709 0.0784311 1223
1.01576e+12 0.0380409 0.0394674 0.00440368 0 0 0 0.158828 0.00283946 0.126361 0.160243 0.0884367 2103
1.59525e+12 0.0403783 0.0407421 0.00380615 0 0 0 0.175227 0.00260471 0.138249 0.175331 0.0992596 2749
2.50907e+12 0.0422245 0.0429111 0.00381774 0 0 0 0.188044 0.00262918 0.156112 0.177925 0.0966986 2913
3.95964e+12 0.0423762 0.0427723 0.00406635 0 0 0 0.202122 0.00274173 0.178804 0.159234 0.116248 2525
6.21973e+12 0.0314353 0.0314353 0.00425083 0 0 0 0.221014 0.00341145 0.20197 0.165096 0.117455 1686
9.79835e+12 0.0347003 0.0347003 0.00593794 0 0 0 0.237762 0.00461587 0.210178 0.172723 0.120127 951
1.53207e+13 0.0316832 0.0316832 0.00780203 0 0 0 0.253558 0.0062363 0.245222 0.157862 0.139233 505
2.46383e+13 0.00990099 0.00990099 0.00698362 0 0 0 0.256206 0.00981407 0.250384 0.156693 0.142059 202
3.83815e+13 0 0 0 0 0 0 0.25795 0.0165005 0.238809 0.200984 0.132074 77
5.82854e+13 0 0 0 0 0 0 0.279353 0.028047 0.263888 0.136341 0.111768 20
9.46856e+13 0 0 0 0 0 0 0.16184 0.0561379 0.135246 0.157665 0.123182 5
