#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.695590e+11 (median) + 1.476470e+11  / - 7.014700e+10
#SM   Stats: 2.027800e+09 (median) + 4.482110e+09  / - 1.266742e+09
#VMP  Stats: 1.237000e+02 (median) + 1.882001e+01  / - 1.423000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 9.197479e-10 (median) + 8.430466e-10  / - 4.136450e-10
sfh 0.055623 0 0 0 #avg: 1.60878e-06; avg_err: 1.34778e-06; sd: 0.000879108; counts: 425451
sfh 0.060123 0 0 0 #avg: 2.40499e-05; avg_err: 8.75119e-06; sd: 0.0057081; counts: 425451
sfh 0.062373 0 0 0 #avg: 9.48667e-05; avg_err: 2.18971e-05; sd: 0.0142827; counts: 425451
sfh 0.064623 0 0 0 #avg: 0.000310011; avg_err: 6.69749e-05; sd: 0.0436854; counts: 425451
sfh 0.066873 0 0 0 #avg: 0.00060503; avg_err: 6.63453e-05; sd: 0.0432747; counts: 425451
sfh 0.069123 0 0 0 #avg: 0.00114388; avg_err: 0.000103503; sd: 0.0675114; counts: 425451
sfh 0.071373 0 0 0 #avg: 0.00198137; avg_err: 0.000153923; sd: 0.100399; counts: 425451
sfh 0.073623 0 0 0 #avg: 0.00301125; avg_err: 0.000165725; sd: 0.108097; counts: 425451
sfh 0.075873 0 0 0 #avg: 0.00434926; avg_err: 0.000195053; sd: 0.127226; counts: 425451
sfh 0.078123 0 0 0 #avg: 0.00606416; avg_err: 0.000204771; sd: 0.133565; counts: 425451
sfh 0.080373 0 0 0 #avg: 0.00846111; avg_err: 0.000221632; sd: 0.144563; counts: 425451
sfh 0.082623 0 0 0 #avg: 0.0104046; avg_err: 0.000222887; sd: 0.145381; counts: 425451
sfh 0.085998 0 0 0 #avg: 0.0166613; avg_err: 0.000293936; sd: 0.191724; counts: 425451
sfh 0.089373 0 0 0 #avg: 0.0221908; avg_err: 0.000294191; sd: 0.191891; counts: 425451
sfh 0.092748 0 0.0038732 0 #avg: 0.0286842; avg_err: 0.000350576; sd: 0.228669; counts: 425451
sfh 0.096123 0 0.0162238 0 #avg: 0.0357256; avg_err: 0.000346162; sd: 0.225789; counts: 425451
sfh 0.099498 0 0.0339742 0 #avg: 0.0431202; avg_err: 0.000416206; sd: 0.271476; counts: 425451
sfh 0.102873 0 0.0511764 0 #avg: 0.050615; avg_err: 0.000529374; sd: 0.345292; counts: 425451
sfh 0.106248 0 0.0668588 0 #avg: 0.0576726; avg_err: 0.000448234; sd: 0.292367; counts: 425451
sfh 0.109623 0.000513209 0.0810077 0.000513209 #avg: 0.0653898; avg_err: 0.000475401; sd: 0.310088; counts: 425451
sfh 0.112998 0.00340441 0.0909731 0.00340441 #avg: 0.0734535; avg_err: 0.000575428; sd: 0.375332; counts: 425451
sfh 0.116373 0.00702204 0.097266 0.00702204 #avg: 0.0812152; avg_err: 0.000600177; sd: 0.391475; counts: 425451
