#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.25 - 8.75
#HM   Stats: 8.226470e+10 (median) + 3.966130e+10  / - 2.894120e+10
#SM   Stats: 2.893120e+08 (median) + 1.534860e+08  / - 8.421699e+07
#VMP  Stats: 9.450000e+01 (median) + 8.790001e+00  / - 7.860001e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.193773e-10 (median) + 3.873025e-10  / - 2.277180e-10
sfh 0.055623 0 0 0 #avg: 2.60033e-09; avg_err: 2.60033e-09; sd: 1.23405e-06; counts: 225220
sfh 0.060123 0 0 0 #avg: 1.22303e-07; avg_err: 1.00207e-07; sd: 4.75554e-05; counts: 225220
sfh 0.062373 0 0 0 #avg: 1.16704e-06; avg_err: 1.12591e-06; sd: 0.000534326; counts: 225220
sfh 0.064623 0 0 0 #avg: 1.6184e-06; avg_err: 9.127e-07; sd: 0.000433142; counts: 225220
sfh 0.066873 0 0 0 #avg: 9.77182e-06; avg_err: 4.22051e-06; sd: 0.00200294; counts: 225220
sfh 0.069123 0 0 0 #avg: 2.29257e-05; avg_err: 5.85039e-06; sd: 0.00277643; counts: 225220
sfh 0.071373 0 0 0 #avg: 9.23499e-05; avg_err: 3.00616e-05; sd: 0.0142664; counts: 225220
sfh 0.073623 0 0 0 #avg: 0.000165759; avg_err: 2.4529e-05; sd: 0.0116408; counts: 225220
sfh 0.075873 0 0 0 #avg: 0.000259229; avg_err: 2.65862e-05; sd: 0.0126171; counts: 225220
sfh 0.078123 0 0 0 #avg: 0.000505225; avg_err: 4.46822e-05; sd: 0.0212049; counts: 225220
sfh 0.080373 0 0 0 #avg: 0.000864957; avg_err: 5.3566e-05; sd: 0.0254209; counts: 225220
sfh 0.082623 0 0 0 #avg: 0.00121116; avg_err: 5.04628e-05; sd: 0.0239483; counts: 225220
sfh 0.085998 0 0 0 #avg: 0.00226499; avg_err: 7.3589e-05; sd: 0.0349233; counts: 225220
sfh 0.089373 0 0 0 #avg: 0.00367974; avg_err: 8.80548e-05; sd: 0.0417884; counts: 225220
sfh 0.092748 0 0 0 #avg: 0.00563689; avg_err: 0.000107094; sd: 0.0508237; counts: 225220
sfh 0.096123 0 0 0 #avg: 0.00783539; avg_err: 0.000122566; sd: 0.0581664; counts: 225220
sfh 0.099498 0 0.000807711 0 #avg: 0.0102563; avg_err: 0.000125642; sd: 0.0596264; counts: 225220
sfh 0.102873 0 0.00617003 0 #avg: 0.01292; avg_err: 0.000141541; sd: 0.0671713; counts: 225220
sfh 0.106248 0 0.013893 0 #avg: 0.015578; avg_err: 0.000154456; sd: 0.0733004; counts: 225220
sfh 0.109623 0 0.0215518 0 #avg: 0.01816; avg_err: 0.000154299; sd: 0.0732263; counts: 225220
sfh 0.112998 0 0.0279069 0 #avg: 0.0204362; avg_err: 0.000155241; sd: 0.0736732; counts: 225220
sfh 0.116373 0 0.0326588 0 #avg: 0.0223514; avg_err: 0.000159506; sd: 0.0756973; counts: 225220
sfh 0.119748 0.000780779 0.0360056 0.000780779 #avg: 0.0242006; avg_err: 0.000163646; sd: 0.0776617; counts: 225220
sfh 0.123123 0.00218837 0.0389192 0.00218837 #avg: 0.0261659; avg_err: 0.00016594; sd: 0.0787504; counts: 225220
sfh 0.126498 0.00371781 0.0425538 0.00371781 #avg: 0.028711; avg_err: 0.000171014; sd: 0.0811584; counts: 225220
sfh 0.129873 0.00532992 0.0459031 0.00532992 #avg: 0.0313785; avg_err: 0.000183537; sd: 0.0871016; counts: 225220
sfh 0.133248 0.00707879 0.0489 0.00707879 #avg: 0.0340065; avg_err: 0.00018881; sd: 0.089604; counts: 225220
sfh 0.136623 0.00888852 0.0519554 0.00888852 #avg: 0.0367212; avg_err: 0.000193825; sd: 0.0919841; counts: 225220
sfh 0.141685 0.0115423 0.0568186 0.0115423 #avg: 0.0407531; avg_err: 0.000202267; sd: 0.0959902; counts: 225220
sfh 0.146748 0.0144858 0.060951 0.0144433 #avg: 0.0444377; avg_err: 0.000203949; sd: 0.0967885; counts: 225220
sfh 0.15181 0.0171811 0.0646673 0.0165686 #avg: 0.0479395; avg_err: 0.000207142; sd: 0.0983039; counts: 225220
sfh 0.156873 0.0197421 0.0684185 0.0183951 #avg: 0.0512452; avg_err: 0.000211181; sd: 0.100221; counts: 225220
sfh 0.161935 0.0220925 0.0717462 0.0198698 #avg: 0.0543302; avg_err: 0.000218066; sd: 0.103488; counts: 225220
sfh 0.166998 0.0246883 0.0746509 0.0215301 #avg: 0.0570683; avg_err: 0.000216069; sd: 0.10254; counts: 225220
sfh 0.17206 0.0270439 0.0765111 0.0230065 #avg: 0.059194; avg_err: 0.000213783; sd: 0.101456; counts: 225220
sfh 0.177123 0.0294115 0.0795625 0.0245638 #avg: 0.0618289; avg_err: 0.000211706; sd: 0.10047; counts: 225220
sfh 0.182185 0.0323214 0.0826776 0.0265872 #avg: 0.0647023; avg_err: 0.000210734; sd: 0.100008; counts: 225220
sfh 0.187248 0.0345036 0.0841964 0.0280641 #avg: 0.0669245; avg_err: 0.000211677; sd: 0.100456; counts: 225220
sfh 0.19231 0.037156 0.085898 0.0299243 #avg: 0.0691411; avg_err: 0.000210067; sd: 0.0996918; counts: 225220
