#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69744e+07 0.00912024 0.000102408 7.27222e+07 339593 0 0 0 0.367926 9.5021e-05 0.365928 0.0861762 0.0848678 0.69067 8.07633e-05 0.695917 0.0673551 0.0764217 0.939212 2.84473e-05 0.944547 0.0160573 0.0255367 861710
1.57083e+08 0.00989118 0.000178653 8.01172e+07 613434 0 0 0 0.371574 0.000155905 0.370315 0.0832663 0.0835837 0.692247 0.000124357 0.694832 0.0651517 0.0691178 0.939572 4.49771e-05 0.944404 0.0154416 0.0241442 306839
2.48742e+08 0.0103875 0.000206544 9.01318e+07 757956 0 0 0 0.378159 0.000171664 0.377385 0.0792397 0.0811073 0.69576 0.000135478 0.698019 0.0630206 0.0678045 0.940387 4.94518e-05 0.944927 0.0149019 0.022867 240963
3.94567e+08 0.011868 0.000247995 1.04354e+08 928892 0 0 0 0.386578 0.000189478 0.385621 0.0758573 0.0776473 0.701335 0.00014969 0.70358 0.0613469 0.0678619 0.940992 5.47766e-05 0.945335 0.0143289 0.0216158 190681
6.25695e+08 0.0131722 0.00028957 1.18247e+08 1.11278e+06 0 0 0 0.395747 0.000205108 0.393938 0.0732096 0.0735671 0.706426 0.000158996 0.709454 0.0572277 0.0655097 0.940716 5.98874e-05 0.944879 0.0135977 0.0202416 155023
9.90763e+08 0.0143157 0.000336784 1.33376e+08 1.34332e+06 0 0 0 0.403933 0.000223352 0.401781 0.0720165 0.0709913 0.708276 0.000170659 0.71179 0.0534999 0.0634105 0.938482 6.83497e-05 0.942547 0.0135692 0.0195653 124409
1.57133e+09 0.0155645 0.000393651 1.52763e+08 1.64216e+06 0 0 0 0.413481 0.000245625 0.41109 0.0714719 0.0695886 0.706932 0.000180461 0.710247 0.0489646 0.057962 0.933963 8.13248e-05 0.938239 0.0136503 0.0195494 98879
2.49083e+09 0.0175632 0.000464761 1.75649e+08 1.97843e+06 0 0 0 0.421525 0.000266997 0.418998 0.0704239 0.0683434 0.700169 0.000184944 0.703002 0.044832 0.0519944 0.926576 9.73149e-05 0.93126 0.0142443 0.0200654 79883
3.94987e+09 0.0179977 0.000521191 2.08001e+08 2.43166e+06 0 3.50448e+08 0 0.42938 0.000291204 0.426855 0.0700397 0.0674733 0.688002 0.000191098 0.690067 0.0415281 0.0461186 0.91545 0.000120137 0.920633 0.0156757 0.0216396 65064
6.27047e+09 0.0204441 0.000612878 2.57289e+08 3.11004e+06 0 4.854e+08 0 0.433042 0.00031069 0.431827 0.0671549 0.0669222 0.668656 0.000199841 0.671535 0.0372199 0.0417713 0.898811 0.00015853 0.905444 0.0174417 0.0242815 53316
