#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 7.955880e+11 (median) + 6.161720e+11  / - 2.802940e+11
#SM   Stats: 2.951750e+10 (median) + 1.532150e+10  / - 8.886600e+09
#VMP  Stats: 1.486800e+02 (median) + 2.491000e+01  / - 1.434000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 4.623990e-11 (median) + 5.275195e-11  / - 2.476370e-11
sfh 0.055623 0 0 0 #avg: 2.06027e-06; avg_err: 2.06027e-06; sd: 0.000535138; counts: 67467
sfh 0.060123 0 0 0 #avg: 7.08243e-05; avg_err: 3.60694e-05; sd: 0.00936875; counts: 67467
sfh 0.062373 0 0 0 #avg: 0.000318783; avg_err: 0.000134198; sd: 0.0348568; counts: 67467
sfh 0.064623 0 0 0 #avg: 0.00127733; avg_err: 0.000425388; sd: 0.110491; counts: 67467
sfh 0.066873 0 0 0 #avg: 0.00278698; avg_err: 0.00104331; sd: 0.270991; counts: 67467
sfh 0.069123 0 0 0 #avg: 0.00467737; avg_err: 0.00142366; sd: 0.369784; counts: 67467
sfh 0.071373 0 0 0 #avg: 0.00624236; avg_err: 0.000779392; sd: 0.202441; counts: 67467
sfh 0.073623 0 0 0 #avg: 0.00927051; avg_err: 0.000922116; sd: 0.239512; counts: 67467
sfh 0.075873 0 0 0 #avg: 0.0128955; avg_err: 0.00112124; sd: 0.291233; counts: 67467
sfh 0.078123 0 0 0 #avg: 0.0188479; avg_err: 0.00225883; sd: 0.586713; counts: 67467
sfh 0.080373 0 0 0 #avg: 0.0265451; avg_err: 0.00345895; sd: 0.898436; counts: 67467
sfh 0.082623 0 0 0 #avg: 0.0282059; avg_err: 0.00104343; sd: 0.271023; counts: 67467
sfh 0.085998 0 0.0029575 0 #avg: 0.0456515; avg_err: 0.00165896; sd: 0.430901; counts: 67467
sfh 0.089373 0 0.0228232 0 #avg: 0.0601528; avg_err: 0.00248712; sd: 0.646009; counts: 67467
sfh 0.092748 0 0.0551604 0 #avg: 0.0745314; avg_err: 0.0025828; sd: 0.670863; counts: 67467
sfh 0.096123 0 0.0899792 0 #avg: 0.0891565; avg_err: 0.00234795; sd: 0.609861; counts: 67467
sfh 0.099498 0.000223079 0.123543 0.000223079 #avg: 0.104991; avg_err: 0.00235037; sd: 0.61049; counts: 67467
sfh 0.102873 0.0060142 0.146989 0.0060142 #avg: 0.122421; avg_err: 0.00277332; sd: 0.720348; counts: 67467
sfh 0.106248 0.014885 0.167913 0.014885 #avg: 0.137939; avg_err: 0.00247722; sd: 0.64344; counts: 67467
sfh 0.109623 0.0246986 0.184135 0.0246986 #avg: 0.158127; avg_err: 0.00294679; sd: 0.765405; counts: 67467
sfh 0.112998 0.03382 0.198356 0.03382 #avg: 0.17921; avg_err: 0.00342019; sd: 0.888368; counts: 67467
sfh 0.116373 0.0408653 0.214954 0.0408652 #avg: 0.197071; avg_err: 0.00318028; sd: 0.826053; counts: 67467
