#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.5133e+07 1 0 6.02983e+08 3.4776e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.159644 0.0022374 0.152902 0.0434307 0.0336744 0.213383 0.00229669 0.215362 0.038727 0.0437898 0.267165 0.00200057 0.273493 0.0270158 0.0421059 310
1.64154e+08 1 0 6.28721e+08 3.46598e+07 6.06006e+08 6.63428e+08 6.06006e+08 0.161908 0.00209725 0.162778 0.0316702 0.0346102 0.217395 0.00210684 0.214248 0.0439159 0.0305002 0.268597 0.0018911 0.272186 0.029876 0.0354957 278
2.52896e+08 1 0 6.24401e+08 3.08107e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.160092 0.00177941 0.156939 0.0390963 0.0335636 0.212007 0.00188889 0.211795 0.0420304 0.0399003 0.267648 0.00169135 0.274404 0.0254409 0.0423822 413
4.02107e+08 1 0 6.22878e+08 2.61361e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.162092 0.00157658 0.159051 0.0412083 0.0329744 0.21551 0.00160988 0.215535 0.0408005 0.0398758 0.268791 0.00147508 0.275203 0.0288433 0.0409952 576
6.39163e+08 1 0 5.93765e+08 2.16518e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.165588 0.00127325 0.164904 0.034969 0.0348821 0.21863 0.00129524 0.219881 0.0333995 0.0375364 0.270736 0.00121835 0.2771 0.0266079 0.0393106 758
1.00924e+09 1 0 5.68679e+08 1.87913e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.163182 0.00120701 0.160301 0.0380735 0.0336236 0.217852 0.00123769 0.218392 0.0370691 0.0367658 0.272274 0.00112532 0.28041 0.0238947 0.0417998 870
1.60132e+09 1 0 5.81334e+08 1.74308e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.167795 0.00109847 0.164905 0.0394704 0.0346711 0.22137 0.00110566 0.221326 0.039111 0.0378706 0.272115 0.00100364 0.279352 0.024839 0.0417173 1140
2.49212e+09 1 0 6.02319e+08 1.60511e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.167937 0.00103252 0.165456 0.0388429 0.0332802 0.221967 0.00106149 0.221681 0.0386102 0.0371145 0.273113 0.000969141 0.278915 0.0267286 0.0384554 1202
3.99749e+09 1 0 5.83184e+08 1.56809e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.172489 0.00102505 0.169993 0.0391132 0.0335056 0.226363 0.00104612 0.228548 0.0367378 0.0409129 0.275816 0.000948088 0.28362 0.0248351 0.0425166 1308
6.30284e+09 1 0 5.94238e+08 1.52987e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.176292 0.00108489 0.173352 0.0418182 0.0347236 0.22943 0.00105774 0.230384 0.0372789 0.0411499 0.276124 0.000938427 0.282836 0.0254988 0.0404134 1242
9.98206e+09 1 0 5.69202e+08 1.52819e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.179136 0.00107186 0.178113 0.0386694 0.0387303 0.233424 0.00106458 0.234196 0.038144 0.0393098 0.279356 0.000946118 0.286851 0.0233702 0.0433039 1205
1.58771e+10 1 0 5.70624e+08 1.56055e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.183049 0.00112301 0.179863 0.04403 0.0335255 0.236932 0.0010856 0.239691 0.0351472 0.0421972 0.279907 0.000978232 0.287174 0.0242339 0.0415954 1127
2.52394e+10 1 0 5.5748e+08 1.53267e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.189131 0.00111287 0.187357 0.0393945 0.0353585 0.240646 0.00105132 0.242245 0.0363307 0.039659 0.280302 0.000958251 0.286404 0.0260943 0.0404448 1140
3.96914e+10 1 0 5.76482e+08 1.66716e+07 5.36715e+08 5.39586e+08 5.36715e+08 0.188226 0.00126323 0.185884 0.040796 0.0375533 0.239238 0.00117593 0.239762 0.0360319 0.035492 0.278824 0.0010532 0.285 0.0259682 0.0390797 908
6.24449e+10 1 0 5.26102e+08 1.79923e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.192726 0.00137599 0.192745 0.0393123 0.038874 0.240292 0.00129865 0.243773 0.0316816 0.0416203 0.279516 0.00117197 0.287587 0.0223837 0.040281 770
9.95549e+10 1 0 5.08657e+08 2.05906e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.194859 0.00156713 0.192222 0.0413172 0.0334087 0.242126 0.00144896 0.243824 0.0327378 0.03615 0.279804 0.00130723 0.28556 0.0237542 0.0387981 527
1.54468e+11 1 0 5.60554e+08 2.58217e+07 5.36715e+08 5.39586e+08 5.36715e+08 0.188125 0.00182237 0.18789 0.0333738 0.0357997 0.233861 0.00167086 0.234996 0.0288348 0.0319264 0.272623 0.00165372 0.277633 0.0249347 0.0386496 338
2.39648e+11 1 0 4.9313e+08 3.69651e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.188179 0.00268156 0.188292 0.0315708 0.0296079 0.232176 0.00279444 0.23557 0.0307639 0.0346057 0.271119 0.00253832 0.278704 0.0229456 0.0402408 145
3.80866e+11 1 0 4.49668e+08 8.93508e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.176651 0.00675043 0.175123 0.0434796 0.038499 0.22113 0.0054445 0.224162 0.0277713 0.030143 0.266857 0.0054332 0.26781 0.0307132 0.0291447 28
