#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
38.6843 0.0930233 0.0930233 0.0315054 0 0 0 0.114603 0.0131478 0.0769565 0.111057 0.0567039 86
65.52 0 0 0 0 0 0 0.199566 0.199566 0.199566 0 0 1
108.49 0 0 0 0 0 0 0.00759058 0.00759058 0.00759058 0 0 1
132.123 0.0140845 0.0140845 0.0140845 0 0 0 0.0555512 0.00837797 0.0377053 0.044832 0.0295896 71
165.823 0.10679 0.117237 0.00853861 0 0 0 0.119456 0.00279175 0.0842497 0.133018 0.0612678 1723
203.606 0.166185 0.181176 0.00438317 0 1 0 0.18636 0.00150457 0.150793 0.1804 0.0986625 9339
250.71 0.183939 0.201212 0.00369716 0 1 0 0.292261 0.00143294 0.274037 0.195812 0.161491 14358
312.161 0.161924 0.172117 0.00416159 0 1 0 0.414461 0.00177778 0.408752 0.184476 0.175006 9418
392.246 0.143364 0.149789 0.00557438 0 0 0 0.519312 0.00237546 0.521543 0.162708 0.163167 4513
492.632 0.123228 0.126499 0.00802787 0 0 0 0.586508 0.00324627 0.589093 0.138337 0.138769 1834
617.985 0.118841 0.127536 0.0138183 0 0 0 0.635909 0.00509616 0.645215 0.122384 0.141879 690
782.073 0.102679 0.111607 0.0229063 0 0 0 0.672899 0.00824699 0.696262 0.092185 0.146567 224
961.626 0.1 0.1 0.0480384 0 0 0 0.734548 0.014877 0.723161 0.125118 0.0870267 40
1164.59 0 0 0 0 0 0 0.705919 0.0461461 0.752065 0 0.0922922 2
1455.08 0 0 0 0 0 0 0.719986 0.00829443 0.72828 0 0.0165889 2
