#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.79403e+07 1 0 5.17871e+08 9.24008e+07 3.33253e+08 9.9936e+08 3.33253e+08 0.17353 0.00538392 0.169537 0.0434411 0.0371011 0.225553 0.00598234 0.232604 0.0363773 0.0600229 0.272199 0.00550946 0.283997 0.0219645 0.0473101 51
1.5653e+08 1 0 3.87804e+08 7.59355e+07 0 9.44654e+08 0 0.174145 0.00592994 0.171346 0.0315839 0.0358167 0.233461 0.00630866 0.249486 0.0320979 0.0644136 0.280186 0.00558224 0.291029 0.0194788 0.037789 44
2.59779e+08 1 0 6.36622e+08 8.43716e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.167844 0.0057884 0.162596 0.0500863 0.036439 0.22339 0.00678231 0.227844 0.0502506 0.0623643 0.269394 0.00617299 0.291445 0.0184419 0.0817657 56
4.06856e+08 1 0 4.88344e+08 5.31163e+07 3.60165e+08 5.84489e+08 3.60165e+08 0.17788 0.00403789 0.177963 0.0349437 0.0412434 0.240511 0.00395258 0.243299 0.0376139 0.0412055 0.281946 0.0035011 0.292053 0.0169902 0.0298096 101
6.27246e+08 1 0 4.26401e+08 3.54753e+07 3.60165e+08 5.17828e+08 3.60165e+08 0.174773 0.00295948 0.175367 0.0448787 0.0468733 0.238289 0.00299556 0.244382 0.0418826 0.0532343 0.283498 0.00249021 0.294859 0.0179563 0.041823 203
1.01403e+09 1 0 5.19027e+08 3.42859e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.172847 0.00240597 0.168424 0.0537516 0.0363117 0.234974 0.00252116 0.239589 0.0390405 0.0526535 0.277617 0.00237446 0.292595 0.020034 0.0573234 296
1.61668e+09 1 0 4.69369e+08 2.60273e+07 3.60165e+08 6.50595e+08 3.60165e+08 0.177146 0.00207384 0.174046 0.0486946 0.0392308 0.242207 0.00210654 0.251211 0.0349844 0.0574261 0.281576 0.00172407 0.292401 0.019895 0.0459166 412
2.54704e+09 1 0 4.96389e+08 2.18035e+07 3.87959e+08 6.88343e+08 3.87959e+08 0.17963 0.00177967 0.176736 0.0486353 0.0406952 0.240345 0.00171405 0.245081 0.0388957 0.0459959 0.279756 0.00147586 0.289626 0.0229612 0.048364 589
4.02221e+09 0.998728 0.00127226 5.00461e+08 1.87198e+07 4.66944e+08 6.09358e+08 4.66944e+08 0.178089 0.00145613 0.175328 0.0462109 0.0393459 0.239335 0.00150708 0.246039 0.0375516 0.0539719 0.279186 0.00132201 0.290207 0.0213757 0.048131 786
6.32308e+09 1 0 5.14554e+08 1.59628e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.181439 0.00127887 0.177571 0.0496888 0.0370354 0.24199 0.00127386 0.247164 0.0382326 0.051051 0.280383 0.00109761 0.290623 0.022601 0.0453938 1066
1.00488e+10 1 0 4.92508e+08 1.37181e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.184929 0.00118648 0.182515 0.0494866 0.0414857 0.244868 0.00112226 0.249337 0.0366466 0.0483472 0.282067 0.000964355 0.292227 0.0207602 0.0449302 1266
1.59675e+10 1 0 5.05634e+08 1.28883e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.189489 0.0010728 0.186098 0.0483436 0.0390819 0.246452 0.00100262 0.252132 0.0357036 0.0487133 0.2815 0.000888118 0.290923 0.0231821 0.0467449 1551
2.53045e+10 1 0 4.7575e+08 1.14651e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.191825 0.00104046 0.189286 0.0490405 0.0417009 0.248828 0.000935521 0.255586 0.0323228 0.0485768 0.28302 0.000798785 0.292269 0.0206226 0.0437413 1709
3.98671e+10 1 0 4.79729e+08 1.06396e+07 4.66944e+08 5.43816e+08 4.66944e+08 0.193359 0.000912623 0.191416 0.0466323 0.0389451 0.248598 0.000833524 0.253486 0.0336401 0.0431422 0.281791 0.000736692 0.290628 0.0215514 0.0430983 1993
6.33681e+10 1 0 4.40493e+08 9.85944e+06 4.66944e+08 4.1105e+08 4.66944e+08 0.192711 0.000892781 0.191033 0.0451044 0.03847 0.245555 0.000807736 0.250459 0.0318742 0.0408785 0.28137 0.000703149 0.289386 0.0201705 0.040599 1949
9.92146e+10 0.999424 0.000575705 4.62919e+08 1.04811e+07 4.66944e+08 4.1105e+08 4.66944e+08 0.189458 0.000887542 0.186671 0.0415601 0.0336025 0.24095 0.000835579 0.244367 0.0334125 0.0394391 0.278038 0.000737385 0.285177 0.0228395 0.0391966 1737
1.55124e+11 1 0 4.49e+08 1.28931e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.184616 0.00105473 0.18393 0.0382618 0.0366705 0.234162 0.00100908 0.238619 0.0310762 0.0417145 0.273613 0.000902946 0.281069 0.0221805 0.0415064 1208
2.4228e+11 1 0 4.60965e+08 1.77937e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.176981 0.00135818 0.176385 0.0329846 0.0332446 0.223187 0.0013485 0.225272 0.0327638 0.0366592 0.267659 0.00121836 0.273868 0.0227141 0.0387812 598
3.75402e+11 1 0 4.64606e+08 2.85502e+07 4.66944e+08 4.1105e+08 4.66944e+08 0.17331 0.00217503 0.169487 0.0357428 0.0265979 0.214436 0.00211796 0.214975 0.0308095 0.0317717 0.261944 0.00191173 0.265913 0.0238064 0.0333199 216
5.80507e+11 1 0 4.83853e+08 7.82589e+07 6.06006e+08 3.38648e+08 6.06006e+08 0.152584 0.00546452 0.144792 0.0381297 0.0196366 0.19536 0.00603719 0.189566 0.04098 0.0277379 0.2529 0.00588844 0.258815 0.0210187 0.038924 23
8.19085e+11 1 0 3.37392e+08 3.37392e+08 6.74785e+08 0 6.74785e+08 0.165837 0.00624212 0.172079 0 0.0124842 0.194701 0.0123479 0.207048 0 0.0246958 0.275349 0.0187766 0.294125 0 0.0375531 2
