#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.81044e+09 1 0 1.66308e+09 3.61375e+06 1.28215e+09 1.87775e+09 9.44331e+08 0.401128 0.000318798 0.390425 0.121997 0.110389 0.633508 0.000321124 0.646738 0.110681 0.143953 0.837373 0.000266519 0.863216 0.0698614 0.122625 156180
1.58502e+10 1 0 1.63005e+09 4.04198e+06 1.28215e+09 1.75756e+09 9.37884e+08 0.337573 0.000318389 0.328073 0.103452 0.0967009 0.606075 0.000365598 0.618307 0.113502 0.141513 0.834805 0.000296477 0.857896 0.0690468 0.113165 117309
2.49756e+10 1 0 1.6803e+09 4.24216e+06 1.39649e+09 1.76342e+09 9.48695e+08 0.316331 0.000321996 0.304559 0.102929 0.0891383 0.602514 0.000373893 0.614889 0.109802 0.139814 0.831759 0.000306484 0.854009 0.0705599 0.112037 108375
3.94594e+10 1 0 1.78714e+09 4.71494e+06 1.51125e+09 1.7692e+09 1.0173e+09 0.312821 0.000338711 0.301098 0.099452 0.0848006 0.605675 0.000386526 0.618527 0.102686 0.134219 0.826155 0.000333728 0.847387 0.0746754 0.116491 93134
6.26016e+10 1 0 1.98609e+09 5.44271e+06 1.74201e+09 1.90202e+09 1.24807e+09 0.318468 0.000357721 0.308834 0.0943542 0.0827645 0.604488 0.000412333 0.616998 0.100457 0.132111 0.814006 0.000379305 0.834604 0.0818597 0.124252 77952
9.90796e+10 1 0 2.19016e+09 6.26077e+06 1.97444e+09 1.9229e+09 1.3692e+09 0.332176 0.000384653 0.324084 0.0918591 0.0834309 0.603327 0.000435145 0.61605 0.0948877 0.128574 0.799044 0.000426928 0.818361 0.0880483 0.130115 64181
1.56481e+11 1 0 2.41557e+09 7.66494e+06 2.20847e+09 2.04749e+09 1.49151e+09 0.349471 0.000443971 0.342176 0.090782 0.0841495 0.598897 0.000465789 0.610475 0.0851597 0.11562 0.77855 0.000497974 0.79559 0.0940012 0.133418 47907
2.47713e+11 1 0 2.69475e+09 1.00374e+07 2.44409e+09 2.306e+09 1.72713e+09 0.36272 0.000515304 0.357335 0.0866671 0.0834096 0.581991 0.000510802 0.587758 0.0811642 0.097368 0.745628 0.000609108 0.758711 0.10174 0.133352 33364
3.92387e+11 1 0 3.05883e+09 1.34532e+07 2.80036e+09 2.53027e+09 1.97124e+09 0.371105 0.000594193 0.367201 0.0850775 0.0826679 0.551341 0.000576799 0.552623 0.0790528 0.0847419 0.695739 0.000746536 0.700993 0.113179 0.127446 22935
6.2045e+11 1 0 3.42977e+09 1.78298e+07 3.1599e+09 2.73311e+09 2.21817e+09 0.37242 0.000695396 0.368931 0.0811839 0.0797378 0.517076 0.000674911 0.515193 0.0766686 0.0764247 0.641255 0.000890318 0.638364 0.118746 0.109994 15977
9.84644e+11 1 0 3.98316e+09 2.44721e+07 3.81937e+09 2.99138e+09 2.76459e+09 0.357473 0.000816343 0.353579 0.0793782 0.0761291 0.478564 0.000833893 0.474409 0.0787899 0.073921 0.584217 0.00108665 0.578213 0.116197 0.103293 11041
1.55588e+12 1 0 4.52135e+09 3.38764e+07 4.37915e+09 3.50861e+09 3.097e+09 0.335851 0.000994598 0.333325 0.0743436 0.0754736 0.444695 0.00106582 0.437571 0.0836262 0.0726212 0.543406 0.00142243 0.531332 0.125704 0.101938 7225
2.46621e+12 1 0 5.27675e+09 4.63889e+07 5.26813e+09 3.67359e+09 3.77663e+09 0.31277 0.00122221 0.308185 0.0737408 0.072451 0.413196 0.00144467 0.401486 0.0873966 0.0727202 0.50829 0.00194321 0.485985 0.148432 0.101075 4841
3.92672e+12 1 0 6.09279e+09 6.22132e+07 6.64402e+09 3.15845e+09 5.0176e+09 0.292075 0.00150807 0.286982 0.0738398 0.0741557 0.391561 0.00199784 0.373424 0.0994283 0.0743383 0.496164 0.00277448 0.459217 0.202486 0.105922 3152
6.20266e+12 1 0 6.97983e+09 8.06842e+07 8.45923e+09 1.87051e+09 6.48479e+09 0.276104 0.00183094 0.268943 0.0705386 0.0651193 0.380123 0.00284757 0.351101 0.125234 0.070043 0.500011 0.00395511 0.453232 0.24106 0.120052 1974
9.81555e+12 1 0 8.07158e+09 1.01453e+08 9.57127e+09 1.40753e+09 6.7709e+09 0.258435 0.00224868 0.249795 0.0709394 0.0645183 0.379859 0.00447254 0.337197 0.170623 0.0787165 0.501787 0.00544135 0.458365 0.260693 0.146728 1229
1.5565e+13 1 0 8.24823e+09 1.32616e+08 9.80247e+09 1.45243e+09 7.35838e+09 0.251988 0.0029043 0.240323 0.0726904 0.0546417 0.388809 0.00610416 0.334389 0.228655 0.0839552 0.531749 0.00734354 0.511785 0.250672 0.194945 768
2.4815e+13 1 0 9.19568e+09 1.56862e+08 1.03297e+10 1.06011e+09 4.26985e+09 0.240299 0.00399234 0.22734 0.0671208 0.0506802 0.388782 0.00813842 0.328633 0.234091 0.0838457 0.568215 0.00983808 0.578542 0.20133 0.251044 417
3.85586e+13 1 0 9.8625e+09 1.79081e+08 1.07666e+10 9.50915e+08 2.32995e+09 0.243731 0.00613534 0.226082 0.0741176 0.0590216 0.412785 0.0110728 0.384467 0.223958 0.146111 0.587285 0.0134682 0.595576 0.237218 0.261488 246
6.1368e+13 1 0 9.79956e+09 2.23597e+08 1.08378e+10 8.15328e+08 3.61113e+09 0.227705 0.00625233 0.211607 0.0736085 0.0466372 0.40802 0.0146 0.367236 0.231404 0.134385 0.601848 0.0166964 0.610042 0.217607 0.291062 155
9.85224e+13 1 0 9.86092e+09 3.50039e+08 1.10486e+10 9.20393e+08 3.98808e+09 0.236862 0.00988679 0.21538 0.0776901 0.0471014 0.444505 0.0225671 0.404644 0.229327 0.15851 0.62649 0.0222396 0.641194 0.17873 0.249946 77
1.53276e+14 1 0 1.07542e+10 3.30171e+08 1.11866e+10 9.04263e+08 1.08065e+09 0.210819 0.011588 0.210555 0.0510741 0.0637475 0.472965 0.0327278 0.454262 0.240563 0.215836 0.676723 0.0320051 0.739475 0.100552 0.315248 36
2.44446e+14 1 0 1.10535e+10 7.69252e+08 1.15882e+10 1.01803e+09 7.50362e+08 0.275327 0.0379415 0.209054 0.287292 0.0297792 0.4557 0.0391554 0.493988 0.0594185 0.146845 0.598424 0.0451673 0.610159 0.0784099 0.165378 14
3.34412e+14 1 1 1.04773e+10 1.04773e+10 1.04773e+10 0 0 0.163209 0.163209 0.163209 0 0 0.306277 0.306277 0.306277 0 0 0.712904 0.712904 0.712904 0 0 1
7.53676e+14 1 1 1.22688e+10 1.22688e+10 1.22688e+10 0 0 0.163428 0.163428 0.163428 0 0 0.434678 0.434678 0.434678 0 0 0.826887 0.826887 0.826887 0 0 1
