#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.2606 0.00630641 3.99515e-05 8.34537e+07 176110 0 0 0 0.446855 6.13451e-05 0.436382 0.117355 0.100956 0.713082 4.73345e-05 0.716113 0.0849732 0.093932 0.943484 1.57562e-05 0.949791 0.019062 0.0311217 3926163
62.0646 0.00777539 8.77862e-05 7.56816e+07 316495 0 0 0 0.378724 8.79161e-05 0.376984 0.0851334 0.0843878 0.702357 7.03151e-05 0.704682 0.066858 0.0714402 0.94326 2.32846e-05 0.947081 0.016116 0.0229626 1001107
78.2838 0.00924158 0.000144101 9.68607e+07 556003 0 0 0 0.396248 0.00011841 0.395928 0.0743515 0.0758097 0.709068 9.1589e-05 0.711092 0.0572209 0.0628864 0.942953 3.28514e-05 0.946203 0.0146322 0.0200556 440942
98.5898 0.0124229 0.000244047 1.50322e+08 1.05847e+06 0 0 0 0.425923 0.000157682 0.424475 0.0689149 0.0671918 0.704543 0.000119387 0.704632 0.0512387 0.0526767 0.927524 6.36236e-05 0.932031 0.0192657 0.0269956 205991
123.882 0.0178487 0.000433893 2.79178e+08 2.28149e+06 0 6.05234e+08 0 0.438459 0.000216131 0.437752 0.062753 0.0618228 0.649447 0.000178634 0.647197 0.0529988 0.0488161 0.873378 0.000160844 0.880307 0.0377565 0.0530052 93116
155.958 0.0294023 0.00084007 5.32539e+08 5.03201e+06 0 1.17785e+09 0 0.412084 0.000300397 0.411321 0.0573238 0.0559401 0.57266 0.000279909 0.570665 0.0535821 0.0510918 0.789048 0.000339057 0.792189 0.0622576 0.0674408 40439
196.212 0.0710212 0.00196957 1.10014e+09 1.16415e+07 5.80006e+08 1.66898e+09 5.80006e+08 0.36098 0.000459862 0.361186 0.0560849 0.0571852 0.494269 0.000473664 0.492449 0.0601451 0.0576505 0.706496 0.000691337 0.710866 0.0809672 0.0901173 17009
247.114 0.127897 0.00404499 1.97221e+09 2.60675e+07 1.17394e+09 2.89282e+09 1.17394e+09 0.303782 0.000740452 0.303697 0.0593058 0.0610888 0.41905 0.000842071 0.41567 0.068675 0.0629807 0.636257 0.00151838 0.646065 0.115739 0.146308 6818
310.037 0.164389 0.00722292 2.70403e+09 4.79603e+07 1.85802e+09 3.59664e+09 1.38374e+09 0.261538 0.00106795 0.260062 0.0564766 0.0530218 0.364096 0.00129952 0.360286 0.0702728 0.0607467 0.567784 0.00271517 0.553293 0.167689 0.128823 2634
389.731 0.27 0.0140463 3.57057e+09 8.7502e+07 3.01339e+09 3.70612e+09 2.29643e+09 0.232121 0.00150849 0.229938 0.0494148 0.0474049 0.325193 0.00191304 0.323495 0.0605634 0.058877 0.496681 0.00396167 0.481053 0.138564 0.105963 1000
490.505 0.393651 0.027571 3.60386e+09 1.40774e+08 3.34407e+09 2.97042e+09 2.51494e+09 0.213631 0.00241858 0.210327 0.0448586 0.0409885 0.305612 0.00305268 0.303756 0.0521403 0.0523817 0.463689 0.00549629 0.459085 0.0935938 0.0935165 315
611 0.6 0.0505291 4.45649e+09 2.66119e+08 4.50257e+09 2.80707e+09 3.11326e+09 0.201438 0.00487865 0.194344 0.0396237 0.0282534 0.289758 0.00851718 0.282218 0.0360349 0.0357195 0.445024 0.00951343 0.437148 0.0833371 0.0696081 95
783.321 0.521739 0.1065 3.91317e+09 4.82382e+08 3.62906e+09 3.09834e+09 1.99135e+09 0.181997 0.00655667 0.180831 0.0335318 0.0311815 0.264346 0.00879259 0.255298 0.0476536 0.0430356 0.462679 0.0149307 0.456181 0.0864149 0.0625273 23
1017.8 0.8 0.2 3.25127e+09 5.53261e+08 3.1599e+09 1.34267e+09 1.62642e+09 0.175212 0.00993833 0.175881 0.0280759 0.0333613 0.268922 0.0185876 0.273206 0.0498571 0.053489 0.467334 0.0204254 0.478013 0.026184 0.088994 5
1227.55 0.666667 0.333333 3.10847e+09 1.63822e+09 3.76585e+09 1.79373e+09 3.76585e+09 0.205689 0.0267453 0.189858 0.0679961 0.0205015 0.296966 0.0316232 0.29682 0.0549912 0.0545544 0.556351 0.148568 0.509194 0.324801 0.18333 3
