#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.1244 4.00166e-05 5.83691e-06 137896 8432.53 0 0 0 0.277231 6.99557e-05 0.269105 0.0851883 0.0690382 0.364056 6.26791e-05 0.369186 0.0633651 0.073697 0.462516 2.98855e-05 0.470913 0.0171559 0.032242 1174512
62.4856 1.32697e-05 4.4232e-06 225815 12971.2 0 0 0 0.233182 7.83453e-05 0.222795 0.071291 0.05111 0.342105 7.58497e-05 0.345406 0.0572321 0.0654206 0.460037 3.41748e-05 0.466724 0.0162419 0.0288103 678238
79.4692 1.34828e-05 5.5043e-06 620926 29185.6 0 0 0 0.217719 9.17312e-05 0.209176 0.0643544 0.0487272 0.341259 8.8057e-05 0.344435 0.0538768 0.0615838 0.462858 3.54066e-05 0.468253 0.0141299 0.0243636 445011
98.4668 3.39791e-05 1.13262e-05 1.90954e+06 68191.8 0 0 0 0.223776 0.000119221 0.216687 0.0635385 0.0510667 0.348166 0.000105376 0.351639 0.048711 0.0569993 0.466359 3.96727e-05 0.470987 0.0122553 0.0210594 264869
123.9 0.000290164 4.97558e-05 7.02003e+06 214724 0 0 0 0.241513 0.000180877 0.235615 0.0641261 0.0538324 0.371108 0.000148782 0.375944 0.0444844 0.055476 0.476253 4.44097e-05 0.479786 0.00849366 0.0150173 117175
155.267 0.00596334 0.000360505 3.40228e+07 868791 0 0 0 0.273834 0.000292102 0.271075 0.0633231 0.0595954 0.405026 0.000181856 0.41038 0.0288509 0.0399867 0.481653 5.57931e-05 0.484157 0.00629482 0.010435 45612
192.952 0.0356827 0.00174556 1.30602e+08 3.53312e+06 0 0 0 0.294242 0.000555689 0.292998 0.0573761 0.0565157 0.399628 0.00035984 0.401645 0.0323224 0.0361526 0.469077 0.000227926 0.475554 0.0118265 0.0231028 11294
240.943 0.133473 0.00899332 3.49279e+08 1.65634e+07 0 9.25162e+08 0 0.290936 0.00167293 0.285698 0.0586879 0.0541144 0.371255 0.00136763 0.371201 0.0485271 0.0495979 0.437838 0.00119868 0.447092 0.0341869 0.0526126 1431
306.933 0.42132 0.0352693 7.71846e+08 6.45312e+07 5.30876e+08 1.11204e+09 5.30876e+08 0.269551 0.00500106 0.261066 0.0654519 0.052886 0.344913 0.00477583 0.34056 0.0727058 0.0583335 0.408099 0.00438994 0.413854 0.0590833 0.072412 197
393.856 0.666667 0.0647524 1.62754e+09 1.64302e+08 1.48721e+09 1.44853e+09 1.48721e+09 0.250692 0.00917672 0.243662 0.0674295 0.0663971 0.305263 0.00919402 0.296051 0.0963855 0.0559586 0.372185 0.00889436 0.374508 0.0637422 0.0672506 54
497.937 0.666667 0.105409 2.02984e+09 2.92426e+08 1.95053e+09 1.57841e+09 1.18854e+09 0.239531 0.0216294 0.216027 0.14547 0.0757761 0.307764 0.0215476 0.304454 0.126457 0.105505 0.362249 0.0213676 0.372723 0.0819478 0.119706 21
630.359 1 0 2.5695e+09 4.93236e+08 2.47555e+09 1.37739e+09 1.54204e+09 0.220152 0.0296847 0.198726 0.1359 0.0353303 0.290081 0.0435405 0.257253 0.134736 0.0802149 0.350091 0.0443765 0.33017 0.133765 0.106031 5
