#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13241e+09 0.00025351 0.000255588 1.64256e-05 0 0 0 0.000106256 2.76273e-06 0 0 0 962485
1.58024e+10 0.00049299 0.000495053 3.20805e-05 0 0 0 0.000229841 4.87333e-06 0 0 0 484797
2.4919e+10 0.000856386 0.000858785 4.54954e-05 0 0 0 0.000417393 6.88908e-06 0 0 0 416868
3.93489e+10 0.00134571 0.00135464 6.38813e-05 0 0 0 0.00064681 9.82859e-06 0 0 0 335882
6.2202e+10 0.00199981 0.00202753 9.07323e-05 0 0 0 0.000921954 1.43234e-05 0 0 0 252524
9.81436e+10 0.00380825 0.00386317 0.000155423 0 0 0 0.00141998 2.50467e-05 0 0 0 163855
1.55494e+11 0.00697965 0.00718284 0.000276731 0 0 0 0.00229316 4.70063e-05 0 0 0 98429
2.45983e+11 0.0122578 0.0129779 0.000496044 0 0 0 0.00384446 9.16576e-05 0 0 0 58330
3.89086e+11 0.0227999 0.0240666 0.0008869 0 0 0 0.00715995 0.000176836 0 0 0 33158
6.11383e+11 0.0397799 0.042053 0.00163765 0 0 0 0.0131187 0.000345576 0 0.0136322 0 16717
9.62629e+11 0.059451 0.0630067 0.00308064 0 0 0 0.0215302 0.000683352 0 0.0334272 0 7031
1.51253e+12 0.092517 0.0961451 0.00653614 0 0 0 0.0409205 0.00172804 0 0.092638 0 2205
2.37544e+12 0.138508 0.146119 0.0146081 0 0 0 0.0650668 0.00403348 0.0147824 0.140902 0.0147824 657
3.84451e+12 0.185792 0.218579 0.0368622 0 1 0 0.0937734 0.00901982 0.037987 0.195784 0.037987 183
6.09273e+12 0.278481 0.316456 0.0612122 0 1 0 0.194754 0.0204004 0.140183 0.236608 0.140183 79
1.02433e+13 0.147059 0.147059 0.0616521 0 0 0 0.185396 0.0278485 0.142236 0.234026 0.127101 34
1.48442e+13 0.0526316 0.0526316 0.0526316 0 0 0 0.255624 0.0384843 0.244647 0.150955 0.108642 19
2.41386e+13 0.181818 0.181818 0.121967 0 1 0 0.229671 0.0599718 0.193014 0.238927 0.193014 11
4.09436e+13 0.166667 0.166667 0.166667 0 1 0 0.234351 0.0939286 0.32602 0.253463 0.32602 6
5.34853e+13 0 0 0 0 0 0 0.161044 0.161044 0.161044 0 0 1
