#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.92697e+09 0.000137555 0.000138672 5.12094e-06 0 0 0 5.35496e-05 9.11728e-07 0 0 0 5372400
1.56326e+10 0.000275942 0.00027856 1.21884e-05 0 0 0 0.000114424 1.76335e-06 0 0 0 1909822
2.46819e+10 0.000360829 0.000362408 1.69863e-05 0 0 0 0.000201964 2.58524e-06 0 0 0 1266527
3.90784e+10 0.000426545 0.000426545 2.27624e-05 0 0 0 0.000312961 3.70069e-06 0 0 0 822891
6.19699e+10 0.000628783 0.000632525 3.4597e-05 0 0 0 0.000454577 5.50904e-06 0 0 0 534366
9.83748e+10 0.000931692 0.000934577 5.20568e-05 0 0 0 0.000635584 8.38108e-06 0 0 0 346681
1.55907e+11 0.00162764 0.00164094 8.59282e-05 0 0 0 0.000860951 1.31893e-05 0 0 0 225480
2.47017e+11 0.00284473 0.00289225 0.000142215 0 0 0 0.0012133 2.07902e-05 0 0 0 147290
3.91539e+11 0.00549508 0.00564162 0.000248566 0 0 0 0.00182993 3.55437e-05 0 0 0 95540
6.19081e+11 0.0124454 0.0129267 0.000478338 0 0 0 0.00382851 8.34858e-05 0 0 0 60263
9.77696e+11 0.0324442 0.0338801 0.000992295 0 0 0 0.00951008 0.000184167 0 0 0 36216
1.5356e+12 0.0662385 0.0704831 0.00204226 0 0 0 0.0222549 0.000428906 0 0.0410467 0 17905
2.40643e+12 0.112073 0.116629 0.00413256 0 0 0 0.0430451 0.000987359 0 0.101706 0 6585
3.7928e+12 0.140656 0.149105 0.00845533 0 0 0 0.0775883 0.00245854 0.0226435 0.157259 0.0226435 2012
6.14407e+12 0.147103 0.156018 0.0149158 0 0 0 0.141118 0.00534612 0.108583 0.182875 0.108583 673
9.74586e+12 0.16763 0.187861 0.023654 0 1 0 0.195216 0.00783819 0.19047 0.172421 0.153883 346
1.54394e+13 0.177914 0.196319 0.0346577 0 1 0 0.240316 0.0125657 0.227654 0.196791 0.160234 163
2.45706e+13 0.2 0.211111 0.0460539 0 1 0 0.27174 0.0179847 0.267534 0.157444 0.172892 90
3.81401e+13 0.172414 0.189655 0.0574561 0 1 0 0.220997 0.023629 0.223772 0.156363 0.201445 58
6.00185e+13 0.1875 0.1875 0.100778 0 1 0 0.184984 0.0365075 0.225838 0.125739 0.203455 16
9.26321e+13 0.181818 0.363636 0.278722 0 1 0 0.256281 0.0478365 0.245527 0.231427 0.144222 11
1.3525e+14 0 0 0 0 0 0 0.00738131 0.00738131 0.00738131 0 0 1
2.15588e+14 1 1 1 1 0 0 0.193407 0.193407 0.193407 0 0 1
