#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.69706e+07 0.0536621 0.0624213 0.000302234 0 0 0 0.00751835 2.92401e-05 0 0.00381792 0 854644
1.5708e+08 0.0569009 0.0657151 0.000516825 0 0 0 0.00793236 5.1338e-05 0 0.00833376 0 304055
2.48722e+08 0.0615534 0.0712062 0.000604752 0 0 0 0.00876877 6.2571e-05 0 0.00856489 0 238687
3.94539e+08 0.0696601 0.0811066 0.000727935 0 0 0 0.00994777 7.61287e-05 0 0.00884107 0 188616
6.25705e+08 0.0774912 0.0893823 0.000837076 0 0 0 0.0110206 8.99358e-05 0 0.00922603 0 153140
9.90785e+08 0.0857711 0.0996645 0.000989484 0 0 0 0.0122592 0.000107486 0 0.0168233 0 122792
1.57133e+09 0.0982444 0.114477 0.00118641 0 0 0 0.0140875 0.00013314 0 0.0177947 0 97461
2.49035e+09 0.11131 0.131476 0.0014232 0 0 0 0.0160747 0.000159841 0 0.0255503 0 78600
3.94969e+09 0.130616 0.154627 0.00169639 0 0 0 0.0189609 0.000196815 0 0.0339094 0 64012
6.27081e+09 0.154947 0.187928 0.00208698 0 0 0 0.0231786 0.000252845 0 0.0432692 0 52334
9.92518e+09 0.186073 0.231446 0.00256255 0 1 0 0.0291294 0.000329251 0 0.0584321 0 42822
1.57446e+10 0.22398 0.287645 0.00316296 0 1 0 0.0378941 0.000437065 0 0.0780933 0 35655
2.49346e+10 0.2826 0.376664 0.00395879 0 1 0 0.0511778 0.00057933 0 0.115652 0 29448
3.94924e+10 0.338394 0.464226 0.00476054 0 1 0 0.0663043 0.000737817 0.00546787 0.149282 0.00546787 24501
6.24248e+10 0.40728 0.568612 0.00576515 0 1 0 0.0844825 0.000944404 0.0173611 0.180755 0.0173611 19122
9.79171e+10 0.476346 0.670557 0.00730071 0 2 0 0.1064 0.00126104 0.0395021 0.20797 0.0395021 12852
1.51356e+11 0.558557 0.781766 0.0112659 1 1 1 0.146962 0.00209209 0.084477 0.232223 0.0755605 5627
2.34144e+11 0.651553 0.918556 0.0242739 1 1 1 0.224185 0.00478001 0.18746 0.224286 0.130464 1191
3.66965e+11 0.644295 0.798658 0.0624343 1 0 1 0.32399 0.0136864 0.335166 0.171427 0.198992 149
5.72194e+11 0.666667 0.833333 0.307318 1 1 1 0.356677 0.0636587 0.421973 0.101641 0.266732 6
