#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM   Stats: 5.720590e+10 (median) + 2.802940e+10  / - 3.145590e+10
#SM   Stats: 1.270830e+10 (median) + 3.085810e+10  / - 1.054442e+10
#VMP  Stats: 8.120000e+01 (median) + 3.420006e+00  / - 1.496000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 0.000000e+00 (median) + 5.018144e-12  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 17
sfh 0.071373 0 0 0 #avg: 0.00155505; avg_err: 0.00155505; sd: 0.00622019; counts: 17
sfh 0.073623 0 0 0 #avg: 0.0110395; avg_err: 0.0110395; sd: 0.0441581; counts: 17
sfh 0.075873 0 0 0 #avg: 0.0149759; avg_err: 0.0137094; sd: 0.0548378; counts: 17
sfh 0.078123 0 0 0 #avg: 0.0168166; avg_err: 0.0121583; sd: 0.048633; counts: 17
sfh 0.080373 0 0 0 #avg: 0.0579855; avg_err: 0.0425856; sd: 0.170342; counts: 17
sfh 0.082623 0 0 0 #avg: 0.106107; avg_err: 0.0934302; sd: 0.373721; counts: 17
sfh 0.085998 0 0.00554478 0 #avg: 0.270621; avg_err: 0.21254; sd: 0.85016; counts: 17
sfh 0.089373 0 0.160219 0 #avg: 0.368136; avg_err: 0.241645; sd: 0.966582; counts: 17
sfh 0.092748 0 0.214847 0 #avg: 0.236482; avg_err: 0.17327; sd: 0.693081; counts: 17
sfh 0.096123 0.0197923 0.342773 0.0197923 #avg: 0.203996; avg_err: 0.120102; sd: 0.480406; counts: 17
sfh 0.099498 0.0136657 0.35933 0.0136657 #avg: 0.148368; avg_err: 0.0584993; sd: 0.233997; counts: 17
sfh 0.102873 0.0466641 0.358076 0.0466641 #avg: 0.15354; avg_err: 0.0563663; sd: 0.225465; counts: 17
sfh 0.106248 0.0580637 0.665653 0.0580637 #avg: 0.245367; avg_err: 0.0993638; sd: 0.397455; counts: 17
sfh 0.109623 0.0717418 0.776726 0.0717418 #avg: 0.310783; avg_err: 0.124635; sd: 0.498539; counts: 17
sfh 0.112998 0.103733 0.555562 0.103733 #avg: 0.33871; avg_err: 0.15443; sd: 0.61772; counts: 17
sfh 0.116373 0.215396 0.431126 0.214474 #avg: 0.56497; avg_err: 0.307872; sd: 1.23149; counts: 17
sfh 0.119748 0.263503 0.990217 0.259785 #avg: 1.03233; avg_err: 0.63994; sd: 2.55976; counts: 17
sfh 0.123123 0.228447 1.91258 0.220921 #avg: 1.18399; avg_err: 0.660805; sd: 2.64322; counts: 17
sfh 0.126498 0.252162 3.97817 0.244585 #avg: 1.93591; avg_err: 1.08033; sd: 4.32132; counts: 17
sfh 0.129873 0.187941 2.43899 0.182286 #avg: 1.52686; avg_err: 0.823836; sd: 3.29534; counts: 17
sfh 0.133248 0.198342 1.90024 0.179623 #avg: 0.947373; avg_err: 0.395443; sd: 1.58177; counts: 17
sfh 0.136623 0.321561 1.20144 0.306869 #avg: 0.917452; avg_err: 0.369642; sd: 1.47857; counts: 17
sfh 0.141685 0.463554 1.84914 0.408929 #avg: 0.894661; avg_err: 0.275846; sd: 1.10338; counts: 17
sfh 0.146748 0.403691 1.35805 0.355854 #avg: 0.853923; avg_err: 0.183813; sd: 0.73525; counts: 17
sfh 0.15181 0.56205 1.56229 0.535388 #avg: 1.3163; avg_err: 0.426851; sd: 1.70741; counts: 17
sfh 0.156873 1.04677 1.94916 1.02279 #avg: 1.9752; avg_err: 0.760397; sd: 3.04159; counts: 17
sfh 0.161935 0.803636 7.65257 0.784267 #avg: 3.20409; avg_err: 1.38673; sd: 5.54691; counts: 17
sfh 0.166998 0.803683 9.32192 0.778786 #avg: 3.37119; avg_err: 1.47777; sd: 5.91109; counts: 17
sfh 0.17206 0.663069 7.75629 0.621511 #avg: 2.87785; avg_err: 1.17194; sd: 4.68777; counts: 17
sfh 0.177123 0.361625 8.55848 0.267302 #avg: 3.19747; avg_err: 1.32803; sd: 5.31214; counts: 17
sfh 0.182185 0.472154 4.44132 0.384957 #avg: 2.19038; avg_err: 0.830524; sd: 3.32209; counts: 17
sfh 0.187248 0.692137 3.66461 0.633394 #avg: 2.53187; avg_err: 1.08789; sd: 4.35156; counts: 17
sfh 0.19231 0.878765 4.05083 0.783368 #avg: 3.37229; avg_err: 1.84618; sd: 7.3847; counts: 17
sfh 0.197373 1.10658 3.00028 0.943812 #avg: 3.16117; avg_err: 1.59326; sd: 6.37306; counts: 17
sfh 0.202435 1.22945 3.60502 1.15796 #avg: 3.11647; avg_err: 1.40907; sd: 5.6363; counts: 17
sfh 0.207498 1.6892 2.97129 1.6105 #avg: 3.4268; avg_err: 1.34245; sd: 5.36978; counts: 17
sfh 0.21256 1.54639 5.63487 1.48674 #avg: 2.5608; avg_err: 0.78428; sd: 3.13712; counts: 17
sfh 0.217623 0.936645 5.71522 0.889953 #avg: 2.69603; avg_err: 0.993051; sd: 3.9722; counts: 17
sfh 0.222685 0.813231 8.55765 0.764129 #avg: 2.59324; avg_err: 0.886536; sd: 3.54614; counts: 17
sfh 0.227748 1.01875 7.52579 0.973747 #avg: 3.15169; avg_err: 0.919786; sd: 3.67914; counts: 17
sfh 0.23281 1.22478 7.68374 1.17015 #avg: 4.13051; avg_err: 1.34678; sd: 5.38714; counts: 17
sfh 0.237873 2.26968 7.74912 2.19246 #avg: 6.89658; avg_err: 3.19018; sd: 12.7607; counts: 17
sfh 0.242935 2.61605 9.44265 2.53382 #avg: 9.30651; avg_err: 5.74057; sd: 22.9623; counts: 17
sfh 0.247998 2.76648 7.53962 2.70086 #avg: 6.56464; avg_err: 2.8521; sd: 11.4084; counts: 17
sfh 0.25306 3.45859 9.54781 3.38635 #avg: 15.9396; avg_err: 11.5532; sd: 46.2129; counts: 17
sfh 0.258123 2.19289 10.4568 2.15939 #avg: 7.9649; avg_err: 4.51134; sd: 18.0453; counts: 17
sfh 0.263185 1.93196 14.7183 1.89123 #avg: 7.721; avg_err: 3.82029; sd: 15.2812; counts: 17
sfh 0.268248 1.97195 12.1602 1.87418 #avg: 6.05998; avg_err: 2.2232; sd: 8.89278; counts: 17
sfh 0.27331 1.82145 12.5757 1.78431 #avg: 4.99851; avg_err: 1.71964; sd: 6.87854; counts: 17
sfh 0.278373 1.58106 12.3824 1.55268 #avg: 4.93931; avg_err: 1.62856; sd: 6.51425; counts: 17
sfh 0.283435 1.82307 11.3499 1.78327 #avg: 5.23738; avg_err: 1.70174; sd: 6.80698; counts: 17
sfh 0.288498 2.41828 12.8164 2.3405 #avg: 5.0875; avg_err: 1.54496; sd: 6.17982; counts: 17
sfh 0.29356 2.3558 13.3094 2.24157 #avg: 5.7056; avg_err: 1.92655; sd: 7.70621; counts: 17
sfh 0.298623 2.23564 15.9115 2.09623 #avg: 5.6299; avg_err: 1.84417; sd: 7.37669; counts: 17
sfh 0.303685 2.40658 16.9931 2.22529 #avg: 5.80866; avg_err: 1.86723; sd: 7.46894; counts: 17
sfh 0.308748 2.15468 16.3878 1.94286 #avg: 6.55588; avg_err: 2.21564; sd: 8.86254; counts: 17
sfh 0.31381 2.19967 13.5327 2.10654 #avg: 6.26618; avg_err: 2.13516; sd: 8.54065; counts: 17
sfh 0.318873 2.98422 11.3308 2.89425 #avg: 6.54751; avg_err: 2.06971; sd: 8.27885; counts: 17
sfh 0.323935 2.56177 11.5293 2.44863 #avg: 6.05373; avg_err: 1.71929; sd: 6.87717; counts: 17
sfh 0.328997 2.21789 13.1852 2.03271 #avg: 6.36142; avg_err: 1.80976; sd: 7.23906; counts: 17
sfh 0.33406 2.38818 10.1481 2.16473 #avg: 5.87398; avg_err: 1.6064; sd: 6.42559; counts: 17
sfh 0.339122 2.91343 11.1078 2.73497 #avg: 6.18059; avg_err: 1.80435; sd: 7.2174; counts: 17
sfh 0.344185 4.30221 8.59229 4.16522 #avg: 6.77283; avg_err: 2.10366; sd: 8.41463; counts: 17
sfh 0.349247 4.28388 10.7233 4.17695 #avg: 6.94277; avg_err: 1.87701; sd: 7.50806; counts: 17
sfh 0.35431 3.81505 10.0295 3.72217 #avg: 6.5981; avg_err: 1.63493; sd: 6.53971; counts: 17
sfh 0.359372 4.39358 10.9591 4.2876 #avg: 7.14705; avg_err: 1.82092; sd: 7.28369; counts: 17
sfh 0.364435 4.00924 12.9622 3.90968 #avg: 7.32519; avg_err: 1.93491; sd: 7.73965; counts: 17
sfh 0.369497 5.96859 10.8239 5.86202 #avg: 9.7707; avg_err: 2.96392; sd: 11.8557; counts: 17
sfh 0.37456 6.43638 8.23632 6.32177 #avg: 9.25216; avg_err: 2.56599; sd: 10.264; counts: 17
sfh 0.379622 6.59597 10.5846 6.46398 #avg: 9.12908; avg_err: 2.32873; sd: 9.31493; counts: 17
sfh 0.384685 6.17514 17.3014 6.03201 #avg: 10.0435; avg_err: 2.77499; sd: 11.0999; counts: 17
sfh 0.389747 5.60499 13.3592 5.59834 #avg: 8.4965; avg_err: 2.60435; sd: 10.4174; counts: 17
sfh 0.39481 3.38321 11.6099 3.38321 #avg: 8.50458; avg_err: 3.47558; sd: 13.9023; counts: 17
sfh 0.399872 0.544396 18.4165 0.544396 #avg: 7.54529; avg_err: 3.14185; sd: 12.5674; counts: 17
sfh 0.404935 0.420856 19.3353 0.420856 #avg: 7.60212; avg_err: 3.08699; sd: 12.3479; counts: 17
sfh 0.409997 0.849857 19.6895 0.849857 #avg: 6.71824; avg_err: 2.35061; sd: 9.40246; counts: 17
sfh 0.41506 0.698856 15.2819 0.698856 #avg: 5.53312; avg_err: 1.71937; sd: 6.87747; counts: 17
sfh 0.420122 0.599594 13.6769 0.599594 #avg: 5.35731; avg_err: 1.86034; sd: 7.44135; counts: 17
sfh 0.425185 0.653917 11.5939 0.653917 #avg: 5.15075; avg_err: 1.80216; sd: 7.20865; counts: 17
sfh 0.430247 0.572551 10.5433 0.572551 #avg: 5.04979; avg_err: 1.87808; sd: 7.51231; counts: 17
