#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.28333 - 2.45
#HM   Stats: 1.498530e+12 (median) + 6.823500e+11  / - 3.820601e+11
#SM   Stats: 7.456360e+10 (median) + 6.385639e+10  / - 3.528460e+10
#VMP  Stats: 2.094200e+02 (median) + 2.550000e+01  / - 1.309000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.701439e-10 (median) + 7.349421e-10  / - 3.345641e-10
sfh 0.055623 0 0 0 #avg: 6.95186e-16; avg_err: 4.34844e-16; sd: 8.09954e-14; counts: 34695
sfh 0.060123 0 0 0 #avg: 2.93609e-14; avg_err: 1.21264e-14; sd: 2.2587e-12; counts: 34695
sfh 0.062373 0 0 0 #avg: 6.08512e-14; avg_err: 1.92504e-14; sd: 3.58563e-12; counts: 34695
sfh 0.064623 0 0 0 #avg: 1.33393e-13; avg_err: 3.08278e-14; sd: 5.74208e-12; counts: 34695
sfh 0.066873 0 0 0 #avg: 3.77597e-13; avg_err: 1.43288e-13; sd: 2.66893e-11; counts: 34695
sfh 0.069123 0 0 0 #avg: 4.53004e-13; avg_err: 1.06015e-13; sd: 1.97466e-11; counts: 34695
sfh 0.071373 0 0 0 #avg: 4.97072e-13; avg_err: 6.00094e-14; sd: 1.11776e-11; counts: 34695
sfh 0.073623 0 0 0 #avg: 6.79301e-13; avg_err: 5.1703e-14; sd: 9.63037e-12; counts: 34695
sfh 0.075873 0 0 0 #avg: 1.00786e-12; avg_err: 7.32124e-14; sd: 1.36368e-11; counts: 34695
sfh 0.078123 0 5.68692e-14 0 #avg: 1.38072e-12; avg_err: 1.15293e-13; sd: 2.14749e-11; counts: 34695
sfh 0.080373 0 3.96824e-13 0 #avg: 1.74138e-12; avg_err: 1.68446e-13; sd: 3.13753e-11; counts: 34695
sfh 0.082623 0 9.3088e-13 0 #avg: 1.71658e-12; avg_err: 6.72249e-14; sd: 1.25215e-11; counts: 34695
sfh 0.085998 0 2.02097e-12 0 #avg: 2.43058e-12; avg_err: 7.17576e-14; sd: 1.33658e-11; counts: 34695
sfh 0.089373 0 3.30297e-12 0 #avg: 3.11887e-12; avg_err: 9.73009e-14; sd: 1.81236e-11; counts: 34695
sfh 0.092748 1.54275e-13 4.34728e-12 1.54275e-13 #avg: 3.82997e-12; avg_err: 9.90523e-14; sd: 1.84498e-11; counts: 34695
sfh 0.096123 4.16087e-13 5.35523e-12 4.16087e-13 #avg: 4.54453e-12; avg_err: 9.87136e-14; sd: 1.83867e-11; counts: 34695
sfh 0.099498 7.57316e-13 6.0734e-12 7.57316e-13 #avg: 5.32587e-12; avg_err: 1.11741e-13; sd: 2.08132e-11; counts: 34695
sfh 0.102873 1.0932e-12 7.07846e-12 1.0932e-12 #avg: 6.15549e-12; avg_err: 1.18132e-13; sd: 2.20036e-11; counts: 34695
