#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.27353e+09 1.15388e+09 1.10924e+07 8.65372e+08 9.92647e+08 3.89601e+08 1.51747e+09 1.56278e+07 1.05478e+09 1.55909e+09 4.83141e+08 5666
1.5709e+10 1.03039e+09 1.44927e+07 8.03239e+08 8.23181e+08 3.48486e+08 1.40798e+09 2.0768e+07 1.05478e+09 1.34316e+09 5.60837e+08 2708
2.49166e+10 9.91567e+08 1.5587e+07 7.1696e+08 8.4492e+08 2.65669e+08 1.28623e+09 2.29364e+07 9.41735e+08 1.12679e+09 4.47792e+08 2155
3.92975e+10 9.67964e+08 1.7245e+07 7.1696e+08 7.94287e+08 3.45379e+08 1.24174e+09 2.49196e+07 9.16284e+08 1.05815e+09 4.22341e+08 1689
6.25397e+10 1.03706e+09 2.12015e+07 7.1696e+08 1.01638e+09 2.67414e+08 1.14571e+09 2.4975e+07 8.29125e+08 9.12884e+08 3.35182e+08 1356
9.91356e+10 1.05851e+09 2.41204e+07 8.14837e+08 9.27172e+08 3.6181e+08 1.15394e+09 2.8622e+07 8.29125e+08 1.02298e+09 3.35182e+08 1060
1.5652e+11 1.11943e+09 2.88734e+07 8.29125e+08 9.12884e+08 3.4766e+08 1.16887e+09 3.49174e+07 8.29125e+08 1.02889e+09 3.35182e+08 820
2.48084e+11 1.15894e+09 3.22225e+07 8.29125e+08 1.13514e+09 3.74373e+08 1.24093e+09 3.51313e+07 9.41735e+08 1.0327e+09 4.47792e+08 749
3.93438e+11 1.35163e+09 4.10304e+07 1.04022e+09 1.28587e+09 5.46274e+08 1.40414e+09 5.10118e+07 1.05478e+09 1.25164e+09 5.60837e+08 628
6.26491e+11 1.44731e+09 5.27079e+07 1.05478e+09 1.38931e+09 5.60837e+08 1.47501e+09 5.84857e+07 1.05478e+09 1.2713e+09 5.60837e+08 521
1.00421e+12 1.60689e+09 6.1522e+07 1.16825e+09 1.63211e+09 6.74308e+08 1.57912e+09 5.95705e+07 1.05481e+09 1.62642e+09 5.60864e+08 476
1.58112e+12 1.86256e+09 7.15615e+07 1.21316e+09 2.31714e+09 6.2909e+08 1.77825e+09 6.27599e+07 1.31189e+09 1.82026e+09 7.06653e+08 481
2.49111e+12 1.96963e+09 8.28494e+07 1.28215e+09 2.36187e+09 6.76918e+08 2.17478e+09 8.22844e+07 1.63253e+09 2.13332e+09 9.21135e+08 432
3.93947e+12 1.91261e+09 8.30617e+07 1.36408e+09 2.1116e+09 7.88209e+08 2.07732e+09 8.23406e+07 1.63771e+09 1.91232e+09 1.04968e+09 388
6.1844e+12 2.10296e+09 1.13603e+08 1.51125e+09 2.24055e+09 9.19353e+08 2.00994e+09 8.77467e+07 1.64866e+09 1.65524e+09 9.32842e+08 268
9.84828e+12 2.31598e+09 1.3286e+08 1.85802e+09 2.30585e+09 1.24341e+09 1.80196e+09 9.33361e+07 1.48049e+09 1.92083e+09 8.75261e+08 189
1.60013e+13 2.73075e+09 1.87304e+08 2.09125e+09 2.8572e+09 1.26213e+09 1.76292e+09 1.19033e+08 1.25748e+09 1.85749e+09 6.52244e+08 124
2.46527e+13 3.06991e+09 2.40017e+08 2.80036e+09 2.67595e+09 2.0834e+09 1.3196e+09 1.14388e+08 9.41735e+08 1.55052e+09 5.26133e+08 74
3.74415e+13 2.95613e+09 3.06809e+08 2.44409e+09 3.11549e+09 1.64085e+09 1.46864e+09 1.60409e+08 1.10606e+09 1.20212e+09 5.00825e+08 52
6.01084e+13 3.26233e+09 3.31491e+08 3.03971e+09 1.95869e+09 1.75756e+09 1.34059e+09 1.68532e+08 1.05835e+09 9.77567e+08 5.67164e+08 35
9.81019e+13 2.80709e+09 5.67944e+08 2.36936e+09 2.62904e+09 1.802e+09 1.14569e+09 1.46907e+08 1.05478e+09 6.87229e+08 3.23081e+08 14
1.49626e+14 2.72523e+09 7.9269e+08 3.40132e+09 2.27732e+08 2.25601e+09 2.41754e+09 8.51228e+08 2.68123e+09 1.06106e+09 1.8521e+09 3
3.16912e+14 3.1599e+09 60.8958 3.1599e+09 0 0 1.22222e+09 6.16274e+08 1.83849e+09 0 1.23255e+09 2
