#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.3762e+09 1 0 8.39308e+07 1.79484e+07 0 0 0 0.18081 0.00362041 0.168882 0.0454648 0.0213922 0.192564 0.00365233 0.180652 0.0438844 0.023217 0.227966 0.00395896 0.223625 0.0658008 0.0471276 147
1.55515e+10 1 0 2.76036e+08 9.5578e+07 0 8.10788e+08 0 0.191555 0.0133787 0.174011 0.125037 0.041745 0.211841 0.0123929 0.189074 0.11199 0.0364893 0.240381 0.0102261 0.227098 0.0759812 0.0384943 28
2.54714e+10 1 0 4.4085e+08 8.80742e+07 0 9.44654e+08 0 0.16856 0.0112513 0.151941 0.0913956 0.0302656 0.200921 0.00990236 0.184735 0.0750847 0.0268461 0.24542 0.00713671 0.246136 0.0402177 0.0513507 33
4.10459e+10 1 0 4.16328e+08 5.16051e+07 0 1.0763e+09 0 0.155943 0.00456502 0.147005 0.037906 0.0262544 0.192566 0.00433249 0.187501 0.0464778 0.0395091 0.248663 0.00377583 0.249171 0.0426855 0.0437289 104
6.52628e+10 1 0 5.16701e+08 3.62575e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.149119 0.00234408 0.14556 0.0361539 0.03376 0.192137 0.00220634 0.190571 0.0375646 0.0353536 0.245646 0.0022813 0.251112 0.0326913 0.0488005 274
1.03246e+11 1 0 5.05248e+08 2.19134e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.152996 0.00143242 0.150448 0.0362841 0.0333576 0.197421 0.00143886 0.196897 0.0377674 0.0363071 0.250856 0.00142637 0.255232 0.032317 0.0415912 658
1.61111e+11 1 0 5.3741e+08 1.65648e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.157596 0.000994074 0.154729 0.0376597 0.0321853 0.205553 0.00102982 0.203221 0.0390223 0.0350315 0.256364 0.00105129 0.262163 0.0317248 0.0463295 1266
2.56081e+11 1 0 5.08765e+08 1.2194e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.16568 0.000795186 0.162777 0.0378433 0.033392 0.217421 0.000815645 0.217755 0.0389072 0.038606 0.265057 0.000796168 0.272697 0.0279787 0.0450208 2123
4.02648e+11 1 0 5.49971e+08 1.01754e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.172554 0.000698954 0.170738 0.0399009 0.0357475 0.225696 0.000696311 0.226825 0.0394741 0.0398465 0.270156 0.000659166 0.277663 0.0277614 0.0461602 2991
6.36904e+11 1 0 5.11559e+08 8.46401e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.183071 0.000638173 0.1814 0.0437442 0.0389004 0.237961 0.000610069 0.240566 0.0386027 0.0429377 0.278108 0.000550031 0.28654 0.0245015 0.0444492 3983
1.0045e+12 1 0 5.2424e+08 7.82715e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.190786 0.000613307 0.188503 0.0468782 0.0397268 0.245318 0.000564125 0.249645 0.0358907 0.0444006 0.281955 0.000498833 0.290401 0.0224435 0.0427862 4629
1.58328e+12 1 0 5.4737e+08 8.00478e+06 4.66944e+08 6.74324e+08 4.66944e+08 0.196456 0.000606954 0.195604 0.0455688 0.0431565 0.25015 0.000539396 0.255407 0.0324645 0.0441896 0.283681 0.000479699 0.292202 0.0218964 0.0409179 4706
2.49329e+12 1 0 6.27514e+08 8.84879e+06 5.36715e+08 7.32719e+08 5.36715e+08 0.194653 0.000619595 0.19454 0.0439833 0.0418848 0.247279 0.000588871 0.253159 0.0328839 0.0456551 0.280443 0.000535541 0.288367 0.0245004 0.0415703 4289
3.94605e+12 1 0 7.02576e+08 9.96575e+06 6.06006e+08 6.63428e+08 6.06006e+08 0.188496 0.000657588 0.188852 0.0390152 0.0396242 0.240289 0.000633719 0.244103 0.0335906 0.0414912 0.274779 0.000600638 0.281668 0.026568 0.0414778 3415
6.19771e+12 1 0 7.99372e+08 1.30379e+07 7.43049e+08 7.14059e+08 7.43049e+08 0.18066 0.000768674 0.17987 0.03758 0.0351285 0.230449 0.000801457 0.231968 0.036713 0.0389214 0.267752 0.000801109 0.27339 0.0309717 0.0446075 2147
9.79842e+12 1 0 8.85526e+08 1.73171e+07 8.10788e+08 7.07614e+08 4.66944e+08 0.17539 0.00097466 0.174016 0.0362526 0.0327482 0.222993 0.00107284 0.225533 0.0343662 0.0409391 0.262278 0.0011004 0.267435 0.033473 0.0456895 1207
1.52692e+13 1 0 1.05613e+09 2.48208e+07 1.01076e+09 6.87579e+08 5.43816e+08 0.1642 0.00128252 0.161623 0.0352575 0.0276258 0.211333 0.00152169 0.210043 0.0375912 0.0354289 0.254227 0.00163699 0.254917 0.0412521 0.0399179 607
2.46702e+13 1 0 1.21295e+09 3.7308e+07 1.20565e+09 6.09881e+08 5.99643e+08 0.158564 0.00185101 0.158478 0.0312593 0.0291062 0.205283 0.00274692 0.205196 0.0381232 0.0423222 0.255329 0.00311697 0.255094 0.0574478 0.0522316 241
3.82723e+13 1 0 1.34576e+09 5.61008e+07 1.39517e+09 4.20356e+08 6.52126e+08 0.145839 0.00311244 0.142059 0.0319546 0.025373 0.186936 0.00419462 0.182698 0.0392837 0.0316264 0.24276 0.00512309 0.240213 0.066227 0.0436616 88
5.82371e+13 1 0 1.56216e+09 1.41994e+08 1.69834e+09 5.54076e+08 6.87579e+08 0.14793 0.00607046 0.149552 0.013132 0.0315692 0.197983 0.0104111 0.18254 0.0316458 0.0158166 0.254966 0.012283 0.259507 0.0632157 0.0741792 21
9.46856e+13 1 0 1.53884e+09 1.05838e+08 1.45711e+09 3.58422e+08 1.87674e+08 0.146128 0.00823088 0.144205 0.030147 0.0213496 0.205321 0.027719 0.193838 0.118136 0.0324626 0.279991 0.0292954 0.324626 0.00807855 0.122941 5
