#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.02409e+09 0.0456853 0.0456853 0.0149144 0 0 0 0.109672 0.00717258 0.0815798 0.0987937 0.056397 197
1.46628e+10 0.111111 0.111111 0.111111 0 0 0 0.145101 0.064153 0.0563081 0.309338 0.0290381 9
4.64853e+10 0 0 0 0 0 0 0.183396 0.183396 0.183396 0 0 1
1.08472e+11 0 0 0 0 0 0 0.0229869 0.00910162 0.0222747 0.0168206 0.0146841 3
1.56388e+11 0 0 0 0 0 0 0.167718 0.0815164 0.0835215 0.106716 0.059635 8
2.71675e+11 0 0 0 0 0 0 0.068818 0.0128941 0.0377053 0.0594803 0.0292154 46
4.23974e+11 0.0916667 0.1 0.0211259 0 0 0 0.108112 0.00669252 0.0714578 0.127636 0.0481085 240
6.65894e+11 0.0886957 0.093913 0.00911813 0 0 0 0.120669 0.00340575 0.0843803 0.142859 0.061655 1150
1.03571e+12 0.09358 0.0990207 0.0052331 0 0 0 0.134354 0.00191306 0.101245 0.135596 0.0774981 3676
1.61488e+12 0.0947438 0.0997372 0.00362118 0 0 0 0.166713 0.0014786 0.138602 0.156208 0.100333 7610
2.50939e+12 0.0888913 0.0936322 0.00319216 0 0 0 0.210334 0.00146778 0.18647 0.168032 0.118868 9281
3.94072e+12 0.0813288 0.0848925 0.00328572 0 0 0 0.254686 0.00169064 0.239897 0.168713 0.142137 7857
6.20211e+12 0.0762712 0.0781972 0.00382467 0 0 0 0.293034 0.00219579 0.284742 0.173377 0.160379 5192
9.81703e+12 0.0694698 0.0709933 0.00458587 0 0 0 0.320934 0.00279377 0.321472 0.168681 0.180438 3282
1.55855e+13 0.085353 0.0885142 0.00677221 0 0 0 0.321366 0.00375886 0.324142 0.169813 0.186281 1898
2.45452e+13 0.0906344 0.0906344 0.00911507 0 0 0 0.32896 0.00530901 0.334313 0.170954 0.194937 993
3.85998e+13 0.0942029 0.0978261 0.0131653 0 0 0 0.303456 0.00715271 0.299784 0.17717 0.19041 552
6.07891e+13 0.076 0.076 0.0167936 0 0 0 0.288572 0.0107476 0.284742 0.195095 0.189329 250
9.54239e+13 0.0666667 0.0666667 0.0228665 0 0 0 0.280638 0.0139395 0.276879 0.146516 0.166906 120
1.41154e+14 0.0652174 0.0652174 0.036807 0 0 0 0.234955 0.025412 0.195459 0.188147 0.130234 46
2.33053e+14 0 0 0 0 0 0 0.133735 0.0387414 0.108801 0.145998 0.0867359 9
6.03436e+14 0 0 0 0 0 0 0.187327 0.077953 0.26528 0 0.155906 2
