#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 9.804410e+11 (median) + 1.200439e+12  / - 4.200000e+11
#SM   Stats: 3.087240e+10 (median) + 1.522520e+10  / - 9.792600e+09
#VMP  Stats: 1.650900e+02 (median) + 4.208000e+01  / - 2.083000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.765262e-12 (median) + 2.999737e-12  / - 1.120656e-12
sfh 0.055623 0 0 0 #avg: 8.55648e-05; avg_err: 6.23995e-05; sd: 0.0143106; counts: 52597
sfh 0.060123 0 0 0 #avg: 0.00182747; avg_err: 0.000781931; sd: 0.179327; counts: 52597
sfh 0.062373 0 0 0 #avg: 0.00523016; avg_err: 0.00191555; sd: 0.439308; counts: 52597
sfh 0.064623 0 0 0 #avg: 0.00655917; avg_err: 0.00184077; sd: 0.42216; counts: 52597
sfh 0.066873 0 0 0 #avg: 0.00922277; avg_err: 0.00167975; sd: 0.38523; counts: 52597
sfh 0.069123 0 0 0 #avg: 0.0144542; avg_err: 0.00200509; sd: 0.459843; counts: 52597
sfh 0.071373 0 0 0 #avg: 0.0198371; avg_err: 0.00175858; sd: 0.403309; counts: 52597
sfh 0.073623 0 0 0 #avg: 0.028779; avg_err: 0.00205265; sd: 0.47075; counts: 52597
sfh 0.075873 0 0 0 #avg: 0.0413931; avg_err: 0.00316635; sd: 0.726165; counts: 52597
sfh 0.078123 0 0 0 #avg: 0.0551945; avg_err: 0.00350599; sd: 0.804056; counts: 52597
sfh 0.080373 0 0 0 #avg: 0.0643738; avg_err: 0.00270871; sd: 0.62121; counts: 52597
sfh 0.082623 0 0.00748029 0 #avg: 0.07132; avg_err: 0.00274389; sd: 0.629279; counts: 52597
sfh 0.085998 0 0.0409626 0 #avg: 0.0989352; avg_err: 0.00314641; sd: 0.721591; counts: 52597
sfh 0.089373 0 0.0932222 0 #avg: 0.127282; avg_err: 0.00390668; sd: 0.895952; counts: 52597
sfh 0.092748 0 0.146876 0 #avg: 0.16098; avg_err: 0.00425673; sd: 0.97623; counts: 52597
sfh 0.096123 0.00194299 0.203926 0.00194299 #avg: 0.196826; avg_err: 0.00529887; sd: 1.21523; counts: 52597
sfh 0.099498 0.0115686 0.246648 0.0115686 #avg: 0.233342; avg_err: 0.00593253; sd: 1.36055; counts: 52597
sfh 0.102873 0.0251369 0.277741 0.0251369 #avg: 0.275367; avg_err: 0.00661021; sd: 1.51597; counts: 52597
sfh 0.106248 0.0385754 0.31281 0.0385754 #avg: 0.324247; avg_err: 0.00875892; sd: 2.00876; counts: 52597
sfh 0.109623 0.052544 0.345831 0.052544 #avg: 0.368833; avg_err: 0.0101673; sd: 2.33175; counts: 52597
sfh 0.112998 0.066262 0.382553 0.0658027 #avg: 0.409584; avg_err: 0.0100208; sd: 2.29814; counts: 52597
sfh 0.116373 0.0777698 0.419104 0.0747289 #avg: 0.454253; avg_err: 0.0105313; sd: 2.41523; counts: 52597
sfh 0.119748 0.0892541 0.45287 0.0829871 #avg: 0.499131; avg_err: 0.0116794; sd: 2.67852; counts: 52597
sfh 0.123123 0.102139 0.509054 0.0927231 #avg: 0.544465; avg_err: 0.0112762; sd: 2.58606; counts: 52597
sfh 0.126498 0.116546 0.551806 0.103661 #avg: 0.593471; avg_err: 0.0121472; sd: 2.78583; counts: 52597
sfh 0.129873 0.131742 0.604777 0.115157 #avg: 0.647798; avg_err: 0.0128384; sd: 2.94434; counts: 52597
sfh 0.133248 0.146705 0.659416 0.125624 #avg: 0.725589; avg_err: 0.0155466; sd: 3.56542; counts: 52597
sfh 0.136623 0.164427 0.726721 0.138894 #avg: 0.793926; avg_err: 0.0161223; sd: 3.69747; counts: 52597
sfh 0.141685 0.190436 0.820094 0.157968 #avg: 0.882154; avg_err: 0.0162559; sd: 3.7281; counts: 52597
sfh 0.146748 0.21906 0.91883 0.179236 #avg: 0.972122; avg_err: 0.0167216; sd: 3.8349; counts: 52597
