#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.710290e+11 (median) + 1.498530e+11  / - 7.132299e+10
#SM   Stats: 5.146970e+09 (median) + 8.844930e+09  / - 3.252190e+09
#VMP  Stats: 1.164600e+02 (median) + 1.920000e+01  / - 1.521000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.755776e-12 (median) + 1.599826e-10  / - 4.912906e-12
sfh 0.055623 0 0 0 #avg: 3.84917e-18; avg_err: 3.82182e-18; sd: 1.37807e-15; counts: 130019
sfh 0.060123 0 0 0 #avg: 1.44333e-15; avg_err: 7.90315e-16; sd: 2.84972e-13; counts: 130019
sfh 0.062373 0 0 0 #avg: 6.04129e-15; avg_err: 2.22015e-15; sd: 8.00541e-13; counts: 130019
sfh 0.064623 0 0 0 #avg: 2.12633e-14; avg_err: 8.19119e-15; sd: 2.95358e-12; counts: 130019
sfh 0.066873 0 0 0 #avg: 4.02516e-14; avg_err: 8.48123e-15; sd: 3.05816e-12; counts: 130019
sfh 0.069123 0 0 0 #avg: 6.89854e-14; avg_err: 1.22101e-14; sd: 4.40272e-12; counts: 130019
sfh 0.071373 0 0 0 #avg: 1.16224e-13; avg_err: 1.58731e-14; sd: 5.72352e-12; counts: 130019
sfh 0.073623 0 0 0 #avg: 1.8204e-13; avg_err: 2.10534e-14; sd: 7.59143e-12; counts: 130019
sfh 0.075873 0 0 0 #avg: 2.62472e-13; avg_err: 1.98068e-14; sd: 7.14194e-12; counts: 130019
sfh 0.078123 0 0 0 #avg: 4.18937e-13; avg_err: 2.77153e-14; sd: 9.99358e-12; counts: 130019
sfh 0.080373 0 0 0 #avg: 6.37744e-13; avg_err: 3.33456e-14; sd: 1.20238e-11; counts: 130019
sfh 0.082623 0 0 0 #avg: 8.28464e-13; avg_err: 3.48755e-14; sd: 1.25754e-11; counts: 130019
