#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.77461e+09 0 0 0 0 0 0 0.118066 0.023597 0.0888973 0.147588 0.0726966 21
1.60938e+10 0.0625 0.0625 0.0625 0 0 0 0.194451 0.048241 0.127808 0.182609 0.113253 16
2.55119e+10 0.133333 0.133333 0.0631243 0 0 0 0.225046 0.0317298 0.206009 0.182481 0.181977 30
4.11647e+10 0.10101 0.10101 0.0304401 0 0 0 0.207162 0.0162381 0.171318 0.230647 0.128835 99
6.52442e+10 0.0675105 0.0675105 0.0163325 0 0 0 0.244623 0.0127679 0.199051 0.247535 0.156568 237
1.03368e+11 0.0656304 0.0656304 0.0103003 0 0 0 0.230352 0.00718547 0.201411 0.217404 0.15403 579
1.61078e+11 0.0607685 0.0607685 0.00714504 0 0 0 0.23798 0.00548129 0.19554 0.253571 0.135826 1119
2.55934e+11 0.0619612 0.0625 0.00567167 0 0 0 0.227733 0.00412614 0.181647 0.233711 0.127369 1856
4.02411e+11 0.0496427 0.050771 0.00435664 0 0 0 0.227088 0.00324887 0.191298 0.215976 0.128742 2659
6.37597e+11 0.0480933 0.0486625 0.00367452 0 0 0 0.207209 0.0026548 0.169489 0.206355 0.127005 3514
1.00398e+12 0.0413506 0.042574 0.00325188 0 0 0 0.197264 0.0023352 0.164288 0.192214 0.12368 4087
1.58274e+12 0.0450711 0.0453121 0.00324732 0 0 0 0.19604 0.00225567 0.16325 0.183229 0.110192 4149
2.49267e+12 0.0430508 0.0435822 0.00337083 0 0 0 0.203074 0.00242332 0.166664 0.191784 0.105478 3763
3.94629e+12 0.0412234 0.0415559 0.00366968 0 0 0 0.213458 0.00259682 0.186071 0.171338 0.122489 3008
6.20068e+12 0.0358272 0.0358272 0.00426727 0 0 0 0.228051 0.00328713 0.205182 0.178865 0.119782 1898
9.79018e+12 0.0352717 0.0352717 0.00569816 0 0 0 0.240326 0.0043998 0.21759 0.166724 0.121323 1049
1.52783e+13 0.0336449 0.0336449 0.00780292 0 0 0 0.256733 0.00604614 0.246547 0.15799 0.139811 535
2.46817e+13 0.00938967 0.00938967 0.00662382 0 0 0 0.260576 0.00973018 0.254672 0.153784 0.146105 213
3.83131e+13 0 0 0 0 0 0 0.260545 0.0164929 0.246194 0.201008 0.139459 78
5.82854e+13 0 0 0 0 0 0 0.279353 0.028047 0.263888 0.136341 0.111768 20
9.46856e+13 0 0 0 0 0 0 0.16184 0.0561379 0.135246 0.157665 0.123182 5
