#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.91861e+09 0 0 0 0 0 0 0.123698 0.106708 0.230406 0 0.213416 2
1.60253e+10 0.0833333 0.0833333 0.0833333 0 0 0 0.217375 0.0605408 0.224523 0.287217 0.209968 12
2.58998e+10 0.115385 0.115385 0.0638971 0 0 0 0.243354 0.0398906 0.221553 0.200737 0.197521 26
4.14669e+10 0.10989 0.10989 0.032967 0 0 0 0.199544 0.0168076 0.171318 0.195862 0.13071 91
6.55165e+10 0.0714286 0.0714286 0.0172461 0 0 0 0.253885 0.0135702 0.205933 0.252947 0.160517 224
1.03115e+11 0.0680147 0.0680147 0.0108045 0 0 0 0.232683 0.00748317 0.20276 0.218198 0.141083 544
1.60973e+11 0.0664767 0.0664767 0.0076805 0 0 0 0.247459 0.0057606 0.205425 0.249039 0.141843 1053
2.5473e+11 0.0682927 0.0689024 0.0063156 0 0 0 0.244766 0.0045114 0.208776 0.230409 0.145193 1640
3.99482e+11 0.0621118 0.0635452 0.00546035 0 0 0 0.258205 0.00381679 0.229853 0.217661 0.154864 2093
6.31641e+11 0.0654736 0.0663466 0.00527376 0 0 0 0.249675 0.00351745 0.225106 0.200085 0.15534 2291
9.91639e+11 0.0655242 0.0665323 0.00568646 0 0 0 0.258253 0.00377614 0.232699 0.203897 0.144749 1984
1.55848e+12 0.0828571 0.0828571 0.00737012 0 0 0 0.261568 0.00446137 0.240687 0.188988 0.152104 1400
2.43727e+12 0.0776471 0.0776471 0.00918454 0 0 0 0.289249 0.00609196 0.262316 0.213682 0.152268 850
3.87725e+12 0.0869565 0.0890269 0.0132985 0 0 0 0.317672 0.00785146 0.303695 0.196338 0.17574 483
6.05119e+12 0.136792 0.136792 0.0236563 0 0 0 0.338468 0.0121702 0.334043 0.186159 0.180112 212
9.71127e+12 0.112245 0.112245 0.0320512 0 0 0 0.354064 0.0182014 0.356894 0.202586 0.202767 98
1.45815e+13 0.0666667 0.0666667 0.0463206 0 0 0 0.442304 0.0263793 0.467243 0.13411 0.185811 30
2.54924e+13 0 0 0 0 0 0 0.399044 0.0531787 0.319477 0.328643 0.0542273 11
3.33971e+13 0 0 0 0 0 0 0.559322 0.559322 0.559322 0 0 1
