#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.633 1.55482e-05 1.44986e-06 94258.8 2564.25 0 0 0 0.237102 1.582e-05 0.237895 0.0469383 0.0475186 0.275818 1.34416e-05 0.281759 0.0324078 0.0460259 0.318404 5.01701e-06 0.322019 0.00848514 0.0156316 7396369
62.4121 0 0 209927 6204.8 0 0 0 0.209348 2.74814e-05 0.204049 0.0552786 0.040344 0.261524 2.29628e-05 0.263221 0.039546 0.040683 0.316648 7.54584e-06 0.318946 0.00938943 0.0132916 2700028
78.0779 0 0 360995 12290.6 0 0 0 0.190228 3.81011e-05 0.185714 0.0460478 0.0359894 0.258179 3.1392e-05 0.25939 0.03386 0.0347117 0.317105 9.70107e-06 0.318796 0.00831774 0.0112496 1179207
98.5727 3.87547e-06 2.74037e-06 904754 30824.5 0 0 0 0.189 5.56375e-05 0.186579 0.0429758 0.0376159 0.264166 4.38346e-05 0.265381 0.0319872 0.032386 0.319013 1.26629e-05 0.320398 0.00754872 0.00989237 516067
124.132 0.000163459 2.58431e-05 3.03862e+06 88423.4 0 0 0 0.196105 8.0905e-05 0.19446 0.042804 0.0385844 0.270227 6.00652e-05 0.271722 0.0301402 0.0310584 0.320501 1.68842e-05 0.321812 0.00693458 0.00911301 244709
156.186 0.00122405 0.000103021 8.39529e+06 229029 0 0 0 0.205058 0.000117991 0.203863 0.0428125 0.039346 0.27674 8.36554e-05 0.27875 0.0281132 0.0304008 0.322305 2.36769e-05 0.323884 0.00580707 0.00859156 115191
196.15 0.00926871 0.00042465 2.26277e+07 588496 0 0 0 0.217041 0.000180089 0.216362 0.043718 0.0410109 0.285886 0.000118577 0.289118 0.0244727 0.0296361 0.324543 3.77401e-05 0.326535 0.0042572 0.00732759 50924
246.063 0.0357344 0.00132917 4.60774e+07 1.35098e+06 0 0 0 0.225198 0.000284425 0.225214 0.0424621 0.0407532 0.289213 0.000188041 0.2939 0.021209 0.0298389 0.323935 7.79922e-05 0.326957 0.00392848 0.00825712 19505
308.571 0.10724 0.00404374 8.21945e+07 3.34822e+06 0 0 0 0.218439 0.000503975 0.218683 0.0402692 0.0396765 0.280269 0.000383956 0.28598 0.0234332 0.0347969 0.318635 0.000209246 0.323857 0.00564647 0.0145881 5856
387.166 0.248724 0.0116788 1.26197e+08 8.46686e+06 0 3.38648e+08 0 0.202391 0.000974844 0.201738 0.0380645 0.0366921 0.261028 0.000863106 0.262846 0.0324516 0.0337475 0.307484 0.00059687 0.314899 0.0104504 0.0264519 1371
488.329 0.491349 0.0294584 2.405e+08 2.36441e+07 0 7.43049e+08 0 0.185196 0.00196009 0.187529 0.0303089 0.0412629 0.239709 0.00196216 0.240748 0.0333173 0.034945 0.289815 0.00173117 0.298314 0.0187407 0.039564 289
619.515 0.655738 0.0613386 3.34127e+08 5.65011e+07 0 7.43049e+08 0 0.172775 0.0036486 0.172918 0.0251695 0.0258017 0.221136 0.0040177 0.21952 0.0345039 0.0349411 0.273479 0.00365351 0.278818 0.022554 0.034995 61
764.693 0.857143 0.142857 2.88789e+08 1.86412e+08 0 1.01076e+09 0 0.144761 0.00740467 0.137337 0.033264 0.00524852 0.20202 0.00825815 0.20421 0.014844 0.0205037 0.245933 0.00788274 0.251515 0.00296152 0.00725369 7
990.61 1 1 0 0 0 0 0 0.18751 0.18751 0.18751 0 0 0.21869 0.21869 0.21869 0 0 0.245731 0.245731 0.245731 0 0 1
