#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.63185e+09 0.000208455 0.000208937 5.80762e-06 0 0 0 0.000194823 1.78654e-06 0 0 0 6221970
1.56281e+10 0.0004066 0.0004066 1.47849e-05 0 0 0 0.000452997 4.49193e-06 0 0 0 1859319
2.46747e+10 0.000550752 0.000550752 2.12874e-05 0 0 0 0.000736907 6.78006e-06 0 0 0 1214703
3.90625e+10 0.000712322 0.000714875 3.03059e-05 0 0 0 0.00106116 9.93046e-06 0 0 0 783354
6.19324e+10 0.00129724 0.00129924 5.09662e-05 0 0 0 0.00154367 1.55611e-05 0 0 0 501064
9.82553e+10 0.00215942 0.00216258 8.27808e-05 0 0 0 0.00228709 2.53997e-05 0 0 0 315826
1.5571e+11 0.00421228 0.00424759 0.000147285 0 0 0 0.00358776 4.31438e-05 0 0 0 198230
2.46588e+11 0.00853515 0.00861536 0.000264202 0 0 0 0.00625986 8.00662e-05 0 0 0 124661
3.90623e+11 0.0164112 0.0166309 0.000465848 0 0 0 0.0114997 0.000154642 0 0 0 77386
6.18581e+11 0.0302966 0.0309708 0.000812851 0 0 0 0.0223793 0.000300918 0 0.0295333 0 47464
9.80624e+11 0.0479598 0.0490636 0.00131904 0 0 0 0.0413081 0.000553238 0 0.0872604 0 28086
1.55219e+12 0.0697576 0.071027 0.00203525 0 0 0 0.072652 0.000984713 0 0.170325 0 16543
2.45439e+12 0.0863495 0.0884975 0.0030209 0 0 0 0.120757 0.00169195 0.0440742 0.240242 0.0440742 9311
3.89435e+12 0.102368 0.10466 0.00433308 0 0 0 0.178197 0.00259196 0.126143 0.252487 0.126143 5236
6.16909e+12 0.0995025 0.101033 0.00599538 0 0 0 0.242242 0.00390148 0.212074 0.249937 0.191411 2613
9.74911e+12 0.110345 0.112644 0.00895425 0 0 0 0.296136 0.00563536 0.276251 0.234491 0.210831 1305
1.53158e+13 0.0722311 0.0738363 0.0107287 0 0 0 0.364861 0.00809774 0.359291 0.228651 0.208664 623
2.4635e+13 0.0867769 0.0867769 0.0181335 0 0 0 0.424784 0.0127409 0.437476 0.187369 0.240372 242
3.82826e+13 0.091954 0.091954 0.0311595 0 0 0 0.469709 0.0166512 0.477334 0.135716 0.178131 87
5.80382e+13 0.0909091 0.0909091 0.0627332 0 0 0 0.545221 0.0379835 0.535536 0.22865 0.166548 22
9.46856e+13 0 0 0 0 0 0 0.534893 0.0583344 0.483853 0.267142 0.0560375 5
