#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.24722e+09 0.0734002 0.0832591 0.000165386 0 0 0 0.0125589 2.38756e-05 0 0 0 3575344
1.569e+10 0.0640941 0.0751611 0.000238561 0 0 0 0.00905301 2.52258e-05 0 0 0 1658451
2.47366e+10 0.0592235 0.0694202 0.000271823 0 0 0 0.00829033 2.73157e-05 0 0.00404326 0 1184411
3.91145e+10 0.0592939 0.0695742 0.00032983 0 0 0 0.00841539 3.29271e-05 0 0.00855156 0 807469
6.20252e+10 0.0653593 0.0765729 0.000423195 0 0 0 0.00927273 4.32099e-05 0 0.00876193 0 534706
9.83488e+10 0.0771211 0.0899004 0.000562393 0 0 0 0.0109293 5.88872e-05 0 0.00935494 0 348530
1.55767e+11 0.0960466 0.113137 0.000788045 0 0 0 0.0137875 8.57198e-05 0 0.0177961 0 222642
2.46707e+11 0.127691 0.151093 0.00113247 0 0 0 0.0181906 0.000127151 0 0.0307566 0 140503
3.90787e+11 0.177338 0.216211 0.00172429 0 1 0 0.0262421 0.000202657 0 0.053533 0 86462
6.19143e+11 0.248337 0.31424 0.00262012 0 1 0 0.0390265 0.000329875 0 0.0882578 0 53822
9.79991e+11 0.353009 0.479835 0.00416558 0 1 0 0.061749 0.000560658 0.00907627 0.134413 0.00907627 32036
1.54905e+12 0.51253 0.763945 0.00662146 1 1 1 0.106178 0.000981669 0.0502092 0.189286 0.0502092 18555
2.44965e+12 0.689826 1.12119 0.00963653 1 1 1 0.180405 0.00167321 0.130631 0.242268 0.122078 10694
3.89613e+12 0.827139 1.4306 0.0132093 1 1 1 0.284881 0.0027063 0.25984 0.261231 0.206842 5785
6.13174e+12 0.894924 1.56418 0.0171001 1 1 0 0.38943 0.00382255 0.401109 0.217945 0.26535 3093
9.73654e+12 0.913876 1.53289 0.0223706 1 1 0 0.48148 0.00492681 0.503009 0.186203 0.242636 1672
1.55085e+13 0.88284 1.3574 0.0292475 1 1 0 0.572214 0.00629784 0.5945 0.152475 0.198888 845
2.44742e+13 0.894595 1.35405 0.0416304 1 1 0 0.606234 0.00923804 0.64998 0.123287 0.23587 370
3.88747e+13 0.813559 1.28249 0.0693622 1 1 1 0.654231 0.0125866 0.692926 0.106553 0.173702 177
5.98973e+13 0.881356 1.38983 0.125659 1 1 0 0.694597 0.0154943 0.720291 0.0803309 0.12054 59
9.30114e+13 0.69697 1.06061 0.156545 1 1 1 0.703145 0.0353959 0.731939 0.11195 0.0977729 33
1.63973e+14 0.727273 1.18182 0.325246 1 2 1 0.693274 0.0583216 0.754039 0.078706 0.168168 11
3.01176e+14 1 1 1 1 0 0 0.714937 0.714937 0.714937 0 0 1
4.68824e+14 1 1 1 1 0 0 0.232257 0.232257 0.232257 0 0 1
5.06765e+14 1 1 1 1 0 0 0.806308 0.806308 0.806308 0 0 1
