#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.95784e+09 6.67731e-05 3.24651e-06 111788 3522.84 0 0 0 0.324159 2.97684e-05 0.326116 0.0795338 0.0847583 0.400515 2.32101e-05 0.407367 0.0535944 0.0641327 0.476031 8.08364e-06 0.480653 0.0131244 0.0209974 6334885
1.56668e+10 1.16929e-05 2.20973e-06 156660 6081.52 0 0 0 0.273394 4.50228e-05 0.26777 0.0775684 0.0661534 0.37501 3.628e-05 0.379888 0.0496961 0.0590785 0.471196 1.24137e-05 0.475084 0.0129077 0.0201735 2394619
2.47404e+10 2.37615e-06 1.18807e-06 226127 8543.24 0 0 0 0.250323 5.12211e-05 0.242144 0.0752382 0.0583102 0.365096 4.22821e-05 0.368778 0.0493017 0.0572508 0.470486 1.38509e-05 0.473846 0.0126284 0.0189677 1683395
3.91566e+10 4.31491e-06 1.92968e-06 323435 12621.3 0 0 0 0.237872 5.80838e-05 0.229478 0.0700066 0.0528485 0.365188 4.86541e-05 0.368285 0.0476985 0.0545207 0.472071 1.50122e-05 0.47494 0.0116928 0.0171327 1158773
6.20443e+10 6.35413e-06 2.84165e-06 528530 20371.4 0 0 0 0.236497 6.72049e-05 0.2301 0.0639375 0.051746 0.371384 5.52593e-05 0.37402 0.0447317 0.0506213 0.473895 1.64799e-05 0.476337 0.0107599 0.015366 786890
9.83005e+10 1.76285e-05 5.87613e-06 1.0178e+06 37501.2 0 0 0 0.243108 8.22277e-05 0.23773 0.0617401 0.0517511 0.378906 6.44572e-05 0.380823 0.0426466 0.0467165 0.475551 1.88458e-05 0.477663 0.0100987 0.0140778 510536
1.55782e+11 8.6444e-05 1.63357e-05 1.92378e+06 68780.7 0 0 0 0.253121 0.00010298 0.24825 0.0613311 0.0520902 0.387343 7.64643e-05 0.388926 0.0409142 0.0439316 0.47809 2.14157e-05 0.479992 0.00919247 0.0128655 323909
2.46723e+11 0.000330707 4.00976e-05 3.74911e+06 130072 0 0 0 0.267523 0.000128969 0.263236 0.0611737 0.0529951 0.400663 8.82628e-05 0.402454 0.0374868 0.0406336 0.481983 2.29605e-05 0.483737 0.00754613 0.0109798 205620
3.90905e+11 0.00108782 9.18877e-05 7.83261e+06 238616 0 0 0 0.288388 0.000165395 0.284786 0.0623955 0.0550805 0.417866 9.75534e-05 0.419886 0.0319332 0.0351357 0.4854 2.49976e-05 0.486852 0.00628939 0.0088473 128698
6.17401e+11 0.00397506 0.000226788 1.81445e+07 490434 0 0 0 0.311795 0.000211233 0.309638 0.0616324 0.0561963 0.427495 0.000112149 0.428553 0.0303041 0.0300903 0.485693 3.59486e-05 0.487373 0.00650024 0.00903681 76980
9.75231e+11 0.0122783 0.000529558 4.27497e+07 991400 0 0 0 0.323122 0.000268781 0.32179 0.0585847 0.0542831 0.424418 0.000156007 0.425657 0.0322165 0.0319354 0.482073 6.71013e-05 0.484935 0.00829333 0.0123575 43247
1.53306e+12 0.0366484 0.00132503 1.02817e+08 2.33873e+06 0 0 0 0.317833 0.000385327 0.317456 0.0557293 0.0530682 0.411499 0.000266354 0.413005 0.0376887 0.0377106 0.474321 0.000148327 0.479645 0.0114036 0.0200995 20110
