#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.34446e+09 5.46156e+08 1.0905e+08 6.27305e+08 2.26108e+08 3.184e+08 9.52579e+08 1.7074e+08 1.093e+09 4.72215e+08 7.74038e+08 6
1.04989e+11 1.20332e+09 1.75846e+08 1.34763e+09 6.12893e+07 4.94216e+08 8.91433e+08 2.6238e+08 8.6689e+08 4.90773e+08 4.17144e+08 3
1.43984e+11 6.18204e+08 1.5489e+08 7.73094e+08 0 3.0978e+08 1.52066e+09 3.34451e+07 1.5541e+09 0 6.68901e+07 2
2.71189e+11 8.3885e+08 1.50286e+08 7.11799e+08 6.97119e+08 3.58161e+08 1.79877e+09 3.50834e+08 1.64153e+09 1.12505e+09 1.01199e+09 12
4.01074e+11 9.09652e+08 1.25524e+08 8.53413e+08 3.28146e+08 4.55194e+08 1.7826e+09 2.68849e+08 1.69553e+09 1.49398e+09 1.16466e+09 22
6.70686e+11 7.75515e+08 7.30326e+07 6.33798e+08 6.327e+08 1.84053e+08 1.54791e+09 2.10379e+08 1.25149e+09 1.79585e+09 7.74562e+08 32
1.02504e+12 7.1905e+08 7.02431e+07 6.43252e+08 3.62012e+08 2.39584e+08 1.19513e+09 1.56111e+08 1.01337e+09 1.02757e+09 5.63628e+08 24
1.54023e+12 8.26912e+08 1.14935e+08 7.47805e+08 3.45193e+08 2.98059e+08 9.86893e+08 1.04738e+08 8.57528e+08 5.12905e+08 3.73764e+08 21
2.55679e+12 8.50371e+08 1.37279e+08 6.33798e+08 4.46853e+08 1.61583e+08 1.19467e+09 1.5483e+08 1.093e+09 5.49915e+08 5.30876e+08 21
3.94162e+12 1.04751e+09 1.44075e+08 8.39984e+08 5.11041e+08 6.68902e+07 9.45875e+08 1.64033e+08 9.3351e+08 5.53702e+08 3.76262e+08 7
6.24661e+12 1.39633e+09 3.49649e+08 1.32422e+09 1.07717e+09 8.64843e+08 8.9834e+08 9.31661e+07 8.53413e+08 2.39584e+08 1.85531e+08 10
1.07708e+13 1.64873e+09 1.11785e+09 2.76658e+09 0 2.2357e+09 5.21234e+08 3.87371e+07 5.59971e+08 0 7.74742e+07 2
2.07794e+13 7.92119e+08 7.92119e+08 7.92119e+08 0 0 7.73094e+08 7.73094e+08 7.73094e+08 0 0 1
4.69559e+13 6.92559e+08 6.92559e+08 6.92559e+08 0 0 4.00439e+08 4.00439e+08 4.00439e+08 0 0 1
