#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73288e+07 0.0833333 0.0833333 0.0833333 0 0 0 0.175607 0.0778729 0.123895 0.107717 0.115313 12
1.5986e+08 0 0 0 0 0 0 0.236063 0.0881664 0.129241 0.561562 0.108198 12
2.6104e+08 0.15625 0.15625 0.0652133 0 0 0 0.241238 0.0460275 0.13165 0.412866 0.106467 32
4.04142e+08 0.0714286 0.0714286 0.0347266 0 0 0 0.271459 0.0377549 0.133167 0.548996 0.0954615 56
6.60289e+08 0.184932 0.19863 0.0358708 0 1 0 0.237558 0.0190268 0.162811 0.307155 0.138131 146
1.01876e+09 0.120996 0.128114 0.0212078 0 0 0 0.219518 0.0132095 0.142265 0.334507 0.119399 281
1.60661e+09 0.1883 0.204753 0.0189339 0 1 0 0.262867 0.00983986 0.205435 0.322014 0.169041 547
2.56796e+09 0.181411 0.195969 0.0145531 0 1 0 0.249725 0.00711729 0.184724 0.299683 0.145629 893
4.07522e+09 0.166911 0.178624 0.0112125 0 1 0 0.252137 0.00576893 0.188886 0.311981 0.147379 1366
6.39068e+09 0.162924 0.177023 0.00953146 0 1 0 0.273614 0.00493716 0.222157 0.309892 0.168902 1915
1.00866e+10 0.183294 0.19715 0.00860083 0 1 0 0.270961 0.00416057 0.226203 0.278056 0.172114 2526
1.60137e+10 0.169811 0.184906 0.00759588 0 1 0 0.271463 0.00355437 0.229221 0.269039 0.161482 3180
2.51962e+10 0.17763 0.193499 0.00695275 0 1 0 0.280379 0.00315169 0.250883 0.245496 0.181841 3907
3.98972e+10 0.175434 0.189056 0.00652107 0 1 0 0.289183 0.00296356 0.262311 0.235624 0.179602 4258
6.28127e+10 0.147066 0.154686 0.00609041 0 0 0 0.288983 0.00298175 0.267458 0.229968 0.183513 3937
9.89526e+10 0.119631 0.12504 0.00618571 0 0 0 0.298072 0.00331604 0.282958 0.220311 0.192562 3143
1.53866e+11 0.0955882 0.0976891 0.00696616 0 0 0 0.312505 0.0042293 0.29628 0.215535 0.185242 1904
2.39127e+11 0.0785024 0.0797101 0.00957197 0 0 0 0.326556 0.00630463 0.316607 0.200131 0.188091 828
3.7554e+11 0.0677966 0.0677966 0.0189497 0 0 0 0.348453 0.0137194 0.339819 0.202313 0.198252 177
5.59624e+11 0.05 0.05 0.05 0 0 0 0.388835 0.0355076 0.431879 0.11908 0.177849 20
8.2016e+11 0 0 0 0 0 0 0.24477 0.24477 0.24477 0 0 1
