#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.7974 0 0 101310 2464.5 0 0 0 0.235112 1.4947e-05 0.235131 0.0487748 0.0471689 0.274063 1.27395e-05 0.279605 0.0339167 0.0463951 0.317854 4.7969e-06 0.321467 0.0088976 0.0159201 8541427
62.4912 0 0 237353 5944.62 0 0 0 0.206311 2.44143e-05 0.200772 0.054461 0.0393597 0.2586 2.08448e-05 0.260166 0.0401111 0.041126 0.315577 7.12997e-06 0.318053 0.00978777 0.0140506 3391754
78.5508 0 0 743191 16049.6 0 0 0 0.186183 3.17649e-05 0.181602 0.0457722 0.0358289 0.252825 2.74417e-05 0.254265 0.0349956 0.0369477 0.31512 9.13733e-06 0.31718 0.00894898 0.0125196 1707423
98.4709 0 0 2.37225e+06 44526.9 0 0 0 0.183502 4.48871e-05 0.180558 0.0436299 0.0375533 0.255707 3.85369e-05 0.257427 0.0341294 0.0363187 0.316247 1.2328e-05 0.318109 0.00846598 0.0115136 819567
123.975 0 0 6.88525e+06 120859 0 0 0 0.190727 6.72132e-05 0.18859 0.0436453 0.0387395 0.262214 5.48024e-05 0.264232 0.0325248 0.0348722 0.318067 1.70693e-05 0.31978 0.00783017 0.010444 367241
155.884 0 0 1.58435e+07 287961 0 0 0 0.200181 0.000101884 0.198541 0.0436339 0.0395178 0.270154 7.91503e-05 0.272627 0.0307255 0.0336099 0.320431 2.48296e-05 0.322343 0.00666404 0.00955585 159384
195.812 0 0 2.91914e+07 618034 0 0 0 0.213789 0.00016277 0.213003 0.0442478 0.0413627 0.282038 0.000114297 0.285499 0.0263998 0.0316323 0.323723 3.63534e-05 0.325788 0.00472331 0.00768787 63892
245.589 0 0 4.49623e+07 1.27284e+06 0 0 0 0.224404 0.000268873 0.224089 0.042771 0.0405271 0.288179 0.000180232 0.292574 0.0222224 0.0301494 0.324076 6.87458e-05 0.326752 0.00405833 0.00794199 21912
307.719 0 0 6.22105e+07 2.93183e+06 0 0 0 0.220975 0.000503843 0.221169 0.039636 0.0386787 0.282457 0.000372053 0.287923 0.0225157 0.0337614 0.320707 0.000173751 0.32455 0.00517321 0.0114093 5767
384.803 0 0 8.27609e+07 7.76382e+06 0 0 0 0.206634 0.00109486 0.205976 0.0396475 0.036705 0.266066 0.000920492 0.268921 0.0299115 0.033719 0.313291 0.000509119 0.318423 0.00809267 0.0198369 1108
483.062 0 0 1.03405e+08 2.23585e+07 0 0 0 0.191699 0.00274672 0.19321 0.031796 0.0422589 0.246646 0.00271379 0.247854 0.0331056 0.0344787 0.302367 0.0019257 0.30888 0.0129135 0.0230766 151
616.43 0 0 1.0439e+08 5.05323e+07 0 3.06417e+08 0 0.178258 0.00592144 0.182559 0.017265 0.0318533 0.231943 0.00730219 0.230951 0.0400552 0.0420283 0.291168 0.00449488 0.293273 0.0180067 0.0171981 21
856.04 0 0 0 0 0 0 0 0.137337 0.137337 0.137337 0 0 0.175911 0.175911 0.175911 0 0 0.201581 0.201581 0.201581 0 0 1
