#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.95781e+09 0.00010276 4.02729e-06 127597 3882.16 0 0 0 0.324207 2.97651e-05 0.326176 0.0795074 0.0847626 0.400585 2.31958e-05 0.407439 0.0535449 0.064088 0.476059 8.07819e-06 0.480678 0.0131041 0.0209704 6335120
1.56668e+10 1.83744e-05 2.77002e-06 161569 6286.83 0 0 0 0.273466 4.50234e-05 0.267868 0.0775387 0.0661901 0.375115 3.62586e-05 0.380004 0.0496495 0.0590416 0.471234 1.24003e-05 0.475117 0.0128902 0.0201485 2394637
2.47404e+10 5.3463e-06 1.7821e-06 229901 8820.11 0 0 0 0.250402 5.12263e-05 0.242251 0.0752259 0.0583594 0.365218 4.22553e-05 0.368907 0.0492504 0.0572121 0.470527 1.38336e-05 0.473884 0.0126074 0.0189396 1683406
3.91566e+10 7.76668e-06 2.58888e-06 332654 13182.3 0 0 0 0.237967 5.80932e-05 0.229597 0.0699848 0.0528969 0.365315 4.86213e-05 0.368423 0.0476416 0.0544881 0.47211 1.49918e-05 0.474974 0.0116755 0.0171118 1158797
6.20444e+10 3.68519e-05 6.8431e-06 551735 21486.7 0 0 0 0.236609 6.72156e-05 0.230225 0.0639535 0.0517844 0.371501 5.52175e-05 0.374133 0.0446962 0.0505639 0.473926 1.6467e-05 0.476364 0.0107467 0.0153435 786934
9.83017e+10 0.000162546 1.78403e-05 1.10261e+06 41069.1 0 0 0 0.243223 8.2237e-05 0.237855 0.0617268 0.05178 0.378988 6.44251e-05 0.380904 0.0426213 0.0466859 0.475565 1.88633e-05 0.477682 0.0100874 0.0140685 510625
1.55793e+11 0.00121192 6.10961e-05 2.54934e+06 87001.2 0 0 0 0.253164 0.000102961 0.248303 0.0613542 0.0521284 0.387295 7.65572e-05 0.388909 0.0409165 0.0439938 0.478037 2.17592e-05 0.47998 0.00919729 0.0128928 324280
2.46811e+11 0.00589982 0.000168413 7.39853e+06 216186 0 0 0 0.267266 0.000128782 0.262984 0.0612835 0.0530846 0.400207 8.91424e-05 0.40219 0.0375828 0.0410134 0.481687 2.55876e-05 0.483667 0.00758362 0.0111459 206786
3.91372e+11 0.0243129 0.000424275 2.53851e+07 528618 0 0 0 0.287051 0.000164715 0.283575 0.0626843 0.0556874 0.416071 0.000102857 0.419008 0.0322827 0.0366821 0.484113 3.88596e-05 0.486624 0.00643077 0.00953448 131782
6.19459e+11 0.0752146 0.000915804 8.08449e+07 1.22092e+06 0 0 0 0.307381 0.000210201 0.305778 0.0627613 0.0586223 0.422181 0.000133023 0.426094 0.0312342 0.0349123 0.48127 7.90497e-05 0.486662 0.00690973 0.0118631 82936
9.81939e+11 0.188639 0.00170466 2.07777e+08 2.38142e+06 0 4.49746e+08 0 0.312961 0.000264992 0.313319 0.0612459 0.0610728 0.412623 0.000195763 0.418973 0.0346617 0.0436608 0.47077 0.000149786 0.482215 0.0100877 0.0292417 52672
1.55715e+12 0.408541 0.00271599 4.69849e+08 4.16878e+06 0 1.17317e+09 0 0.298636 0.000340498 0.300082 0.0605358 0.064255 0.389392 0.000288439 0.396415 0.0434532 0.0568965 0.449587 0.000259369 0.466769 0.0210838 0.0615863 32758
2.4642e+12 0.676386 0.00330303 8.68023e+08 6.35358e+06 6.92559e+08 1.10482e+09 6.92559e+08 0.272628 0.000421864 0.272381 0.0609552 0.0607308 0.356721 0.000396319 0.36114 0.0517118 0.0594502 0.417456 0.000390276 0.426655 0.0476678 0.0665693 20064
3.90851e+12 0.870684 0.00302813 1.28802e+09 8.62854e+06 1.17237e+09 1.08023e+09 1.17237e+09 0.246814 0.000505679 0.244549 0.0585853 0.0540664 0.323899 0.000502181 0.325822 0.0534553 0.0571193 0.381999 0.000518203 0.385373 0.0568395 0.0608923 12280
6.19075e+12 0.952514 0.00251726 1.58525e+09 1.13362e+07 1.56521e+09 1.05671e+09 9.53396e+08 0.226092 0.000608233 0.223594 0.0543251 0.0494032 0.296706 0.000619536 0.297585 0.0512621 0.0534102 0.353891 0.000647137 0.356399 0.0523891 0.0578894 7139
9.81155e+12 0.966729 0.00274551 1.76406e+09 1.46838e+07 1.79737e+09 9.69207e+08 1.02428e+09 0.208466 0.000705847 0.20584 0.048266 0.0428641 0.274922 0.000748928 0.274866 0.0487875 0.048765 0.33234 0.000797571 0.334167 0.050672 0.0537942 4268
