#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 3.751470e+11 (median) + 2.442650e+11  / - 1.416180e+11
#SM   Stats: 6.958120e+09 (median) + 1.415558e+10  / - 4.050700e+09
#VMP  Stats: 1.488200e+02 (median) + 2.340999e+01  / - 1.342001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 8.194925e-10 (median) + 6.134979e-10  / - 4.432133e-10
sfh 0.055623 0 0 0 #avg: 8.3571e-16; avg_err: 5.35297e-16; sd: 1.59658e-13; counts: 88960
sfh 0.060123 0 0 0 #avg: 1.64666e-14; avg_err: 5.16305e-15; sd: 1.53993e-12; counts: 88960
sfh 0.062373 0 0 0 #avg: 8.34165e-14; avg_err: 2.39449e-14; sd: 7.14179e-12; counts: 88960
sfh 0.064623 0 0 0 #avg: 2.34875e-13; avg_err: 6.6258e-14; sd: 1.97621e-11; counts: 88960
sfh 0.066873 0 0 0 #avg: 3.6894e-13; avg_err: 6.4167e-14; sd: 1.91384e-11; counts: 88960
sfh 0.069123 0 0 0 #avg: 6.44095e-13; avg_err: 9.35916e-14; sd: 2.79146e-11; counts: 88960
sfh 0.071373 0 0 0 #avg: 9.8668e-13; avg_err: 1.38168e-13; sd: 4.121e-11; counts: 88960
sfh 0.073623 0 0 0 #avg: 1.35261e-12; avg_err: 9.44406e-14; sd: 2.81678e-11; counts: 88960
sfh 0.075873 0 0 0 #avg: 2.01463e-12; avg_err: 1.26904e-13; sd: 3.78505e-11; counts: 88960
sfh 0.078123 0 0 0 #avg: 2.84069e-12; avg_err: 1.41744e-13; sd: 4.22766e-11; counts: 88960
sfh 0.080373 0 0 0 #avg: 3.85543e-12; avg_err: 1.62902e-13; sd: 4.85871e-11; counts: 88960
sfh 0.082623 0 0 0 #avg: 4.60273e-12; avg_err: 1.79419e-13; sd: 5.35136e-11; counts: 88960
