#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.19109e+09 0.00636486 4.454e-05 1.02167e+08 234539 0 0 0 0.530347 7.83331e-05 0.515292 0.158612 0.117395 0.752657 5.86026e-05 0.756667 0.101089 0.106415 0.9498 2.04329e-05 0.957944 0.0200439 0.0331339 3187973
1.56687e+10 0.00603881 6.5526e-05 7.62105e+07 269626 0 0 0 0.428997 9.25462e-05 0.421814 0.105822 0.0939595 0.70071 7.63267e-05 0.705125 0.0824881 0.0919378 0.939982 2.70043e-05 0.946962 0.0192904 0.0327357 1397958
2.47099e+10 0.00602792 7.87489e-05 6.94755e+07 304257 0 0 0 0.392547 0.000101295 0.38803 0.0959329 0.0906499 0.694329 8.42712e-05 0.698492 0.0765375 0.0841749 0.940441 2.84415e-05 0.945984 0.0180406 0.0283911 966170
3.91007e+10 0.0067216 0.00010178 6.96881e+07 374794 0 0 0 0.380837 0.000114771 0.377909 0.0891902 0.086555 0.698094 9.09511e-05 0.700742 0.0687736 0.0737323 0.941369 3.03861e-05 0.945587 0.0166782 0.0244406 644489
6.20009e+10 0.00721345 0.000130079 7.48761e+07 483414 0 0 0 0.385561 0.00013125 0.383721 0.0815973 0.080795 0.702084 0.000100788 0.70371 0.0625699 0.0666833 0.942157 3.43988e-05 0.945683 0.015485 0.0217568 423237
9.83209e+10 0.00833227 0.000173848 8.91195e+07 675023 0 0 0 0.399449 0.000148781 0.398089 0.0737678 0.0728483 0.7089 0.000116293 0.710485 0.0572563 0.0622135 0.942341 4.15269e-05 0.945525 0.0147895 0.0201607 273395
1.55853e+11 0.00991956 0.000236282 1.14816e+08 983409 0 0 0 0.418005 0.000171368 0.416268 0.0689324 0.066565 0.712917 0.000136948 0.713962 0.0532168 0.0574986 0.937845 5.69328e-05 0.941217 0.0160747 0.0215341 175915
2.46923e+11 0.0124042 0.000329336 1.56016e+08 1.46234e+06 0 0 0 0.435148 0.000205358 0.433318 0.0667271 0.0642363 0.701769 0.00016924 0.699963 0.0546635 0.052626 0.922959 9.36312e-05 0.927506 0.022127 0.0298383 112946
3.90983e+11 0.0157929 0.000469425 2.30587e+08 2.34654e+06 0 4.69651e+08 0 0.445528 0.00025759 0.443483 0.0663631 0.062962 0.671179 0.000227578 0.666746 0.0609964 0.0516338 0.892788 0.000171165 0.898925 0.0350782 0.0470334 70538
6.19271e+11 0.0196162 0.000656619 3.41854e+08 3.75397e+06 0 7.33444e+08 0 0.440505 0.000317548 0.43832 0.0664392 0.06124 0.628827 0.000302397 0.623312 0.065022 0.0536755 0.848712 0.000287182 0.853811 0.053521 0.0634531 44606
9.79861e+11 0.0276067 0.00100415 5.12823e+08 6.12462e+06 0 1.15369e+09 0 0.419681 0.000397354 0.418127 0.0634781 0.0597453 0.580646 0.00039907 0.5762 0.0660563 0.0571053 0.796385 0.000449589 0.798503 0.0716407 0.0722203 26624
1.54984e+12 0.0502782 0.00176812 8.20261e+08 1.0542e+07 3.35182e+08 1.40683e+09 3.35182e+08 0.390403 0.000533226 0.389271 0.0643027 0.0620789 0.532661 0.000552982 0.530157 0.0679198 0.06325 0.74422 0.000699153 0.747285 0.0807123 0.0835427 15275
2.44942e+12 0.0783837 0.0028242 1.23339e+09 1.71424e+07 6.89768e+08 1.77797e+09 6.89768e+08 0.355988 0.000697657 0.35688 0.0623374 0.0662166 0.484482 0.000753474 0.482781 0.0724442 0.0672217 0.698319 0.00105961 0.7052 0.0902131 0.104953 9058
3.90209e+12 0.116385 0.00451985 1.80278e+09 2.93492e+07 1.05478e+09 2.67953e+09 1.05478e+09 0.320376 0.000952996 0.320807 0.0650001 0.0682845 0.437647 0.00109635 0.435921 0.0774759 0.0748134 0.65077 0.00173652 0.662432 0.111058 0.144531 5035
6.13864e+12 0.141533 0.00658266 2.21068e+09 4.27367e+07 1.39649e+09 3.17147e+09 1.06131e+09 0.290277 0.00117275 0.289591 0.0612337 0.0602002 0.399558 0.00136241 0.395969 0.0718645 0.0637248 0.613094 0.00253049 0.617309 0.131841 0.151682 2805
9.75842e+12 0.176133 0.00962615 2.72676e+09 6.32891e+07 1.90202e+09 3.5743e+09 1.43395e+09 0.26393 0.00146386 0.261835 0.0606595 0.0558258 0.366677 0.00175912 0.362145 0.0741765 0.0633463 0.564434 0.00348569 0.552806 0.16259 0.131349 1567
1.55803e+13 0.219741 0.0142025 3.28385e+09 9.07846e+07 2.56349e+09 3.78004e+09 1.95597e+09 0.243704 0.00179193 0.240113 0.0549015 0.049613 0.338367 0.00217943 0.337554 0.0627448 0.0634025 0.520494 0.00448684 0.502386 0.150405 0.11019 851
2.43103e+13 0.303342 0.0233378 3.28043e+09 1.31074e+08 2.66568e+09 3.39421e+09 1.96123e+09 0.231001 0.00233346 0.229149 0.0470317 0.0448172 0.325333 0.0030339 0.323316 0.0577289 0.05547 0.490977 0.00592311 0.478036 0.116643 0.0975153 389
3.8813e+13 0.376744 0.0331245 3.69918e+09 1.81331e+08 3.25953e+09 3.46787e+09 2.45629e+09 0.217295 0.00302838 0.216808 0.0475835 0.0423218 0.311861 0.00383174 0.309027 0.060901 0.0474984 0.468135 0.00720821 0.459085 0.09431 0.0893121 215
6.03325e+13 0.572917 0.0507505 3.6678e+09 2.47857e+08 3.70422e+09 2.77297e+09 2.76187e+09 0.20261 0.00382621 0.194344 0.0523397 0.0315896 0.287188 0.00510189 0.289429 0.0424269 0.0534599 0.455148 0.00829423 0.450823 0.0740595 0.082579 96
9.48722e+13 0.604167 0.0713322 4.31636e+09 3.76831e+08 4.01036e+09 3.37024e+09 2.952e+09 0.208528 0.00835652 0.202694 0.026843 0.0283092 0.305672 0.0156306 0.298306 0.0282704 0.0466902 0.466392 0.015571 0.455024 0.0970384 0.0783388 48
1.60064e+14 0.6 0.130931 4.17689e+09 5.33774e+08 4.02098e+09 2.45954e+09 2.29385e+09 0.183245 0.00756902 0.180831 0.0245451 0.0292598 0.260445 0.0113035 0.255298 0.0476536 0.0472254 0.444712 0.0180834 0.437234 0.0860844 0.0515084 15
2.35409e+14 0.8 0.2 2.65487e+09 1.16294e+09 2.32608e+09 4.65121e+09 1.97807e+09 0.194026 0.0204629 0.203957 0.0348464 0.0864505 0.301182 0.0194652 0.297652 0.0639129 0.0488953 0.507543 0.0223452 0.504197 0.0609556 0.0681338 5
3.75618e+14 0.8 0.2 3.04031e+09 8.1249e+08 3.1599e+09 1.34267e+09 3.1599e+09 0.189777 0.0188512 0.182956 0.074898 0.040436 0.277041 0.0222516 0.273206 0.0786054 0.053489 0.518099 0.0806931 0.471224 0.362771 0.0822047 5
6.06629e+14 0.666667 0.333333 3.61964e+09 1.16453e+09 3.76585e+09 1.79373e+09 2.23236e+09 0.176654 0.00661429 0.170747 0.0191111 0.00139043 0.258681 0.0191312 0.242266 0.0545544 0.00530943 0.443092 0.058773 0.494217 0.0149777 0.168352 3
