#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.7216e+07 9.51122e-05 1.79737e-05 3.48579e+06 98136.3 0 0 0 0.167712 7.16968e-05 0.163656 0.0419385 0.0342638 0.230033 7.29709e-05 0.231606 0.0379206 0.0413297 0.304405 3.65155e-05 0.309069 0.0115223 0.0203277 294389
1.56767e+08 0.000322316 5.60992e-05 5.25076e+06 203851 0 0 0 0.168072 0.000124558 0.16443 0.0428077 0.0360428 0.231524 0.000123305 0.233489 0.0373243 0.0411678 0.305111 6.13702e-05 0.309822 0.0110664 0.0198466 102384
2.48342e+08 0.00078234 0.000100961 7.67913e+06 288727 0 0 0 0.17046 0.00014611 0.167277 0.0427849 0.0371026 0.234197 0.000139793 0.236219 0.0363413 0.0405321 0.306278 6.80299e-05 0.310754 0.0105948 0.0187816 76693
3.93776e+08 0.00105776 0.000135362 1.1344e+07 416835 0 0 0 0.172881 0.000169466 0.169858 0.0428013 0.0370959 0.23654 0.000157875 0.238553 0.0355896 0.0397951 0.307108 7.7106e-05 0.31152 0.0101711 0.0180614 57669
6.24094e+08 0.00212072 0.000222078 1.45991e+07 549187 0 0 0 0.17525 0.000195363 0.17253 0.0420626 0.0371777 0.238407 0.000179657 0.240563 0.0346239 0.0393275 0.307884 8.64497e-05 0.312152 0.0100067 0.0177975 42910
9.86982e+08 0.0028888 0.000302395 1.85069e+07 724396 0 0 0 0.17764 0.000226764 0.175071 0.0424873 0.0373423 0.240251 0.000206787 0.2426 0.0338036 0.0395253 0.308706 9.92625e-05 0.313004 0.00952598 0.0173009 31501
1.56598e+09 0.00495203 0.000466773 2.19465e+07 936902 0 0 0 0.180249 0.000266231 0.177728 0.0414221 0.037264 0.242539 0.000240704 0.244713 0.0333059 0.0381418 0.309342 0.000115472 0.313574 0.00945637 0.0171672 22617
2.47758e+09 0.00708816 0.000667411 2.59927e+07 1.2081e+06 0 0 0 0.183493 0.000320299 0.181075 0.0423053 0.0375299 0.245614 0.000286054 0.247816 0.0333506 0.038194 0.310751 0.000135709 0.315084 0.00871924 0.0166121 15801
3.93364e+09 0.0124829 0.00105986 3.2954e+07 1.625e+06 0 0 0 0.187187 0.000385071 0.184747 0.0416702 0.0377156 0.249473 0.000340086 0.251621 0.0332093 0.037512 0.311931 0.000163258 0.316416 0.00858364 0.0165081 10975
6.21868e+09 0.0137675 0.00134078 3.80368e+07 2.11925e+06 0 0 0 0.191174 0.000469383 0.188255 0.0430438 0.0374379 0.253564 0.000409958 0.256504 0.0329638 0.0390093 0.313872 0.00019322 0.318411 0.00750777 0.0154322 7554
9.85755e+09 0.0223464 0.00205169 4.16321e+07 2.50232e+06 0 0 0 0.196225 0.000563499 0.193741 0.043043 0.0386221 0.25846 0.00048186 0.261212 0.0318003 0.0363832 0.315902 0.000204873 0.319799 0.0069561 0.0136097 5191
1.56545e+10 0.026181 0.00269397 5.24496e+07 3.63448e+06 0 0 0 0.202204 0.000696258 0.199105 0.0444527 0.0376147 0.26382 0.000570264 0.26683 0.0307651 0.0361442 0.316728 0.000269139 0.321138 0.00639778 0.0135697 3514
2.47706e+10 0.0390071 0.0038439 5.13785e+07 4.09204e+06 0 0 0 0.206696 0.000787388 0.204269 0.0433728 0.0371836 0.268069 0.000623329 0.271321 0.0283211 0.0347699 0.318007 0.0002897 0.321933 0.00594145 0.0117907 2538
3.925e+10 0.0379822 0.00465812 4.87842e+07 4.85208e+06 0 0 0 0.211054 0.00100974 0.209786 0.0443063 0.0405946 0.271194 0.000778958 0.275236 0.0268219 0.0342993 0.318553 0.000351063 0.322306 0.0057703 0.0116273 1685
6.19784e+10 0.0654867 0.00736245 5.93752e+07 6.35603e+06 0 0 0 0.213609 0.00123882 0.210972 0.0454061 0.0394359 0.271868 0.000942267 0.275 0.0292671 0.0352345 0.317814 0.000446251 0.321875 0.00629619 0.0121899 1130
9.7228e+10 0.0835777 0.0106052 6.2452e+07 8.16172e+06 0 0 0 0.21822 0.00157366 0.217032 0.0429657 0.0396479 0.270536 0.00123497 0.274496 0.0274959 0.0346952 0.313594 0.000796371 0.319923 0.00734326 0.0172274 682
1.55225e+11 0.0857843 0.0138813 3.79724e+07 8.58633e+06 0 0 0 0.21816 0.00193365 0.211537 0.0485419 0.0314115 0.269586 0.00148897 0.2739 0.024098 0.0348282 0.310707 0.00103907 0.316278 0.00959951 0.0179076 408
2.44568e+11 0.081761 0.0217983 2.52045e+07 9.65145e+06 0 0 0 0.216638 0.00299293 0.213413 0.046284 0.0366818 0.262268 0.00249409 0.266057 0.0273655 0.0338629 0.304686 0.00174245 0.309929 0.0118743 0.0216494 159
3.80718e+11 0.15625 0.0652133 0 0 0 0 0 0.207504 0.00583997 0.203071 0.0423158 0.0349035 0.256719 0.00445515 0.252417 0.0249018 0.0215122 0.300396 0.00313387 0.305436 0.0125763 0.022809 32
5.5559e+11 0 0 0 0 0 0 0 0.184896 0.0256003 0.194764 0.0287075 0.0583118 0.2511 0.0111874 0.24738 0.0246873 0.0135276 0.297464 0.00869278 0.303729 0.00464591 0.0234431 3
