#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.71804e+07 0.000971991 0.000980908 3.33496e-05 0 0 0 0.000553089 5.27158e-06 0 0 0 897128
1.57174e+08 0.00136777 0.00137974 6.47724e-05 0 0 0 0.000748943 1.03414e-05 0 0 0 334120
2.48953e+08 0.0018464 0.00185766 8.39232e-05 0 0 0 0.000882295 1.27833e-05 0 0 0 266464
3.94392e+08 0.00245515 0.00249831 0.0001114 0 0 0 0.00112084 1.75281e-05 0 0 0 208541
6.25024e+08 0.00360406 0.00364689 0.000150858 0 0 0 0.00140574 2.4065e-05 0 0 0 163427
9.89707e+08 0.00450304 0.00463011 0.00019652 0 0 0 0.00175612 3.24918e-05 0 0 0 125915
1.56793e+09 0.00646841 0.00672469 0.000271526 0 0 0 0.00235708 4.92556e-05 0 0 0 97551
2.49005e+09 0.0098154 0.0103154 0.000384485 0 0 0 0.00325043 6.7788e-05 0 0 0 76003
3.94644e+09 0.0141185 0.0150331 0.000527559 0 0 0 0.0045819 0.000102268 0 0 0 60134
6.26833e+09 0.0196159 0.0206988 0.000678325 0 0 0 0.00650752 0.000144175 0 0 0 48940
9.93639e+09 0.0269851 0.0289566 0.000890258 0 0 0 0.00892409 0.000196643 0 0 0 40578
1.57745e+10 0.0413703 0.0445215 0.00119251 0 0 0 0.0127899 0.000261489 0 0.0102906 0 34590
2.49757e+10 0.0558955 0.0611824 0.00151558 0 0 0 0.0183216 0.000343596 0 0.0195003 0 30074
3.95488e+10 0.0683227 0.0751754 0.00185247 0 0 0 0.0231719 0.00042539 0 0.0316422 0 24516
6.22292e+10 0.0784101 0.0855947 0.00219921 0 0 0 0.0271513 0.000508191 0 0.0455842 0 19347
9.81685e+10 0.077297 0.0824767 0.00262089 0 0 0 0.0312076 0.000691551 0 0.0572193 0 12549
1.53387e+11 0.0698403 0.0740683 0.00347354 0 0 0 0.0381069 0.00113008 0 0.0683301 0 6386
2.39828e+11 0.0763158 0.0807018 0.00603343 0 0 0 0.0577716 0.00246956 0 0.116973 0 2280
3.71668e+11 0.107143 0.107143 0.01511 0 0 0 0.104554 0.0080548 0.0167053 0.216526 0.0167053 420
5.81046e+11 0.145833 0.145833 0.0514815 0 0 0 0.178192 0.0284731 0.0943959 0.284167 0.0943959 48
8.91396e+11 0 0 0 0 0 0 0.088197 0.088197 0 0.264591 0 3
1.30387e+12 0 0 0 0 0 0 0.665768 0.665769 0.665769 0 0 1
