#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.69941e+09 0.0119331 0.000169835 1.18576e+08 711328 0 0 0 0.4484 0.000204485 0.437706 0.125889 0.110773 0.709813 0.000168699 0.721418 0.0851036 0.114712 0.941628 7.02962e-05 0.952506 0.0169625 0.032394 408778
1.58016e+10 0.0132537 0.00021964 1.03123e+08 769033 0 0 0 0.379465 0.000212538 0.37242 0.102814 0.0977224 0.680276 0.000191917 0.689848 0.085137 0.106107 0.937438 7.3113e-05 0.94652 0.0170146 0.0317511 271094
2.48561e+10 0.0149203 0.000254716 1.04662e+08 853960 0 0 0 0.358924 0.000226473 0.350796 0.100944 0.0938952 0.680177 0.000197321 0.687413 0.0813539 0.0967718 0.938023 7.18502e-05 0.945582 0.0167426 0.0291573 226537
3.9173e+10 0.0171447 0.000315248 1.15276e+08 1.04273e+06 0 0 0 0.358444 0.000251804 0.350885 0.0947095 0.0880641 0.68761 0.000205252 0.691825 0.0754752 0.0851141 0.938794 7.61362e-05 0.945262 0.0161926 0.0265637 169557
6.21281e+10 0.0208714 0.000418786 1.48111e+08 1.48511e+06 0 0 0 0.368634 0.000288739 0.362078 0.0869949 0.0824845 0.693534 0.000227724 0.697128 0.0691353 0.0792778 0.937271 9.50649e-05 0.943858 0.0159324 0.0259295 116523
9.84892e+10 0.0249576 0.000554963 1.89542e+08 2.08482e+06 0 0 0 0.385999 0.00033357 0.379474 0.0826652 0.0772017 0.696151 0.000259028 0.699652 0.0628347 0.0726925 0.931744 0.00013178 0.93942 0.0173057 0.027796 79014
1.55521e+11 0.0281881 0.000743468 2.41576e+08 3.09103e+06 0 3.68795e+08 0 0.406463 0.000430192 0.398057 0.0815507 0.0744587 0.689216 0.00032395 0.68938 0.0622315 0.0657827 0.916951 0.000217255 0.927515 0.0230579 0.038587 49560
2.45961e+11 0.0343713 0.00105705 3.1686e+08 4.65243e+06 0 6.76918e+08 0 0.421629 0.000548495 0.413245 0.0803688 0.0723314 0.664243 0.000434826 0.660008 0.0669709 0.0602919 0.884747 0.000375738 0.898629 0.037835 0.0643184 29705
3.89697e+11 0.038277 0.00145897 4.41866e+08 7.41153e+06 0 9.41735e+08 0 0.425199 0.000717996 0.41706 0.0804457 0.0736121 0.623823 0.000622228 0.616679 0.0719527 0.061664 0.829844 0.000652481 0.8427 0.0657622 0.0933877 17295
6.16642e+11 0.0463556 0.00213646 6.1951e+08 1.24557e+07 0 1.3692e+09 0 0.421051 0.000990944 0.410327 0.0848286 0.0708953 0.581315 0.000926595 0.57179 0.0770922 0.0672837 0.76186 0.00107342 0.764165 0.104365 0.10486 9686
9.77355e+11 0.0670996 0.00350997 9.48839e+08 2.22518e+07 0 2.09125e+09 0 0.404234 0.00149533 0.390774 0.0843789 0.0733453 0.542413 0.00149064 0.526919 0.086755 0.07118 0.699935 0.00173769 0.689588 0.135088 0.107136 5082
1.54206e+12 0.0930728 0.00547691 1.43057e+09 3.70804e+07 6.67396e+08 2.41085e+09 6.67396e+08 0.385176 0.00215637 0.369742 0.0889663 0.0772747 0.509403 0.00227308 0.490302 0.100458 0.0801737 0.657997 0.00271664 0.639916 0.168976 0.121909 2815
2.44457e+12 0.117852 0.00851758 2.00872e+09 6.27144e+07 1.05122e+09 3.45135e+09 1.05122e+09 0.356725 0.00315083 0.339165 0.0904757 0.0785732 0.475286 0.0035038 0.453606 0.115182 0.0889105 0.62502 0.00444604 0.608515 0.203739 0.162642 1434
3.87806e+12 0.141129 0.0127726 2.77994e+09 1.05694e+08 1.58835e+09 4.72193e+09 1.24922e+09 0.334149 0.00469019 0.315787 0.0896462 0.0849334 0.451933 0.00547955 0.419896 0.162667 0.0904923 0.604056 0.00700082 0.593391 0.232362 0.19412 744
6.06132e+12 0.178161 0.0205416 3.54267e+09 1.76739e+08 2.32608e+09 5.61331e+09 1.83214e+09 0.308763 0.00623135 0.294697 0.082175 0.0799708 0.433495 0.00860343 0.395893 0.169268 0.0974597 0.602548 0.0109778 0.596421 0.264253 0.217907 348
9.75373e+12 0.196721 0.0294661 4.05179e+09 2.59603e+08 2.80301e+09 5.71348e+09 2.21893e+09 0.318673 0.0112996 0.27821 0.0977262 0.0665188 0.439258 0.0132795 0.373365 0.217874 0.0902945 0.604442 0.0160853 0.595049 0.25926 0.246761 183
