#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 10.75 - 11.25
#HM   Stats: 2.425000e+12 (median) + 2.327940e+12  / - 1.000150e+12
#SM   Stats: 8.831890e+10 (median) + 4.510310e+10  / - 2.499320e+10
#VMP  Stats: 3.100000e+02 (median) + 6.825000e+01  / - 4.010999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.665848e-12 (median) + 5.348752e-12  / - 1.704073e-12
sfh 0.055623 0 0 0 #avg: 5.36875e-14; avg_err: 4.85954e-14; sd: 1.79343e-12; counts: 1363
sfh 0.060123 0 0 0 #avg: 2.53642e-13; avg_err: 7.27413e-14; sd: 2.68454e-12; counts: 1363
sfh 0.062373 0 0 0 #avg: 7.47383e-13; avg_err: 1.74879e-13; sd: 6.45395e-12; counts: 1363
sfh 0.064623 0 0 0 #avg: 1.42558e-12; avg_err: 3.83915e-13; sd: 1.41685e-11; counts: 1363
sfh 0.066873 0 0 0 #avg: 3.6866e-12; avg_err: 1.51907e-12; sd: 5.60616e-11; counts: 1363
sfh 0.069123 0 4.76393e-13 0 #avg: 3.1564e-12; avg_err: 5.28376e-13; sd: 1.94998e-11; counts: 1363
sfh 0.071373 0 1.44256e-12 0 #avg: 4.15695e-12; avg_err: 5.43091e-13; sd: 2.00429e-11; counts: 1363
sfh 0.073623 0 3.52271e-12 0 #avg: 6.90243e-12; avg_err: 1.23451e-12; sd: 4.55599e-11; counts: 1363
sfh 0.075873 0 7.21532e-12 0 #avg: 7.29106e-12; avg_err: 8.38937e-13; sd: 3.09612e-11; counts: 1363
sfh 0.078123 4.07726e-14 9.63427e-12 4.07726e-14 #avg: 8.65939e-12; avg_err: 8.20986e-13; sd: 3.02987e-11; counts: 1363
sfh 0.080373 3.50037e-13 1.28927e-11 3.50037e-13 #avg: 9.71019e-12; avg_err: 8.64644e-13; sd: 3.19099e-11; counts: 1363
