#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 5.842650e+11 (median) + 4.241150e+11  / - 2.385300e+11
#SM   Stats: 1.931750e+10 (median) + 2.566550e+10  / - 1.112116e+10
#VMP  Stats: 1.508900e+02 (median) + 2.356000e+01  / - 1.472000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.404575e-12 (median) + 2.439868e-12  / - 9.007750e-13
sfh 0.055623 0 0 0 #avg: 2.03912e-14; avg_err: 2.00465e-14; sd: 4.17203e-12; counts: 43314
sfh 0.060123 0 0 0 #avg: 2.13172e-13; avg_err: 2.04395e-13; sd: 4.25382e-11; counts: 43314
sfh 0.062373 0 0 0 #avg: 3.74638e-13; avg_err: 3.51573e-13; sd: 7.31685e-11; counts: 43314
sfh 0.064623 0 0 0 #avg: 2.07282e-13; avg_err: 1.65133e-13; sd: 3.43672e-11; counts: 43314
sfh 0.066873 0 0 0 #avg: 2.62143e-13; avg_err: 1.60407e-13; sd: 3.33836e-11; counts: 43314
sfh 0.069123 0 0 0 #avg: 5.63758e-13; avg_err: 3.57664e-13; sd: 7.44361e-11; counts: 43314
sfh 0.071373 0 0 0 #avg: 5.09999e-13; avg_err: 2.04868e-13; sd: 4.26366e-11; counts: 43314
sfh 0.073623 0 0 0 #avg: 6.97822e-13; avg_err: 2.09773e-13; sd: 4.36575e-11; counts: 43314
sfh 0.075873 0 0 0 #avg: 8.48977e-13; avg_err: 1.84245e-13; sd: 3.83447e-11; counts: 43314
sfh 0.078123 0 0 0 #avg: 1.28929e-12; avg_err: 3.29252e-13; sd: 6.85232e-11; counts: 43314
sfh 0.080373 0 0 0 #avg: 1.32959e-12; avg_err: 1.0818e-13; sd: 2.25143e-11; counts: 43314
sfh 0.082623 0 0 0 #avg: 1.63619e-12; avg_err: 1.27883e-13; sd: 2.66148e-11; counts: 43314
sfh 0.085998 0 2.31091e-13 0 #avg: 2.58301e-12; avg_err: 1.59908e-13; sd: 3.32797e-11; counts: 43314
sfh 0.089373 0 1.23394e-12 0 #avg: 3.24714e-12; avg_err: 1.27018e-13; sd: 2.64348e-11; counts: 43314
sfh 0.092748 0 2.80979e-12 0 #avg: 4.028e-12; avg_err: 1.22999e-13; sd: 2.55983e-11; counts: 43314
sfh 0.096123 0 4.49584e-12 0 #avg: 4.86135e-12; avg_err: 1.23006e-13; sd: 2.55998e-11; counts: 43314
sfh 0.099498 1.9896e-14 6.32667e-12 1.9896e-14 #avg: 5.7525e-12; avg_err: 1.39606e-13; sd: 2.90544e-11; counts: 43314
sfh 0.102873 2.97281e-13 7.64829e-12 2.97281e-13 #avg: 6.76116e-12; avg_err: 1.89886e-13; sd: 3.95186e-11; counts: 43314
sfh 0.106248 6.92673e-13 8.94934e-12 6.92673e-13 #avg: 7.74552e-12; avg_err: 1.75043e-13; sd: 3.64296e-11; counts: 43314
sfh 0.109623 1.11815e-12 1.00732e-11 1.11815e-12 #avg: 8.60587e-12; avg_err: 1.57242e-13; sd: 3.27248e-11; counts: 43314
sfh 0.112998 1.55339e-12 1.11623e-11 1.55339e-12 #avg: 9.57342e-12; avg_err: 1.58123e-13; sd: 3.29083e-11; counts: 43314
sfh 0.116373 1.93958e-12 1.21213e-11 1.93958e-12 #avg: 1.07156e-11; avg_err: 1.84382e-13; sd: 3.83732e-11; counts: 43314
sfh 0.119748 2.32964e-12 1.34291e-11 2.3091e-12 #avg: 1.20042e-11; avg_err: 2.16197e-13; sd: 4.49944e-11; counts: 43314
sfh 0.123123 2.69599e-12 1.4712e-11 2.59313e-12 #avg: 1.31226e-11; avg_err: 2.33537e-13; sd: 4.86032e-11; counts: 43314
sfh 0.126498 3.17876e-12 1.59037e-11 2.98363e-12 #avg: 1.41632e-11; avg_err: 2.45839e-13; sd: 5.11635e-11; counts: 43314
sfh 0.129873 3.70819e-12 1.72628e-11 3.40127e-12 #avg: 1.54954e-11; avg_err: 2.70371e-13; sd: 5.6269e-11; counts: 43314
sfh 0.133248 4.2039e-12 1.8908e-11 3.7778e-12 #avg: 1.71414e-11; avg_err: 3.05771e-13; sd: 6.36364e-11; counts: 43314
sfh 0.136623 4.74349e-12 2.09144e-11 4.18883e-12 #avg: 1.88543e-11; avg_err: 3.82977e-13; sd: 7.97043e-11; counts: 43314
sfh 0.141685 5.55551e-12 2.34343e-11 4.7937e-12 #avg: 2.10699e-11; avg_err: 4.33801e-13; sd: 9.02817e-11; counts: 43314
sfh 0.146748 6.55123e-12 2.6203e-11 5.55984e-12 #avg: 2.26877e-11; avg_err: 3.1806e-13; sd: 6.61939e-11; counts: 43314
sfh 0.15181 7.51388e-12 2.89213e-11 6.26801e-12 #avg: 2.48597e-11; avg_err: 3.39972e-13; sd: 7.07542e-11; counts: 43314
sfh 0.156873 8.46825e-12 3.1903e-11 6.97578e-12 #avg: 2.70789e-11; avg_err: 3.45664e-13; sd: 7.19389e-11; counts: 43314
sfh 0.161935 9.61668e-12 3.49151e-11 7.87674e-12 #avg: 2.96982e-11; avg_err: 3.80281e-13; sd: 7.91433e-11; counts: 43314
sfh 0.166998 1.07928e-11 3.79419e-11 8.73906e-12 #avg: 3.23052e-11; avg_err: 3.93076e-13; sd: 8.18062e-11; counts: 43314
sfh 0.17206 1.17914e-11 4.01648e-11 9.49374e-12 #avg: 3.48594e-11; avg_err: 4.22887e-13; sd: 8.80104e-11; counts: 43314
sfh 0.177123 1.30055e-11 4.36494e-11 1.04196e-11 #avg: 3.71255e-11; avg_err: 4.25741e-13; sd: 8.86043e-11; counts: 43314
sfh 0.182185 1.44198e-11 4.6535e-11 1.15221e-11 #avg: 3.96518e-11; avg_err: 5.0893e-13; sd: 1.05917e-10; counts: 43314
sfh 0.187248 1.55046e-11 4.95401e-11 1.23124e-11 #avg: 4.19874e-11; avg_err: 4.97523e-13; sd: 1.03543e-10; counts: 43314
sfh 0.19231 1.68384e-11 5.1576e-11 1.32505e-11 #avg: 4.43981e-11; avg_err: 4.84922e-13; sd: 1.00921e-10; counts: 43314
sfh 0.197373 1.8253e-11 5.46785e-11 1.43617e-11 #avg: 4.64513e-11; avg_err: 4.72679e-13; sd: 9.83729e-11; counts: 43314
sfh 0.202435 1.9758e-11 5.77781e-11 1.54933e-11 #avg: 4.8818e-11; avg_err: 5.02277e-13; sd: 1.04533e-10; counts: 43314
sfh 0.207498 2.10774e-11 6.102e-11 1.63868e-11 #avg: 5.10213e-11; avg_err: 4.91231e-13; sd: 1.02234e-10; counts: 43314
sfh 0.21256 2.2804e-11 6.28691e-11 1.7704e-11 #avg: 5.31491e-11; avg_err: 5.04995e-13; sd: 1.05098e-10; counts: 43314
sfh 0.217623 2.44397e-11 6.52889e-11 1.88795e-11 #avg: 5.54143e-11; avg_err: 5.04689e-13; sd: 1.05035e-10; counts: 43314
sfh 0.222685 2.60905e-11 6.86238e-11 2.00665e-11 #avg: 5.75527e-11; avg_err: 5.01352e-13; sd: 1.0434e-10; counts: 43314
sfh 0.227748 2.76833e-11 7.1603e-11 2.11247e-11 #avg: 5.99806e-11; avg_err: 5.27259e-13; sd: 1.09732e-10; counts: 43314
sfh 0.23281 2.92742e-11 7.36843e-11 2.22397e-11 #avg: 6.24779e-11; avg_err: 5.33376e-13; sd: 1.11005e-10; counts: 43314
sfh 0.237873 3.13025e-11 7.59829e-11 2.37554e-11 #avg: 6.51158e-11; avg_err: 5.48669e-13; sd: 1.14188e-10; counts: 43314
sfh 0.242935 3.29172e-11 7.95005e-11 2.4909e-11 #avg: 6.79376e-11; avg_err: 5.60287e-13; sd: 1.16606e-10; counts: 43314
sfh 0.247998 3.49192e-11 8.22677e-11 2.63088e-11 #avg: 7.0728e-11; avg_err: 5.82377e-13; sd: 1.21203e-10; counts: 43314
sfh 0.25306 3.6831e-11 8.49394e-11 2.75816e-11 #avg: 7.35832e-11; avg_err: 6.12253e-13; sd: 1.27421e-10; counts: 43314
sfh 0.258123 3.88499e-11 8.68425e-11 2.89411e-11 #avg: 7.59001e-11; avg_err: 6.15595e-13; sd: 1.28116e-10; counts: 43314
sfh 0.263185 4.0872e-11 9.02863e-11 3.03409e-11 #avg: 7.82258e-11; avg_err: 6.17812e-13; sd: 1.28578e-10; counts: 43314
sfh 0.268248 4.27088e-11 9.2672e-11 3.14188e-11 #avg: 8.10936e-11; avg_err: 6.11562e-13; sd: 1.27277e-10; counts: 43314
sfh 0.27331 4.46586e-11 9.55761e-11 3.2591e-11 #avg: 8.3673e-11; avg_err: 6.144e-13; sd: 1.27868e-10; counts: 43314
sfh 0.278373 4.68057e-11 9.9314e-11 3.38406e-11 #avg: 8.66022e-11; avg_err: 6.20764e-13; sd: 1.29192e-10; counts: 43314
sfh 0.283435 4.88288e-11 1.00316e-10 3.51345e-11 #avg: 8.89889e-11; avg_err: 6.21619e-13; sd: 1.2937e-10; counts: 43314
sfh 0.288498 5.1262e-11 1.03262e-10 3.66459e-11 #avg: 9.19304e-11; avg_err: 6.39784e-13; sd: 1.3315e-10; counts: 43314
sfh 0.29356 5.36251e-11 1.05938e-10 3.80519e-11 #avg: 9.4726e-11; avg_err: 6.44667e-13; sd: 1.34167e-10; counts: 43314
sfh 0.298623 5.60292e-11 1.09826e-10 3.96015e-11 #avg: 9.81979e-11; avg_err: 6.66876e-13; sd: 1.38789e-10; counts: 43314
sfh 0.303685 5.84878e-11 1.12591e-10 4.10022e-11 #avg: 1.02154e-10; avg_err: 6.98757e-13; sd: 1.45424e-10; counts: 43314
sfh 0.308748 6.11619e-11 1.14861e-10 4.25876e-11 #avg: 1.05824e-10; avg_err: 7.22127e-13; sd: 1.50287e-10; counts: 43314
sfh 0.31381 6.40099e-11 1.17016e-10 4.43777e-11 #avg: 1.09183e-10; avg_err: 7.27982e-13; sd: 1.51506e-10; counts: 43314
sfh 0.318873 6.69564e-11 1.20908e-10 4.61924e-11 #avg: 1.12877e-10; avg_err: 7.35737e-13; sd: 1.5312e-10; counts: 43314
sfh 0.323935 6.98299e-11 1.25866e-10 4.80417e-11 #avg: 1.17006e-10; avg_err: 7.53381e-13; sd: 1.56792e-10; counts: 43314
sfh 0.328997 7.29865e-11 1.28815e-10 4.98255e-11 #avg: 1.21154e-10; avg_err: 7.73707e-13; sd: 1.61022e-10; counts: 43314
sfh 0.33406 7.63175e-11 1.33042e-10 5.17633e-11 #avg: 1.25633e-10; avg_err: 7.90939e-13; sd: 1.64608e-10; counts: 43314
sfh 0.339122 8.00078e-11 1.39265e-10 5.42089e-11 #avg: 1.30501e-10; avg_err: 8.1507e-13; sd: 1.69631e-10; counts: 43314
sfh 0.344185 8.38796e-11 1.44181e-10 5.65895e-11 #avg: 1.3591e-10; avg_err: 8.36559e-13; sd: 1.74103e-10; counts: 43314
sfh 0.349247 8.75686e-11 1.49506e-10 5.90591e-11 #avg: 1.42143e-10; avg_err: 8.76503e-13; sd: 1.82416e-10; counts: 43314
sfh 0.35431 9.1781e-11 1.54417e-10 6.15767e-11 #avg: 1.48168e-10; avg_err: 9.10652e-13; sd: 1.89523e-10; counts: 43314
sfh 0.359372 9.6452e-11 1.59365e-10 6.42065e-11 #avg: 1.54208e-10; avg_err: 9.37051e-13; sd: 1.95017e-10; counts: 43314
sfh 0.364435 1.01282e-10 1.66363e-10 6.74537e-11 #avg: 1.60289e-10; avg_err: 9.55195e-13; sd: 1.98793e-10; counts: 43314
sfh 0.369497 1.0678e-10 1.72093e-10 7.10812e-11 #avg: 1.67765e-10; avg_err: 9.87734e-13; sd: 2.05565e-10; counts: 43314
sfh 0.37456 1.12763e-10 1.79889e-10 7.47453e-11 #avg: 1.74725e-10; avg_err: 1.00692e-12; sd: 2.09558e-10; counts: 43314
sfh 0.379622 1.18325e-10 1.87289e-10 7.81266e-11 #avg: 1.81687e-10; avg_err: 1.02172e-12; sd: 2.12639e-10; counts: 43314
sfh 0.384685 1.24153e-10 1.93187e-10 8.1865e-11 #avg: 1.89361e-10; avg_err: 1.04843e-12; sd: 2.18198e-10; counts: 43314
sfh 0.389747 1.31358e-10 1.98454e-10 8.60033e-11 #avg: 1.97395e-10; avg_err: 1.0766e-12; sd: 2.2406e-10; counts: 43314
sfh 0.39481 1.3862e-10 2.06078e-10 9.1236e-11 #avg: 2.05021e-10; avg_err: 1.08732e-12; sd: 2.2629e-10; counts: 43314
sfh 0.399872 1.45903e-10 2.14968e-10 9.557e-11 #avg: 2.13758e-10; avg_err: 1.11398e-12; sd: 2.31838e-10; counts: 43314
sfh 0.404935 1.53412e-10 2.20437e-10 9.98689e-11 #avg: 2.22528e-10; avg_err: 1.1416e-12; sd: 2.37588e-10; counts: 43314
sfh 0.409997 1.61227e-10 2.28044e-10 1.04743e-10 #avg: 2.30896e-10; avg_err: 1.16367e-12; sd: 2.42181e-10; counts: 43314
sfh 0.41506 1.70694e-10 2.30861e-10 1.1058e-10 #avg: 2.3942e-10; avg_err: 1.18369e-12; sd: 2.46347e-10; counts: 43314
sfh 0.420122 1.79144e-10 2.32542e-10 1.15636e-10 #avg: 2.47494e-10; avg_err: 1.20335e-12; sd: 2.50438e-10; counts: 43314
sfh 0.425185 1.86494e-10 2.39484e-10 1.18653e-10 #avg: 2.5542e-10; avg_err: 1.20772e-12; sd: 2.51348e-10; counts: 43314
sfh 0.430247 1.95066e-10 2.45299e-10 1.23344e-10 #avg: 2.6401e-10; avg_err: 1.22831e-12; sd: 2.55633e-10; counts: 43314
sfh 0.43531 2.04084e-10 2.47564e-10 1.2751e-10 #avg: 2.71885e-10; avg_err: 1.23974e-12; sd: 2.58011e-10; counts: 43314
sfh 0.440372 2.12586e-10 2.46907e-10 1.31718e-10 #avg: 2.78891e-10; avg_err: 1.23902e-12; sd: 2.57862e-10; counts: 43314
sfh 0.445435 2.2131e-10 2.46346e-10 1.35981e-10 #avg: 2.85536e-10; avg_err: 1.23864e-12; sd: 2.57782e-10; counts: 43314
sfh 0.450497 2.29386e-10 2.46517e-10 1.3937e-10 #avg: 2.92341e-10; avg_err: 1.26454e-12; sd: 2.63173e-10; counts: 43314
sfh 0.45556 2.3818e-10 2.44776e-10 1.43046e-10 #avg: 2.99084e-10; avg_err: 1.25396e-12; sd: 2.60971e-10; counts: 43314
