#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM   Stats: 3.826470e+12 (median) + 4.447060e+12  / - 1.723530e+12
#SM   Stats: 9.189800e+10 (median) + 4.617599e+10  / - 2.669830e+10
#VMP  Stats: 3.338400e+02 (median) + 9.620999e+01  / - 5.260999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.697637e-12 (median) + 5.558487e-12  / - 2.341875e-12
sfh 0.055623 0 0 0 #avg: 0.00492183; avg_err: 0.00155529; sd: 0.123074; counts: 6263
sfh 0.060123 0 0 0 #avg: 0.059031; avg_err: 0.0123946; sd: 0.980817; counts: 6263
sfh 0.062373 0 0 0 #avg: 0.0986144; avg_err: 0.0134628; sd: 1.06535; counts: 6263
sfh 0.064623 0 0 0 #avg: 0.219318; avg_err: 0.0304854; sd: 2.4124; counts: 6263
sfh 0.066873 0 0 0 #avg: 0.382355; avg_err: 0.0583883; sd: 4.62043; counts: 6263
sfh 0.069123 0 0.0918765 0 #avg: 0.455514; avg_err: 0.0373274; sd: 2.95382; counts: 6263
sfh 0.071373 0 0.286153 0 #avg: 0.612144; avg_err: 0.041876; sd: 3.31376; counts: 6263
sfh 0.073623 0 0.543831 0 #avg: 0.836537; avg_err: 0.0556254; sd: 4.4018; counts: 6263
sfh 0.075873 0 0.927975 0 #avg: 1.07064; avg_err: 0.0781422; sd: 6.18361; counts: 6263
sfh 0.078123 0.0234395 1.29716 0.0234395 #avg: 1.31685; avg_err: 0.0783612; sd: 6.20094; counts: 6263
sfh 0.080373 0.0731 1.57788 0.0731 #avg: 1.47987; avg_err: 0.0911378; sd: 7.21199; counts: 6263
sfh 0.082623 0.143675 1.67729 0.143675 #avg: 1.46926; avg_err: 0.0693211; sd: 5.48557; counts: 6263
sfh 0.085998 0.273802 2.37333 0.273802 #avg: 2.2083; avg_err: 0.121332; sd: 9.60135; counts: 6263
sfh 0.089373 0.42255 2.90482 0.41771 #avg: 2.99568; avg_err: 0.244575; sd: 19.3539; counts: 6263
sfh 0.092748 0.565409 3.48543 0.54086 #avg: 3.6636; avg_err: 0.231401; sd: 18.3114; counts: 6263
sfh 0.096123 0.760924 4.19984 0.706653 #avg: 4.30095; avg_err: 0.21517; sd: 17.027; counts: 6263
sfh 0.099498 0.932481 5.35415 0.836478 #avg: 5.36017; avg_err: 0.29636; sd: 23.4518; counts: 6263
sfh 0.102873 1.12132 6.65283 0.98507 #avg: 6.36895; avg_err: 0.341473; sd: 27.0217; counts: 6263
sfh 0.106248 1.36802 7.65998 1.19124 #avg: 7.13134; avg_err: 0.35213; sd: 27.865; counts: 6263
sfh 0.109623 1.71911 8.81349 1.48972 #avg: 8.17616; avg_err: 0.368026; sd: 29.123; counts: 6263
sfh 0.112998 2.09124 10.2079 1.81093 #avg: 9.69604; avg_err: 0.419913; sd: 33.2289; counts: 6263
sfh 0.116373 2.47392 11.8332 2.14112 #avg: 10.7806; avg_err: 0.416795; sd: 32.9822; counts: 6263
sfh 0.119748 2.89741 13.8826 2.49537 #avg: 12.3284; avg_err: 0.475127; sd: 37.5981; counts: 6263
sfh 0.123123 3.37271 15.6607 2.92386 #avg: 14.1055; avg_err: 0.518086; sd: 40.9976; counts: 6263
sfh 0.126498 3.83607 17.5515 3.31218 #avg: 15.7691; avg_err: 0.548116; sd: 43.3739; counts: 6263
sfh 0.129873 4.36829 19.746 3.76084 #avg: 17.5921; avg_err: 0.59918; sd: 47.4148; counts: 6263
