#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.69766e+09 0 0 1.11365e+08 689727 0 0 0 0.458196 0.000201468 0.447918 0.122707 0.107976 0.722234 0.000155819 0.731544 0.0795102 0.104067 0.947029 5.21093e-05 0.954469 0.0155184 0.0275733 404393
1.58015e+10 0 0 9.51962e+07 736612 0 0 0 0.39122 0.000208439 0.385002 0.0992028 0.0946086 0.693829 0.000174894 0.701457 0.0780165 0.095188 0.942441 5.5632e-05 0.948776 0.0153791 0.0266439 267822
2.48529e+10 0 0 9.54462e+07 813073 0 0 0 0.371217 0.000219346 0.364497 0.0961343 0.0904147 0.692982 0.000179494 0.698564 0.0745205 0.0871926 0.942659 5.58557e-05 0.947915 0.0150514 0.024421 223449
3.91689e+10 0 0 1.04352e+08 989396 0 0 0 0.370307 0.000239424 0.364379 0.0887365 0.0844133 0.699259 0.000186479 0.70259 0.0686622 0.0769727 0.943375 5.98395e-05 0.947811 0.0143993 0.0220338 166904
6.21187e+10 0 0 1.32583e+08 1.40362e+06 0 0 0 0.379058 0.000270513 0.374143 0.079961 0.0775749 0.704303 0.000206306 0.707259 0.0625941 0.0710964 0.942471 7.37596e-05 0.946884 0.0138887 0.0210955 114267
9.8472e+10 0 0 1.67621e+08 1.96154e+06 0 0 0 0.39455 0.00031127 0.389614 0.0747119 0.0717813 0.707108 0.000234804 0.710198 0.0568217 0.0654463 0.938655 0.000101571 0.943651 0.0145143 0.0214339 77207
1.55505e+11 0 0 2.14607e+08 2.91741e+06 0 3.39126e+08 0 0.413308 0.000403001 0.406708 0.0727326 0.0688923 0.701144 0.000296341 0.701804 0.0553613 0.0595451 0.927686 0.000169397 0.934565 0.0186979 0.0280215 48325
2.45941e+11 0 0 2.81575e+08 4.42822e+06 0 5.65192e+08 0 0.428636 0.000515719 0.421918 0.0715492 0.067243 0.67815 0.000404797 0.675488 0.0593138 0.0561275 0.904223 0.000290639 0.913273 0.0286434 0.0431485 28802
3.89836e+11 0 0 3.94568e+08 7.05184e+06 0 8.29125e+08 0 0.432409 0.000674728 0.42625 0.0716588 0.0688607 0.639292 0.000586145 0.634143 0.0650793 0.0575865 0.864216 0.000505855 0.873977 0.0461138 0.0635629 16797
6.17307e+11 0 0 5.58039e+08 1.18695e+07 0 1.19994e+09 0 0.426857 0.000930403 0.418016 0.0765915 0.0670512 0.596768 0.000871287 0.588813 0.0707167 0.0623947 0.812665 0.000856051 0.819295 0.0700837 0.0809697 9530
9.76542e+11 0 0 8.39998e+08 2.09075e+07 0 1.84551e+09 0 0.407283 0.00136967 0.396621 0.0771838 0.0686708 0.555783 0.00138592 0.544156 0.0787011 0.0673215 0.760756 0.00142355 0.760127 0.0951642 0.0878772 5048
1.54271e+12 0 0 1.22746e+09 3.38995e+07 4.78677e+08 2.30783e+09 4.78677e+08 0.385297 0.00196024 0.374479 0.0793638 0.0745372 0.518454 0.0020583 0.505107 0.0851154 0.0771677 0.72002 0.00221201 0.720604 0.104567 0.108489 2803
2.44632e+12 0 0 1.66196e+09 5.48587e+07 8.43665e+08 2.86055e+09 8.43665e+08 0.354692 0.00300459 0.340361 0.0824255 0.0760382 0.481441 0.00325739 0.465051 0.0987631 0.0847504 0.687402 0.00366635 0.687356 0.131396 0.136707 1397
3.85984e+12 0 0 2.19509e+09 9.18548e+07 1.17785e+09 3.54165e+09 1.17785e+09 0.327597 0.00425846 0.309064 0.0834627 0.0699072 0.446171 0.00487997 0.424106 0.103458 0.0835573 0.658041 0.00608694 0.661238 0.166655 0.183654 718
6.05483e+12 0 0 2.71302e+09 1.50892e+08 1.76342e+09 3.96993e+09 1.76342e+09 0.292646 0.00562598 0.280879 0.074995 0.0779869 0.404195 0.00700807 0.373605 0.120621 0.0684403 0.620686 0.0100336 0.629104 0.186029 0.207092 322
9.68093e+12 0 0 3.31254e+09 2.40159e+08 2.30642e+09 4.67088e+09 1.93924e+09 0.308881 0.0114285 0.268658 0.0999205 0.0540794 0.406081 0.0122919 0.360564 0.126747 0.0591648 0.585074 0.0154432 0.540501 0.261735 0.150749 161
