#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
38.6843 0.953488 0.0228417 4.63687e+08 6.68882e+07 3.83674e+08 4.69739e+08 3.83674e+08 0.229303 0.00801713 0.209749 0.0767878 0.047156 0.254904 0.00846114 0.241337 0.0920911 0.0587932 0.339113 0.00925474 0.343805 0.092445 0.111902 86
65.52 1 1 1.01337e+09 1.01337e+09 1.01337e+09 0 0 0.420587 0.420587 0.420587 0 0 0.422517 0.422517 0.422517 0 0 0.424446 0.424446 0.424446 0 0 1
108.49 1 1 0 0 0 0 0 0.178731 0.178731 0.178731 0 0 0.273215 0.273215 0.273215 0 0 0.443521 0.443521 0.443521 0 0 1
132.123 1 0 1.72004e+08 5.0394e+07 0 4.49746e+08 0 0.237495 0.00838191 0.226392 0.0743126 0.0548204 0.347558 0.00832743 0.350012 0.0691815 0.0655874 0.436534 0.00407066 0.446784 0.0190634 0.0418043 71
165.823 1 0 4.90642e+08 1.46192e+07 4.49746e+08 5.63628e+08 4.49746e+08 0.280084 0.0016062 0.276359 0.0750998 0.0649502 0.382384 0.00111775 0.389289 0.0400424 0.0503926 0.441636 0.000814743 0.450186 0.0197361 0.0367269 1723
203.606 0.999679 0.000185444 8.50109e+08 7.99958e+06 6.92559e+08 8.72654e+08 6.92559e+08 0.281826 0.000636672 0.282675 0.0635442 0.0646208 0.370285 0.000499132 0.375338 0.0425751 0.0501405 0.424504 0.000435298 0.433292 0.0292628 0.0474885 9339
250.71 0.999861 9.84931e-05 1.42959e+09 7.80302e+06 1.33034e+09 9.96854e+08 7.99465e+08 0.258816 0.000472795 0.258652 0.0581819 0.0576576 0.337096 0.000445317 0.340893 0.0477933 0.0548877 0.392296 0.000446812 0.397512 0.0471614 0.0568821 14358
312.161 1 0 2.12919e+09 9.87855e+06 2.10229e+09 1.01792e+09 9.29921e+08 0.234018 0.000543292 0.232683 0.0550091 0.0521328 0.305851 0.000601754 0.304115 0.0548625 0.0534132 0.363392 0.000672823 0.361782 0.0707433 0.0623268 9418
392.246 0.999778 0.000221582 2.72595e+09 1.34722e+07 2.76658e+09 8.93224e+08 9.69207e+08 0.2129 0.000745366 0.210067 0.0511362 0.0464516 0.285747 0.00104216 0.277526 0.0622892 0.0557978 0.351525 0.00118714 0.342061 0.107683 0.0710949 4513
492.632 1 0 3.11927e+09 1.92505e+07 3.12022e+09 7.95898e+08 7.18828e+08 0.197285 0.00104849 0.194063 0.045223 0.0408121 0.277908 0.00184062 0.261532 0.0884499 0.0538886 0.358469 0.00203123 0.350642 0.113141 0.0872974 1834
617.985 1 0 3.39394e+09 3.11222e+07 3.4615e+09 7.01053e+08 8.39574e+08 0.185979 0.00174568 0.182029 0.0421325 0.0377758 0.271687 0.00323139 0.251678 0.123744 0.0559477 0.371504 0.00356317 0.393013 0.0807544 0.132274 690
782.073 1 0 3.6417e+09 4.88392e+07 3.72477e+09 6.15695e+08 7.44589e+08 0.178787 0.00262778 0.173655 0.0423975 0.0310028 0.296302 0.0063793 0.275371 0.14227 0.0753569 0.403632 0.00548709 0.427592 0.0530076 0.128003 224
961.626 1 0 3.94962e+09 1.00253e+08 3.97868e+09 5.34093e+08 5.84386e+08 0.180546 0.00959026 0.167595 0.0367623 0.0304717 0.320984 0.0159152 0.332529 0.0996649 0.124037 0.42672 0.0111875 0.449199 0.0327668 0.0708099 40
1164.59 1 0 3.81744e+09 2.23174e+08 4.04061e+09 0 4.46348e+08 0.140042 0.0217616 0.161803 0 0.0435233 0.196802 0.0259745 0.222776 0 0.0519489 0.359261 0.0681216 0.427383 0 0.136243 2
1455.08 1 0 4.00964e+09 3.09668e+07 4.04061e+09 0 6.19336e+07 0.17299 0.00874723 0.181737 0 0.0174945 0.442315 0.0494803 0.491795 0 0.0989606 0.485123 0.0100733 0.495197 0 0.0201467 2
