#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.25 - 13.75
#HM   Stats: 2.517650e+13 (median) + 1.489700e+13  / - 5.867701e+12
#SM   Stats: 1.980360e+11 (median) + 1.382020e+11  / - 8.730200e+10
#VMP  Stats: 4.269000e+02 (median) + 6.412000e+01  / - 4.128000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.967243e-11 (median) + 1.978826e-11  / - 7.855329e-12
sfh 0.055623 0 0 0 #avg: 2.46761e-06; avg_err: 2.46761e-06; sd: 7.07476e-05; counts: 823
sfh 0.060123 0 0 0 #avg: 0.0360526; avg_err: 0.02131; sd: 0.61097; counts: 823
sfh 0.062373 0 0 0 #avg: 0.0702072; avg_err: 0.024435; sd: 0.700564; counts: 823
sfh 0.064623 0 0 0 #avg: 0.138125; avg_err: 0.0447294; sd: 1.28242; counts: 823
sfh 0.066873 0 0.0202066 0 #avg: 0.286154; avg_err: 0.0582875; sd: 1.67113; counts: 823
sfh 0.069123 0 0.159678 0 #avg: 0.398671; avg_err: 0.0860035; sd: 2.46577; counts: 823
sfh 0.071373 0 0.407826 0 #avg: 0.517579; avg_err: 0.0830578; sd: 2.38131; counts: 823
sfh 0.073623 0.0061954 0.770665 0.0061954 #avg: 0.69021; avg_err: 0.103286; sd: 2.96127; counts: 823
sfh 0.075873 0.0403031 1.20782 0.0403031 #avg: 0.962968; avg_err: 0.123536; sd: 3.54185; counts: 823
sfh 0.078123 0.129398 1.62316 0.129398 #avg: 1.16323; avg_err: 0.111739; sd: 3.20362; counts: 823
sfh 0.080373 0.259287 1.8002 0.259287 #avg: 1.54152; avg_err: 0.164202; sd: 4.70777; counts: 823
sfh 0.082623 0.379441 1.73152 0.378208 #avg: 1.52916; avg_err: 0.14284; sd: 4.09531; counts: 823
sfh 0.085998 0.667563 2.54103 0.635466 #avg: 2.18987; avg_err: 0.186308; sd: 5.34154; counts: 823
sfh 0.089373 0.907837 3.17847 0.807557 #avg: 2.73798; avg_err: 0.259546; sd: 7.44133; counts: 823
sfh 0.092748 1.14047 3.6278 0.952019 #avg: 3.13904; avg_err: 0.265582; sd: 7.61439; counts: 823
sfh 0.096123 1.54417 4.29641 1.2723 #avg: 4.0286; avg_err: 0.312524; sd: 8.96022; counts: 823
sfh 0.099498 1.86361 5.68193 1.4884 #avg: 4.91198; avg_err: 0.401401; sd: 11.5084; counts: 823
sfh 0.102873 2.1476 6.45334 1.66115 #avg: 5.95326; avg_err: 0.511272; sd: 14.6585; counts: 823
sfh 0.106248 2.56397 6.89507 1.9268 #avg: 6.839; avg_err: 0.558976; sd: 16.0262; counts: 823
sfh 0.109623 3.13455 8.42915 2.33044 #avg: 8.09341; avg_err: 0.622784; sd: 17.8555; counts: 823
sfh 0.112998 3.69666 9.55184 2.74173 #avg: 9.28433; avg_err: 0.702531; sd: 20.1419; counts: 823
sfh 0.116373 4.2557 12.1068 3.17992 #avg: 10.8848; avg_err: 0.786802; sd: 22.558; counts: 823
sfh 0.119748 4.70441 13.7891 3.42887 #avg: 12.8641; avg_err: 0.949119; sd: 27.2118; counts: 823
sfh 0.123123 5.44997 14.4743 3.99548 #avg: 14.7057; avg_err: 1.17065; sd: 33.5633; counts: 823
sfh 0.126498 6.15732 15.9327 4.50847 #avg: 17.2204; avg_err: 1.47619; sd: 42.323; counts: 823
sfh 0.129873 7.07935 16.6291 5.11353 #avg: 19.8552; avg_err: 2.08234; sd: 59.7018; counts: 823
sfh 0.133248 8.09733 18.8822 5.87411 #avg: 20.3968; avg_err: 2.07298; sd: 59.4333; counts: 823
sfh 0.136623 8.68359 19.196 6.12915 #avg: 21.7832; avg_err: 1.76632; sd: 50.6415; counts: 823
