#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.63185e+09 0.000208616 0.000209098 5.80985e-06 0 0 0 0.000194866 1.78663e-06 0 0 0 6221970
1.56281e+10 0.0004066 0.0004066 1.47849e-05 0 0 0 0.000452894 4.49097e-06 0 0 0 1859319
2.46747e+10 0.000551575 0.000551575 2.13033e-05 0 0 0 0.000736663 6.77932e-06 0 0 0 1214703
3.90625e+10 0.000703386 0.000705939 3.01174e-05 0 0 0 0.00105257 9.87048e-06 0 0 0 783354
6.19324e+10 0.00123936 0.00124136 4.98231e-05 0 0 0 0.00149856 1.52427e-05 0 0 0 501064
9.82553e+10 0.00201693 0.0020201 8.00212e-05 0 0 0 0.00215127 2.45584e-05 0 0 0 315826
1.5571e+11 0.00379357 0.00382384 0.00013972 0 0 0 0.00320065 4.0623e-05 0 0 0 198230
2.46588e+11 0.00687464 0.0069308 0.000236882 0 0 0 0.00515562 7.25364e-05 0 0 0 124661
3.90623e+11 0.0114103 0.0115137 0.000386967 0 0 0 0.00852102 0.000129177 0 0 0 77386
6.18581e+11 0.0192146 0.0194674 0.000642517 0 0 0 0.0156255 0.00024054 0 0.0130359 0 47464
9.80624e+11 0.0268105 0.0272378 0.000986835 0 0 0 0.0282175 0.000434151 0 0.0489218 0 28086
1.55219e+12 0.0345766 0.0349392 0.00144299 0 0 0 0.0502378 0.000762204 0 0.118196 0 16543
2.45439e+12 0.0399527 0.0407045 0.00208702 0 0 0 0.0824531 0.00128331 0.0135769 0.180957 0.0135769 9311
3.89435e+12 0.0464095 0.0469824 0.00296174 0 0 0 0.120975 0.00189974 0.0754775 0.18901 0.0754775 5236
6.16909e+12 0.0371221 0.0371221 0.00369926 0 0 0 0.163297 0.00288523 0.133788 0.182664 0.133788 2613
9.74911e+12 0.040613 0.040613 0.00546627 0 0 0 0.196687 0.00416915 0.179727 0.171739 0.143096 1305
1.53158e+13 0.035313 0.035313 0.00740057 0 0 0 0.229259 0.00586673 0.218368 0.160658 0.154786 623
2.4635e+13 0.0123967 0.0123967 0.00712747 0 0 0 0.237476 0.0093359 0.231088 0.161361 0.147411 242
3.82826e+13 0 0 0 0 0 0 0.247213 0.0156466 0.221279 0.218514 0.136327 87
5.80382e+13 0 0 0 0 0 0 0.257819 0.0295914 0.260899 0.13933 0.175947 22
9.46856e+13 0 0 0 0 0 0 0.16184 0.0561379 0.135246 0.157665 0.123182 5
