#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 10.75 - 11.25
#HM   Stats: 1.410590e+11 (median) + 2.526500e+10  / - 3.486799e+10
#SM   Stats: 1.368150e+09 (median) + 9.474350e+09  / - 8.545060e+08
#VMP  Stats: 1.302900e+02 (median) + 2.308000e+01  / - 1.955999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.047286e-12 (median) + 2.970859e-12  / - 1.480966e-12
sfh 0.055623 0 0 0 #avg: 4.4896e-18; avg_err: 4.4896e-18; sd: 8.00611e-17; counts: 319
sfh 0.060123 0 0 0 #avg: 6.47429e-17; avg_err: 6.47429e-17; sd: 1.15453e-15; counts: 319
sfh 0.062373 0 0 0 #avg: 1.15244e-16; avg_err: 1.15244e-16; sd: 2.05509e-15; counts: 319
sfh 0.064623 0 0 0 #avg: 2.79545e-12; avg_err: 2.49034e-12; sd: 4.44092e-11; counts: 319
sfh 0.066873 0 0 0 #avg: 9.32325e-13; avg_err: 6.1217e-13; sd: 1.09166e-11; counts: 319
sfh 0.069123 0 0 0 #avg: 2.95683e-12; avg_err: 1.90156e-12; sd: 3.39097e-11; counts: 319
sfh 0.071373 0 0 0 #avg: 2.7281e-12; avg_err: 1.70904e-12; sd: 3.04765e-11; counts: 319
sfh 0.073623 0 0 0 #avg: 5.56273e-12; avg_err: 2.86648e-12; sd: 5.11166e-11; counts: 319
sfh 0.075873 0 0 0 #avg: 9.89865e-12; avg_err: 5.02948e-12; sd: 8.96885e-11; counts: 319
sfh 0.078123 0 0 0 #avg: 1.16962e-11; avg_err: 4.3014e-12; sd: 7.67049e-11; counts: 319
sfh 0.080373 0 0 0 #avg: 1.65918e-11; avg_err: 5.6927e-12; sd: 1.01515e-10; counts: 319
sfh 0.082623 0 1.57015e-13 0 #avg: 1.86322e-11; avg_err: 5.60071e-12; sd: 9.9875e-11; counts: 319
sfh 0.085998 0 5.59585e-12 0 #avg: 2.5363e-11; avg_err: 6.88549e-12; sd: 1.22786e-10; counts: 319
sfh 0.089373 0 1.98602e-11 0 #avg: 3.5785e-11; avg_err: 9.10068e-12; sd: 1.62288e-10; counts: 319
sfh 0.092748 0 3.73949e-11 0 #avg: 4.22334e-11; avg_err: 7.9852e-12; sd: 1.42396e-10; counts: 319
sfh 0.096123 1.20478e-13 5.83734e-11 1.20478e-13 #avg: 5.26422e-11; avg_err: 1.07286e-11; sd: 1.91319e-10; counts: 319
sfh 0.099498 1.92726e-12 7.16623e-11 1.92726e-12 #avg: 5.75013e-11; avg_err: 1.05539e-11; sd: 1.88203e-10; counts: 319
sfh 0.102873 4.18348e-12 8.2125e-11 4.18348e-12 #avg: 7.37174e-11; avg_err: 1.36535e-11; sd: 2.43477e-10; counts: 319
sfh 0.106248 8.37682e-12 1.13394e-10 8.37682e-12 #avg: 9.1221e-11; avg_err: 1.9756e-11; sd: 3.523e-10; counts: 319
sfh 0.109623 1.12903e-11 1.1496e-10 1.12903e-11 #avg: 1.01859e-10; avg_err: 1.87445e-11; sd: 3.34262e-10; counts: 319
sfh 0.112998 1.80179e-11 1.39215e-10 1.80179e-11 #avg: 1.05907e-10; avg_err: 1.36307e-11; sd: 2.43069e-10; counts: 319
sfh 0.116373 2.30911e-11 1.60157e-10 2.30092e-11 #avg: 1.08968e-10; avg_err: 1.26437e-11; sd: 2.25469e-10; counts: 319
sfh 0.119748 2.59384e-11 1.93519e-10 2.51528e-11 #avg: 1.27545e-10; avg_err: 1.44749e-11; sd: 2.58124e-10; counts: 319
sfh 0.123123 3.07333e-11 1.98133e-10 2.89606e-11 #avg: 1.44828e-10; avg_err: 1.69318e-11; sd: 3.01938e-10; counts: 319
sfh 0.126498 3.69663e-11 2.35955e-10 3.51154e-11 #avg: 1.85255e-10; avg_err: 2.3561e-11; sd: 4.20153e-10; counts: 319
sfh 0.129873 4.63678e-11 2.78293e-10 4.35774e-11 #avg: 2.06366e-10; avg_err: 2.58015e-11; sd: 4.60106e-10; counts: 319
sfh 0.133248 6.09202e-11 3.42751e-10 5.61171e-11 #avg: 2.24604e-10; avg_err: 2.6097e-11; sd: 4.65377e-10; counts: 319
sfh 0.136623 6.61175e-11 3.56652e-10 5.84428e-11 #avg: 2.73467e-10; avg_err: 4.10228e-11; sd: 7.31541e-10; counts: 319
sfh 0.141685 8.40881e-11 3.53549e-10 7.45847e-11 #avg: 2.85795e-10; avg_err: 3.84754e-11; sd: 6.86115e-10; counts: 319
sfh 0.146748 1.22421e-10 3.28334e-10 1.10077e-10 #avg: 2.77554e-10; avg_err: 3.04786e-11; sd: 5.43512e-10; counts: 319
sfh 0.15181 1.49358e-10 3.62983e-10 1.34555e-10 #avg: 2.79212e-10; avg_err: 2.46598e-11; sd: 4.39747e-10; counts: 319
sfh 0.156873 1.39289e-10 4.02257e-10 1.20848e-10 #avg: 2.92709e-10; avg_err: 2.16427e-11; sd: 3.85944e-10; counts: 319
sfh 0.161935 1.50104e-10 4.85662e-10 1.2496e-10 #avg: 3.35841e-10; avg_err: 3.08355e-11; sd: 5.49875e-10; counts: 319
sfh 0.166998 1.44632e-10 4.78079e-10 1.19461e-10 #avg: 3.37377e-10; avg_err: 3.05964e-11; sd: 5.45613e-10; counts: 319
sfh 0.17206 1.83085e-10 4.41038e-10 1.52008e-10 #avg: 3.54437e-10; avg_err: 3.42996e-11; sd: 6.11649e-10; counts: 319
sfh 0.177123 1.77935e-10 4.63707e-10 1.50281e-10 #avg: 3.51026e-10; avg_err: 2.94431e-11; sd: 5.25045e-10; counts: 319
sfh 0.182185 2.067e-10 4.93146e-10 1.63951e-10 #avg: 3.73901e-10; avg_err: 2.89072e-11; sd: 5.15489e-10; counts: 319
sfh 0.187248 2.11046e-10 5.4802e-10 1.64961e-10 #avg: 4.2179e-10; avg_err: 3.43582e-11; sd: 6.12695e-10; counts: 319
sfh 0.19231 2.35297e-10 5.39667e-10 1.82577e-10 #avg: 4.29848e-10; avg_err: 3.15586e-11; sd: 5.6277e-10; counts: 319
sfh 0.197373 2.88977e-10 5.41602e-10 2.28032e-10 #avg: 4.33879e-10; avg_err: 2.73146e-11; sd: 4.8709e-10; counts: 319
sfh 0.202435 2.94847e-10 5.90451e-10 2.15778e-10 #avg: 4.92908e-10; avg_err: 3.19311e-11; sd: 5.69413e-10; counts: 319
sfh 0.207498 3.11228e-10 5.14551e-10 2.20857e-10 #avg: 4.61014e-10; avg_err: 2.62743e-11; sd: 4.68538e-10; counts: 319
sfh 0.21256 3.32184e-10 4.66344e-10 2.39876e-10 #avg: 4.65932e-10; avg_err: 2.70528e-11; sd: 4.82421e-10; counts: 319
