#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.95 - 3.11667
#HM   Stats: 9.110290e+13 (median) + 4.103002e+12  / - 2.366170e+13
#SM   Stats: 2.437420e+11 (median) + 8.376299e+10  / - 2.497800e+10
#VMP  Stats: 9.834000e+02 (median) + 2.798999e+01  / - 5.361005e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.607348e-12 (median) + 3.320387e-12  / - 7.919807e-13
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 8
sfh 0.060123 0 0 0 #avg: 8.77098e-13; avg_err: 8.77098e-13; sd: 2.32058e-12; counts: 8
sfh 0.062373 7.16619e-13 1.02489e-12 7.16619e-13 #avg: 6.0147e-12; avg_err: 5.51056e-12; sd: 1.45796e-11; counts: 8
sfh 0.064623 7.45781e-13 4.965e-12 7.45781e-13 #avg: 1.2841e-11; avg_err: 1.13682e-11; sd: 3.00773e-11; counts: 8
sfh 0.066873 2.57392e-12 6.79178e-12 2.57392e-12 #avg: 2.11709e-11; avg_err: 1.87066e-11; sd: 4.94931e-11; counts: 8
sfh 0.069123 4.13032e-12 7.7353e-12 4.13032e-12 #avg: 2.53052e-11; avg_err: 2.11128e-11; sd: 5.58593e-11; counts: 8
sfh 0.071373 8.47691e-12 2.6256e-11 8.47691e-12 #avg: 2.72958e-11; avg_err: 1.87404e-11; sd: 4.95825e-11; counts: 8
sfh 0.073623 1.06545e-11 3.56375e-12 1.06545e-11 #avg: 1.96487e-11; avg_err: 1.32894e-11; sd: 3.51604e-11; counts: 8
sfh 0.075873 6.34809e-12 2.34199e-11 6.04578e-12 #avg: 2.27261e-11; avg_err: 1.35631e-11; sd: 3.58847e-11; counts: 8
sfh 0.078123 4.20026e-12 3.25824e-11 4.11757e-12 #avg: 1.98534e-11; avg_err: 9.76547e-12; sd: 2.5837e-11; counts: 8
sfh 0.080373 9.0917e-12 5.52713e-11 8.85311e-12 #avg: 2.33537e-11; avg_err: 1.10953e-11; sd: 2.93553e-11; counts: 8
sfh 0.082623 9.81218e-12 5.09551e-11 9.64212e-12 #avg: 3.12124e-11; avg_err: 1.59309e-11; sd: 4.21491e-11; counts: 8
sfh 0.085998 1.95619e-11 1.10862e-10 1.86459e-11 #avg: 6.33125e-11; avg_err: 3.6403e-11; sd: 9.63132e-11; counts: 8
sfh 0.089373 4.00962e-11 2.01865e-10 3.78227e-11 #avg: 9.81416e-11; avg_err: 5.52069e-11; sd: 1.46064e-10; counts: 8
sfh 0.092748 3.927e-11 1.89804e-10 3.56437e-11 #avg: 1.05125e-10; avg_err: 6.1041e-11; sd: 1.61499e-10; counts: 8
sfh 0.096123 3.68339e-11 1.64765e-10 2.86613e-11 #avg: 8.67227e-11; avg_err: 4.08971e-11; sd: 1.08204e-10; counts: 8
sfh 0.099498 7.1328e-11 1.06227e-10 5.75444e-11 #avg: 8.36999e-11; avg_err: 2.78123e-11; sd: 7.35845e-11; counts: 8
sfh 0.102873 9.61592e-11 4.81905e-11 7.64467e-11 #avg: 8.3449e-11; avg_err: 2.35584e-11; sd: 6.23296e-11; counts: 8
sfh 0.106248 1.03999e-10 4.72701e-11 8.0232e-11 #avg: 1.05817e-10; avg_err: 3.46545e-11; sd: 9.16873e-11; counts: 8
sfh 0.109623 9.35522e-11 6.14564e-11 7.3783e-11 #avg: 1.40686e-10; avg_err: 6.48804e-11; sd: 1.71657e-10; counts: 8
sfh 0.112998 1.51116e-10 7.40973e-11 1.34753e-10 #avg: 3.00225e-10; avg_err: 1.94511e-10; sd: 5.14628e-10; counts: 8
sfh 0.116373 1.47937e-10 2.09794e-10 1.29024e-10 #avg: 6.08004e-10; avg_err: 4.63874e-10; sd: 1.2273e-09; counts: 8
sfh 0.119748 2.01698e-10 2.06053e-10 1.71845e-10 #avg: 6.26109e-10; avg_err: 4.35387e-10; sd: 1.15192e-09; counts: 8
sfh 0.123123 3.93016e-10 1.69382e-10 3.48957e-10 #avg: 5.49987e-10; avg_err: 3.10521e-10; sd: 8.21562e-10; counts: 8
sfh 0.126498 2.73802e-10 5.42336e-10 2.0631e-10 #avg: 4.44485e-10; avg_err: 1.97596e-10; sd: 5.22791e-10; counts: 8
