#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.64215e+07 1.64367e-05 5.19771e-06 266835 15394.7 0 0 0 0.235591 7.40354e-05 0.229993 0.0627677 0.051902 0.37093 6.50031e-05 0.374785 0.0446019 0.0523682 0.473784 2.01182e-05 0.476652 0.0108285 0.0160095 608394
1.57039e+08 3.34156e-05 1.26297e-05 391270 41317.6 0 0 0 0.239615 0.000125646 0.234848 0.0615592 0.0521111 0.379147 0.000101744 0.381775 0.0419439 0.0468096 0.475815 2.94024e-05 0.477933 0.0100887 0.0139613 209483
2.49003e+08 3.02407e-05 1.35239e-05 468168 40926.6 0 0 0 0.244084 0.000141335 0.239917 0.0605493 0.0528068 0.383026 0.000109917 0.384992 0.0410107 0.0447142 0.47663 3.1096e-05 0.478556 0.0097588 0.0135021 165340
3.94475e+08 5.37511e-05 2.03155e-05 772670 71686.6 0 0 0 0.24939 0.000160233 0.245053 0.0611393 0.0525986 0.386552 0.000119664 0.38809 0.0404366 0.043011 0.477524 3.37692e-05 0.479367 0.00948754 0.01304 130230
6.25315e+08 0.000233977 4.77551e-05 1.26344e+06 125174 0 0 0 0.255266 0.00018069 0.251206 0.060724 0.0528371 0.390602 0.000131315 0.391848 0.0397521 0.0416937 0.47866 3.682e-05 0.480443 0.00903559 0.0124847 102574
9.90117e+08 0.000563747 8.40153e-05 1.87217e+06 174032 0 0 0 0.261611 0.000206537 0.25735 0.0617785 0.0531241 0.395309 0.000145291 0.396261 0.0395141 0.0407401 0.480088 4.04562e-05 0.481817 0.00863355 0.011953 79823
1.56909e+09 0.00221868 0.000187978 4.52015e+06 345530 0 0 0 0.268893 0.000234075 0.264922 0.0621196 0.0540273 0.401513 0.000161247 0.402696 0.0389779 0.0401047 0.481784 4.81078e-05 0.483658 0.00792184 0.0112568 62650
2.49176e+09 0.00530467 0.000326234 9.84071e+06 603896 0 0 0 0.276867 0.000268447 0.272015 0.0648707 0.0542098 0.408638 0.000177406 0.410421 0.0372042 0.039292 0.483346 5.72713e-05 0.485368 0.00716925 0.0103487 49579
3.95275e+09 0.0126296 0.000556805 2.12303e+07 1.01812e+06 0 0 0 0.285109 0.000300547 0.281129 0.0641042 0.0552795 0.415623 0.000191466 0.418043 0.034662 0.0372593 0.484292 7.96488e-05 0.486812 0.00649735 0.009453 40223
6.27683e+09 0.0289988 0.000911421 4.31056e+07 1.53552e+06 0 0 0 0.295159 0.000332772 0.291325 0.0659487 0.0564356 0.421337 0.000208658 0.42453 0.0325288 0.035001 0.483995 0.000111556 0.487667 0.00610989 0.00931111 33898
9.96213e+09 0.0614251 0.0013862 8.45962e+07 2.24525e+06 0 0 0 0.302877 0.000361057 0.300553 0.0660323 0.059212 0.422841 0.000238522 0.427797 0.0308559 0.0346731 0.481467 0.000161718 0.487707 0.00612283 0.0103985 30004
1.58332e+10 0.11321 0.00189863 1.51689e+08 3.04918e+06 0 0 0 0.307477 0.0003808 0.307149 0.0645665 0.0621417 0.420137 0.000277282 0.427519 0.0306591 0.0372507 0.476579 0.000218701 0.486965 0.00646853 0.0138083 27851
2.50981e+10 0.18202 0.00234606 2.3928e+08 3.70635e+06 0 5.30876e+08 0 0.308785 0.000392039 0.310567 0.0627884 0.0662975 0.413296 0.000312537 0.424109 0.0311443 0.0462615 0.469377 0.000266123 0.485159 0.00748339 0.0304325 27052
3.97636e+10 0.278442 0.00279741 3.43852e+08 4.32028e+06 0 9.3351e+08 0 0.30497 0.000403513 0.30759 0.0621475 0.0681065 0.401584 0.000347871 0.415317 0.033746 0.0635138 0.458748 0.000316699 0.480829 0.0100774 0.0642928 25675
6.26349e+10 0.358342 0.0031264 4.33721e+08 4.90315e+06 0 1.17237e+09 0 0.298958 0.000417871 0.301748 0.0607371 0.0691036 0.388549 0.000381332 0.402873 0.0379338 0.0728268 0.44789 0.000359884 0.473713 0.0146086 0.0829858 23525
9.87237e+10 0.448218 0.00373212 5.45155e+08 6.13892e+06 0 1.40892e+09 0 0.287801 0.000474585 0.289746 0.0619256 0.0683329 0.371234 0.000454356 0.38389 0.0449139 0.0775494 0.433138 0.000447669 0.458966 0.0249816 0.0926066 17757
1.54534e+11 0.540864 0.00484132 6.80408e+08 8.553e+06 0 1.7203e+09 0 0.273437 0.000604395 0.275846 0.0604748 0.0692167 0.349879 0.000608068 0.359515 0.0525024 0.077646 0.414877 0.00061307 0.432007 0.0444939 0.0884191 10596
2.41152e+11 0.634945 0.00713821 8.66611e+08 1.39494e+07 6.11817e+08 1.33871e+09 6.11817e+08 0.251384 0.00090872 0.249473 0.0671974 0.0630406 0.321653 0.000943935 0.325875 0.0625834 0.0729731 0.389784 0.000972934 0.395876 0.0670736 0.0797205 4550
3.73478e+11 0.778043 0.0117258 1.16127e+09 2.81698e+07 1.093e+09 1.15961e+09 1.093e+09 0.222348 0.00154512 0.215028 0.0655114 0.0489162 0.285379 0.00166513 0.282554 0.0669225 0.057904 0.355146 0.00177056 0.351409 0.0769374 0.0611585 1257
5.83164e+11 0.863636 0.0244502 1.38984e+09 6.53645e+07 1.40892e+09 9.92473e+08 1.08901e+09 0.1917 0.0031707 0.182933 0.0465055 0.0308383 0.251711 0.00358282 0.247164 0.0493788 0.0421748 0.325471 0.00382366 0.319883 0.0572391 0.0478215 198
8.86006e+11 0.928571 0.0495635 1.69352e+09 1.81743e+08 2.02659e+09 5.22359e+08 1.49571e+09 0.17126 0.00454266 0.177015 0.0184741 0.0335168 0.227266 0.00667151 0.227124 0.0266047 0.0413562 0.300831 0.00762917 0.298918 0.0283688 0.0403146 28
1.30387e+12 1 1 2.83824e+09 2.83824e+09 2.83824e+09 0 0 0.159252 0.159252 0.159252 0 0 0.210323 0.210323 0.210323 0 0 0.253118 0.253118 0.253118 0 0 1
