#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 11.75 - 12.25
#HM   Stats: 8.379410e+11 (median) + 4.572090e+11  / - 2.107350e+11
#SM   Stats: 2.764040e+10 (median) + 3.009570e+10  / - 1.507890e+10
#VMP  Stats: 1.488200e+02 (median) + 2.287000e+01  / - 1.658000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.049451e-11 (median) + 8.173348e-11  / - 3.050393e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 84748
sfh 0.060123 0 0 0 #avg: 9.77515e-16; avg_err: 7.07189e-16; sd: 2.05872e-13; counts: 84748
sfh 0.062373 0 0 0 #avg: 5.45423e-15; avg_err: 2.89137e-15; sd: 8.41717e-13; counts: 84748
sfh 0.064623 0 0 0 #avg: 1.28715e-14; avg_err: 3.67573e-15; sd: 1.07006e-12; counts: 84748
sfh 0.066873 0 0 0 #avg: 5.38733e-14; avg_err: 2.1788e-14; sd: 6.34279e-12; counts: 84748
sfh 0.069123 0 0 0 #avg: 6.60464e-14; avg_err: 1.45346e-14; sd: 4.23123e-12; counts: 84748
sfh 0.071373 0 0 0 #avg: 9.96481e-14; avg_err: 1.36887e-14; sd: 3.98497e-12; counts: 84748
sfh 0.073623 0 0 0 #avg: 1.47005e-13; avg_err: 1.63187e-14; sd: 4.7506e-12; counts: 84748
sfh 0.075873 0 0 0 #avg: 2.08355e-13; avg_err: 1.24341e-14; sd: 3.61972e-12; counts: 84748
sfh 0.078123 0 0 0 #avg: 3.18655e-13; avg_err: 1.89108e-14; sd: 5.50519e-12; counts: 84748
sfh 0.080373 0 0 0 #avg: 4.40552e-13; avg_err: 1.83497e-14; sd: 5.34183e-12; counts: 84748
sfh 0.082623 0 0 0 #avg: 5.55996e-13; avg_err: 1.90767e-14; sd: 5.55347e-12; counts: 84748
sfh 0.085998 0 0 0 #avg: 9.15692e-13; avg_err: 2.88488e-14; sd: 8.39827e-12; counts: 84748
sfh 0.089373 0 3.18086e-13 0 #avg: 1.24257e-12; avg_err: 3.23376e-14; sd: 9.41391e-12; counts: 84748
sfh 0.092748 0 9.87508e-13 0 #avg: 1.57052e-12; avg_err: 3.34231e-14; sd: 9.72991e-12; counts: 84748
sfh 0.096123 0 1.86491e-12 0 #avg: 1.96907e-12; avg_err: 3.68568e-14; sd: 1.07295e-11; counts: 84748
sfh 0.099498 0 2.79845e-12 0 #avg: 2.41e-12; avg_err: 4.50793e-14; sd: 1.31232e-11; counts: 84748
sfh 0.102873 6.09835e-14 3.6353e-12 6.09835e-14 #avg: 2.89593e-12; avg_err: 6.01156e-14; sd: 1.75005e-11; counts: 84748
sfh 0.106248 2.74556e-13 4.30065e-12 2.74556e-13 #avg: 3.27085e-12; avg_err: 4.52995e-14; sd: 1.31873e-11; counts: 84748
sfh 0.109623 5.30483e-13 4.81463e-12 5.30483e-13 #avg: 3.71782e-12; avg_err: 4.59728e-14; sd: 1.33833e-11; counts: 84748
sfh 0.112998 8.0068e-13 5.27519e-12 8.0068e-13 #avg: 4.18682e-12; avg_err: 4.8924e-14; sd: 1.42424e-11; counts: 84748
sfh 0.116373 1.03328e-12 5.67292e-12 1.03328e-12 #avg: 4.60447e-12; avg_err: 5.22217e-14; sd: 1.52024e-11; counts: 84748
sfh 0.119748 1.26049e-12 6.19232e-12 1.26049e-12 #avg: 5.02795e-12; avg_err: 5.10673e-14; sd: 1.48664e-11; counts: 84748
sfh 0.123123 1.50256e-12 6.65343e-12 1.45796e-12 #avg: 5.50843e-12; avg_err: 5.53823e-14; sd: 1.61225e-11; counts: 84748
sfh 0.126498 1.7744e-12 7.18481e-12 1.66136e-12 #avg: 6.04159e-12; avg_err: 6.49936e-14; sd: 1.89205e-11; counts: 84748
sfh 0.129873 2.0713e-12 7.78765e-12 1.87677e-12 #avg: 6.65782e-12; avg_err: 7.68392e-14; sd: 2.23689e-11; counts: 84748
sfh 0.133248 2.3927e-12 8.42162e-12 2.10752e-12 #avg: 7.24783e-12; avg_err: 7.49242e-14; sd: 2.18114e-11; counts: 84748
sfh 0.136623 2.72077e-12 9.13476e-12 2.33073e-12 #avg: 7.8431e-12; avg_err: 7.28055e-14; sd: 2.11947e-11; counts: 84748
sfh 0.141685 3.21091e-12 1.01474e-11 2.66485e-12 #avg: 8.82133e-12; avg_err: 7.57889e-14; sd: 2.20632e-11; counts: 84748
sfh 0.146748 3.76985e-12 1.1083e-11 3.03742e-12 #avg: 9.81888e-12; avg_err: 8.20353e-14; sd: 2.38816e-11; counts: 84748
sfh 0.15181 4.33377e-12 1.2125e-11 3.41508e-12 #avg: 1.08446e-11; avg_err: 8.75246e-14; sd: 2.54796e-11; counts: 84748
sfh 0.156873 4.90534e-12 1.3402e-11 3.78803e-12 #avg: 1.18167e-11; avg_err: 8.70845e-14; sd: 2.53515e-11; counts: 84748
sfh 0.161935 5.48723e-12 1.44959e-11 4.16643e-12 #avg: 1.28476e-11; avg_err: 9.38889e-14; sd: 2.73323e-11; counts: 84748
sfh 0.166998 6.08514e-12 1.5617e-11 4.55328e-12 #avg: 1.39451e-11; avg_err: 1.02529e-13; sd: 2.98475e-11; counts: 84748
sfh 0.17206 6.6229e-12 1.66758e-11 4.89384e-12 #avg: 1.49482e-11; avg_err: 1.12684e-13; sd: 3.28037e-11; counts: 84748
sfh 0.177123 7.26099e-12 1.772e-11 5.34306e-12 #avg: 1.59876e-11; avg_err: 1.20607e-13; sd: 3.51103e-11; counts: 84748
sfh 0.182185 7.92782e-12 1.9066e-11 5.77079e-12 #avg: 1.70933e-11; avg_err: 1.22831e-13; sd: 3.57577e-11; counts: 84748
sfh 0.187248 8.48483e-12 2.02357e-11 6.13971e-12 #avg: 1.81969e-11; avg_err: 1.27423e-13; sd: 3.70944e-11; counts: 84748
sfh 0.19231 9.18379e-12 2.13568e-11 6.59342e-12 #avg: 1.93438e-11; avg_err: 1.31981e-13; sd: 3.84214e-11; counts: 84748
sfh 0.197373 9.86595e-12 2.27449e-11 7.00635e-12 #avg: 2.05603e-11; avg_err: 1.37881e-13; sd: 4.01389e-11; counts: 84748
sfh 0.202435 1.05448e-11 2.40656e-11 7.45454e-12 #avg: 2.17653e-11; avg_err: 1.42936e-13; sd: 4.16105e-11; counts: 84748
sfh 0.207498 1.1401e-11 2.51084e-11 8.02208e-12 #avg: 2.30613e-11; avg_err: 1.55348e-13; sd: 4.52238e-11; counts: 84748
sfh 0.21256 1.21327e-11 2.66671e-11 8.47107e-12 #avg: 2.41903e-11; avg_err: 1.48742e-13; sd: 4.33007e-11; counts: 84748
sfh 0.217623 1.28951e-11 2.78181e-11 8.95979e-12 #avg: 2.53998e-11; avg_err: 1.54781e-13; sd: 4.50587e-11; counts: 84748
sfh 0.222685 1.37045e-11 2.90446e-11 9.47564e-12 #avg: 2.6585e-11; avg_err: 1.62257e-13; sd: 4.72352e-11; counts: 84748
sfh 0.227748 1.45835e-11 3.00652e-11 1.00156e-11 #avg: 2.7771e-11; avg_err: 1.7319e-13; sd: 5.04178e-11; counts: 84748
sfh 0.23281 1.5352e-11 3.14734e-11 1.04768e-11 #avg: 2.89937e-11; avg_err: 1.7251e-13; sd: 5.02201e-11; counts: 84748
sfh 0.237873 1.62349e-11 3.27257e-11 1.10197e-11 #avg: 3.01786e-11; avg_err: 1.73103e-13; sd: 5.03926e-11; counts: 84748
sfh 0.242935 1.71105e-11 3.38794e-11 1.1593e-11 #avg: 3.15943e-11; avg_err: 1.82038e-13; sd: 5.29936e-11; counts: 84748
sfh 0.247998 1.80611e-11 3.47149e-11 1.21608e-11 #avg: 3.28333e-11; avg_err: 1.80676e-13; sd: 5.25973e-11; counts: 84748
sfh 0.25306 1.89833e-11 3.63509e-11 1.27128e-11 #avg: 3.43584e-11; avg_err: 1.90799e-13; sd: 5.55442e-11; counts: 84748
sfh 0.258123 2.00018e-11 3.7951e-11 1.33372e-11 #avg: 3.58716e-11; avg_err: 2.00763e-13; sd: 5.84447e-11; counts: 84748
sfh 0.263185 2.09843e-11 3.93543e-11 1.39531e-11 #avg: 3.74608e-11; avg_err: 2.16752e-13; sd: 6.30995e-11; counts: 84748
sfh 0.268248 2.20766e-11 4.07398e-11 1.46527e-11 #avg: 3.90707e-11; avg_err: 2.17949e-13; sd: 6.34479e-11; counts: 84748
sfh 0.27331 2.32067e-11 4.21944e-11 1.53458e-11 #avg: 4.05594e-11; avg_err: 2.17405e-13; sd: 6.32894e-11; counts: 84748
sfh 0.278373 2.42642e-11 4.38937e-11 1.59349e-11 #avg: 4.22891e-11; avg_err: 2.25328e-13; sd: 6.55959e-11; counts: 84748
sfh 0.283435 2.53728e-11 4.50541e-11 1.65108e-11 #avg: 4.38888e-11; avg_err: 2.2996e-13; sd: 6.69445e-11; counts: 84748
sfh 0.288498 2.64934e-11 4.69918e-11 1.71496e-11 #avg: 4.57873e-11; avg_err: 2.37403e-13; sd: 6.91112e-11; counts: 84748
sfh 0.29356 2.77605e-11 4.88887e-11 1.79621e-11 #avg: 4.78761e-11; avg_err: 2.52163e-13; sd: 7.3408e-11; counts: 84748
sfh 0.298623 2.90429e-11 5.08937e-11 1.87402e-11 #avg: 5.00011e-11; avg_err: 2.66064e-13; sd: 7.74547e-11; counts: 84748
sfh 0.303685 3.04681e-11 5.26527e-11 1.95695e-11 #avg: 5.20205e-11; avg_err: 2.6935e-13; sd: 7.84113e-11; counts: 84748
sfh 0.308748 3.18545e-11 5.49354e-11 2.04259e-11 #avg: 5.4437e-11; avg_err: 2.8264e-13; sd: 8.22804e-11; counts: 84748
sfh 0.31381 3.33192e-11 5.74204e-11 2.12914e-11 #avg: 5.69731e-11; avg_err: 2.9661e-13; sd: 8.6347e-11; counts: 84748
sfh 0.318873 3.47011e-11 6.01971e-11 2.2028e-11 #avg: 5.95142e-11; avg_err: 3.05902e-13; sd: 8.90521e-11; counts: 84748
sfh 0.323935 3.62938e-11 6.29974e-11 2.30881e-11 #avg: 6.22239e-11; avg_err: 3.20284e-13; sd: 9.3239e-11; counts: 84748
sfh 0.328997 3.79916e-11 6.55313e-11 2.41608e-11 #avg: 6.52571e-11; avg_err: 3.38515e-13; sd: 9.85461e-11; counts: 84748
sfh 0.33406 3.96708e-11 6.89752e-11 2.51068e-11 #avg: 6.86701e-11; avg_err: 3.65889e-13; sd: 1.06515e-10; counts: 84748
sfh 0.339122 4.13744e-11 7.28013e-11 2.60987e-11 #avg: 7.18173e-11; avg_err: 3.6952e-13; sd: 1.07572e-10; counts: 84748
sfh 0.344185 4.32447e-11 7.61297e-11 2.72162e-11 #avg: 7.53474e-11; avg_err: 3.8306e-13; sd: 1.11514e-10; counts: 84748
sfh 0.349247 4.53102e-11 7.97242e-11 2.85496e-11 #avg: 7.89419e-11; avg_err: 3.9716e-13; sd: 1.15619e-10; counts: 84748
sfh 0.35431 4.74533e-11 8.37239e-11 2.97849e-11 #avg: 8.25362e-11; avg_err: 4.07601e-13; sd: 1.18658e-10; counts: 84748
sfh 0.359372 4.97442e-11 8.79851e-11 3.1182e-11 #avg: 8.65506e-11; avg_err: 4.22803e-13; sd: 1.23084e-10; counts: 84748
sfh 0.364435 5.21906e-11 9.28584e-11 3.27431e-11 #avg: 9.07097e-11; avg_err: 4.38213e-13; sd: 1.2757e-10; counts: 84748
sfh 0.369497 5.48847e-11 9.91515e-11 3.44993e-11 #avg: 9.54071e-11; avg_err: 4.55987e-13; sd: 1.32744e-10; counts: 84748
sfh 0.37456 5.78877e-11 1.05041e-10 3.65695e-11 #avg: 1.00177e-10; avg_err: 4.71153e-13; sd: 1.37159e-10; counts: 84748
sfh 0.379622 6.10734e-11 1.10936e-10 3.86845e-11 #avg: 1.0523e-10; avg_err: 4.8761e-13; sd: 1.4195e-10; counts: 84748
sfh 0.384685 6.43718e-11 1.17243e-10 4.10571e-11 #avg: 1.104e-10; avg_err: 5.02508e-13; sd: 1.46287e-10; counts: 84748
sfh 0.389747 6.83051e-11 1.24083e-10 4.38244e-11 #avg: 1.1586e-10; avg_err: 5.21075e-13; sd: 1.51692e-10; counts: 84748
sfh 0.39481 7.18227e-11 1.30046e-10 4.61218e-11 #avg: 1.21685e-10; avg_err: 5.43966e-13; sd: 1.58356e-10; counts: 84748
sfh 0.399872 7.58769e-11 1.36887e-10 4.88179e-11 #avg: 1.2786e-10; avg_err: 5.65716e-13; sd: 1.64687e-10; counts: 84748
sfh 0.404935 7.99828e-11 1.44508e-10 5.14704e-11 #avg: 1.33668e-10; avg_err: 5.77682e-13; sd: 1.68171e-10; counts: 84748
sfh 0.409997 8.44777e-11 1.51513e-10 5.45016e-11 #avg: 1.39539e-10; avg_err: 5.86471e-13; sd: 1.70729e-10; counts: 84748
sfh 0.41506 8.94928e-11 1.58743e-10 5.81013e-11 #avg: 1.45697e-10; avg_err: 5.97191e-13; sd: 1.7385e-10; counts: 84748
sfh 0.420122 9.44459e-11 1.66217e-10 6.12381e-11 #avg: 1.51875e-10; avg_err: 6.08244e-13; sd: 1.77068e-10; counts: 84748
sfh 0.425185 1.0002e-10 1.72388e-10 6.51516e-11 #avg: 1.58562e-10; avg_err: 6.23769e-13; sd: 1.81588e-10; counts: 84748
sfh 0.430247 1.05759e-10 1.79755e-10 6.89636e-11 #avg: 1.6585e-10; avg_err: 6.42785e-13; sd: 1.87123e-10; counts: 84748
sfh 0.43531 1.11836e-10 1.86189e-10 7.29676e-11 #avg: 1.72876e-10; avg_err: 6.56591e-13; sd: 1.91142e-10; counts: 84748
sfh 0.440372 1.18155e-10 1.91976e-10 7.71187e-11 #avg: 1.79761e-10; avg_err: 6.72443e-13; sd: 1.95757e-10; counts: 84748
sfh 0.445435 1.25443e-10 1.94435e-10 8.22546e-11 #avg: 1.86565e-10; avg_err: 6.81052e-13; sd: 1.98263e-10; counts: 84748
sfh 0.450497 1.32308e-10 1.98563e-10 8.70677e-11 #avg: 1.92829e-10; avg_err: 6.8425e-13; sd: 1.99194e-10; counts: 84748
sfh 0.45556 1.39688e-10 2.02829e-10 9.2149e-11 #avg: 1.99866e-10; avg_err: 6.97564e-13; sd: 2.0307e-10; counts: 84748
sfh 0.460622 1.46996e-10 2.05957e-10 9.66736e-11 #avg: 2.064e-10; avg_err: 7.04443e-13; sd: 2.05073e-10; counts: 84748
sfh 0.465685 1.5385e-10 2.07419e-10 1.00748e-10 #avg: 2.12497e-10; avg_err: 7.07872e-13; sd: 2.06071e-10; counts: 84748
sfh 0.470747 1.60942e-10 2.08764e-10 1.04668e-10 #avg: 2.18621e-10; avg_err: 7.14066e-13; sd: 2.07874e-10; counts: 84748
sfh 0.47581 1.68156e-10 2.08554e-10 1.09006e-10 #avg: 2.2471e-10; avg_err: 7.21872e-13; sd: 2.10146e-10; counts: 84748
sfh 0.480872 1.74601e-10 2.08231e-10 1.12517e-10 #avg: 2.30286e-10; avg_err: 7.241e-13; sd: 2.10795e-10; counts: 84748
sfh 0.485935 1.8152e-10 2.08866e-10 1.15826e-10 #avg: 2.35706e-10; avg_err: 7.25022e-13; sd: 2.11064e-10; counts: 84748
sfh 0.490997 1.88775e-10 2.09014e-10 1.19539e-10 #avg: 2.40945e-10; avg_err: 7.2402e-13; sd: 2.10772e-10; counts: 84748
sfh 0.49606 1.94865e-10 2.05316e-10 1.22051e-10 #avg: 2.456e-10; avg_err: 7.26581e-13; sd: 2.11518e-10; counts: 84748
sfh 0.501122 2.00581e-10 2.05426e-10 1.23661e-10 #avg: 2.49962e-10; avg_err: 7.23269e-13; sd: 2.10553e-10; counts: 84748
sfh 0.506185 2.06153e-10 2.03415e-10 1.25831e-10 #avg: 2.53965e-10; avg_err: 7.18802e-13; sd: 2.09253e-10; counts: 84748
sfh 0.511247 2.11244e-10 2.03788e-10 1.27115e-10 #avg: 2.57782e-10; avg_err: 7.15513e-13; sd: 2.08295e-10; counts: 84748
sfh 0.51631 2.16147e-10 1.99155e-10 1.28262e-10 #avg: 2.60978e-10; avg_err: 7.13403e-13; sd: 2.07681e-10; counts: 84748
sfh 0.521372 2.2067e-10 1.96403e-10 1.29213e-10 #avg: 2.6411e-10; avg_err: 7.06859e-13; sd: 2.05776e-10; counts: 84748
sfh 0.526435 2.24408e-10 1.9604e-10 1.29235e-10 #avg: 2.67321e-10; avg_err: 7.07385e-13; sd: 2.05929e-10; counts: 84748
sfh 0.531497 2.28304e-10 1.95161e-10 1.29432e-10 #avg: 2.7019e-10; avg_err: 7.02269e-13; sd: 2.0444e-10; counts: 84748
sfh 0.53656 2.31343e-10 1.92844e-10 1.2939e-10 #avg: 2.72345e-10; avg_err: 6.99632e-13; sd: 2.03672e-10; counts: 84748
sfh 0.541622 2.33553e-10 1.92151e-10 1.27937e-10 #avg: 2.74631e-10; avg_err: 6.99574e-13; sd: 2.03655e-10; counts: 84748
sfh 0.546685 2.34697e-10 1.90953e-10 1.25936e-10 #avg: 2.75064e-10; avg_err: 6.88507e-13; sd: 2.00434e-10; counts: 84748
sfh 0.551747 2.35995e-10 1.88244e-10 1.24379e-10 #avg: 2.75869e-10; avg_err: 6.81314e-13; sd: 1.9834e-10; counts: 84748
sfh 0.55681 2.37419e-10 1.86643e-10 1.23309e-10 #avg: 2.7669e-10; avg_err: 6.78615e-13; sd: 1.97554e-10; counts: 84748
sfh 0.561872 2.37216e-10 1.85202e-10 1.20641e-10 #avg: 2.76306e-10; avg_err: 6.70646e-13; sd: 1.95234e-10; counts: 84748
sfh 0.566935 2.37255e-10 1.8247e-10 1.18952e-10 #avg: 2.75348e-10; avg_err: 6.64336e-13; sd: 1.93397e-10; counts: 84748
sfh 0.571997 2.37605e-10 1.80975e-10 1.18603e-10 #avg: 2.7505e-10; avg_err: 6.61602e-13; sd: 1.92601e-10; counts: 84748
sfh 0.57706 2.36167e-10 1.80929e-10 1.16376e-10 #avg: 2.73649e-10; avg_err: 6.56251e-13; sd: 1.91044e-10; counts: 84748
sfh 0.582123 2.34621e-10 1.78958e-10 1.1484e-10 #avg: 2.72377e-10; avg_err: 6.53409e-13; sd: 1.90216e-10; counts: 84748
sfh 0.587185 2.33688e-10 1.78025e-10 1.14821e-10 #avg: 2.70411e-10; avg_err: 6.47759e-13; sd: 1.88571e-10; counts: 84748
sfh 0.592248 2.31659e-10 1.7624e-10 1.13268e-10 #avg: 2.68394e-10; avg_err: 6.47329e-13; sd: 1.88446e-10; counts: 84748
sfh 0.59731 2.29169e-10 1.76385e-10 1.12427e-10 #avg: 2.661e-10; avg_err: 6.45201e-13; sd: 1.87827e-10; counts: 84748
sfh 0.602373 2.27291e-10 1.75503e-10 1.11614e-10 #avg: 2.63803e-10; avg_err: 6.38401e-13; sd: 1.85847e-10; counts: 84748
