#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.869120e+12 (median) + 1.514700e+12  / - 8.220600e+11
#SM   Stats: 7.587850e+10 (median) + 6.999450e+10  / - 4.030400e+10
#VMP  Stats: 2.182600e+02 (median) + 3.164000e+01  / - 2.439000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.264661e-12 (median) + 3.882673e-12  / - 1.461392e-12
sfh 0.055623 0 0 0 #avg: 2.96206e-20; avg_err: 2.96206e-20; sd: 4.24402e-18; counts: 20530
sfh 0.060123 0 0 0 #avg: 3.38379e-14; avg_err: 1.43518e-14; sd: 2.05631e-12; counts: 20530
sfh 0.062373 0 0 0 #avg: 8.13506e-14; avg_err: 2.73849e-14; sd: 3.92369e-12; counts: 20530
sfh 0.064623 0 0 0 #avg: 1.20575e-13; avg_err: 3.36118e-14; sd: 4.81588e-12; counts: 20530
sfh 0.066873 0 0 0 #avg: 1.73201e-13; avg_err: 2.16244e-14; sd: 3.09833e-12; counts: 20530
sfh 0.069123 0 0 0 #avg: 3.56849e-13; avg_err: 4.16082e-14; sd: 5.96159e-12; counts: 20530
sfh 0.071373 0 0 0 #avg: 5.58366e-13; avg_err: 7.3981e-14; sd: 1.06e-11; counts: 20530
sfh 0.073623 0 0 0 #avg: 8.70905e-13; avg_err: 8.18797e-14; sd: 1.17317e-11; counts: 20530
sfh 0.075873 0 0 0 #avg: 1.20135e-12; avg_err: 8.17773e-14; sd: 1.1717e-11; counts: 20530
sfh 0.078123 0 1.27153e-13 0 #avg: 1.69741e-12; avg_err: 1.34326e-13; sd: 1.92461e-11; counts: 20530
sfh 0.080373 0 5.61538e-13 0 #avg: 2.38598e-12; avg_err: 3.27681e-13; sd: 4.69499e-11; counts: 20530
