#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.85163e+07 0.222222 0.222222 0.146986 0 1 0 0.11926 0.0431722 0.0769565 0.123526 0.052505 9
1.61123e+08 0 0 0 0 0 0 0.244825 0.096149 0.146096 0.526972 0.120086 10
2.60404e+08 0.172414 0.172414 0.0713861 0 1 0 0.246077 0.0453926 0.146669 0.420788 0.123687 29
4.05139e+08 0.0566038 0.0566038 0.0320456 0 0 0 0.272265 0.0385529 0.133167 0.548996 0.094898 53
6.58824e+08 0.181818 0.195804 0.0361372 0 1 0 0.232819 0.0182876 0.162811 0.307155 0.138635 143
1.01842e+09 0.110294 0.117647 0.0209121 0 0 0 0.214983 0.0129771 0.140571 0.332101 0.117705 272
1.60762e+09 0.164486 0.17757 0.0179579 0 1 0 0.250841 0.00924052 0.208282 0.298453 0.176092 535
2.56742e+09 0.167832 0.178322 0.0140773 0 1 0 0.241947 0.00682423 0.184849 0.284153 0.145306 858
4.07907e+09 0.135632 0.144828 0.0105004 0 0 0 0.240536 0.00542749 0.187122 0.265659 0.144023 1305
6.3869e+09 0.136117 0.146421 0.00888795 0 0 0 0.253881 0.0045054 0.21158 0.26559 0.158325 1844
1.00852e+10 0.146252 0.156084 0.00789804 0 0 0 0.250619 0.00375596 0.214596 0.240951 0.160793 2441
1.60124e+10 0.133725 0.143509 0.00686483 0 0 0 0.25263 0.00325087 0.218314 0.238275 0.150893 3066
2.51951e+10 0.126525 0.135809 0.00600549 0 0 0 0.258163 0.00285391 0.233746 0.219187 0.165088 3770
3.99106e+10 0.124697 0.130034 0.00548098 0 0 0 0.261872 0.00264442 0.241652 0.204062 0.160607 4122
6.28391e+10 0.0940283 0.0958617 0.00486493 0 0 0 0.260443 0.00269329 0.242003 0.19998 0.159683 3818
9.89497e+10 0.0822053 0.0845163 0.00520375 0 0 0 0.269587 0.00299485 0.255906 0.192769 0.172797 3029
1.53721e+11 0.0627408 0.0638415 0.00584148 0 0 0 0.2793 0.00370569 0.272411 0.176785 0.16224 1817
2.39371e+11 0.0579151 0.0579151 0.00838513 0 0 0 0.290011 0.00547384 0.28368 0.173316 0.15811 777
3.73659e+11 0.0429448 0.0429448 0.0159282 0 0 0 0.303146 0.0116797 0.285602 0.175357 0.145828 163
5.58186e+11 0.105263 0.105263 0.0723352 0 0 0 0.36712 0.0309015 0.305001 0.233954 0.0644167 19
8.2016e+11 0 0 0 0 0 0 0.24477 0.24477 0.24477 0 0 1
