#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.79403e+07 0.0588235 0.0588235 0.0332756 0 0 0 0.247046 0.0292584 0.172559 0.327445 0.130075 51
1.5653e+08 0 0 0 0 0 0 0.197005 0.021674 0.159799 0.173247 0.0883555 44
2.59779e+08 0.0535714 0.0535714 0.0303619 0 0 0 0.254961 0.0261481 0.176216 0.307193 0.10758 56
4.06856e+08 0.039604 0.039604 0.0195027 0 0 0 0.207558 0.0167817 0.16272 0.224792 0.0985478 101
6.27246e+08 0.08867 0.08867 0.0200009 0 0 0 0.198063 0.0117933 0.14706 0.201846 0.106515 203
1.01403e+09 0.0439189 0.0439189 0.0119306 0 0 0 0.217454 0.0107021 0.164764 0.261124 0.124584 296
1.61668e+09 0.065534 0.065534 0.0122066 0 0 0 0.199867 0.00788934 0.160616 0.203429 0.120009 412
2.54704e+09 0.0526316 0.0560272 0.0100745 0 0 0 0.202277 0.00664238 0.164764 0.207093 0.125775 589
4.02221e+09 0.0534351 0.0547074 0.00831383 0 0 0 0.203334 0.0056556 0.16325 0.198444 0.117834 786
6.32308e+09 0.032833 0.032833 0.00546049 0 0 0 0.205811 0.00477331 0.169302 0.197153 0.128694 1066
1.00488e+10 0.0434439 0.0442338 0.00588808 0 0 0 0.195648 0.0039842 0.165641 0.182819 0.104454 1266
1.59675e+10 0.0464217 0.0477112 0.00556567 0 0 0 0.198143 0.00376887 0.162216 0.197365 0.121165 1551
2.53045e+10 0.0450556 0.0456407 0.00511735 0 0 0 0.191673 0.00331703 0.16325 0.173053 0.102063 1709
3.98671e+10 0.0471651 0.0471651 0.00474979 0 0 0 0.188472 0.0030855 0.159703 0.176924 0.119523 1993
6.33681e+10 0.0364289 0.036942 0.00433478 0 0 0 0.177025 0.0028085 0.153694 0.147717 0.0928284 1949
9.92146e+10 0.0299367 0.0299367 0.00409003 0 0 0 0.177182 0.00295863 0.157945 0.142936 0.110315 1737
1.55124e+11 0.0165563 0.0165563 0.00367285 0 0 0 0.170457 0.00354679 0.13858 0.160623 0.0825711 1208
2.4228e+11 0.0117057 0.0117057 0.00440204 0 0 0 0.174515 0.00479173 0.155473 0.143731 0.0946072 598
3.75402e+11 0.00462963 0.00462963 0.00462963 0 0 0 0.170593 0.00742178 0.156767 0.129562 0.0959018 216
5.80507e+11 0 0 0 0 0 0 0.166581 0.0202528 0.178804 0.109628 0.119557 23
8.19085e+11 0 0 0 0 0 0 0.141761 0.0572454 0.199006 0 0.114491 2
