#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.61793e+07 0.000114915 1.43635e-05 707257 28754.9 0 0 0 0.182784 5.44136e-05 0.178796 0.045272 0.0363056 0.251697 5.03521e-05 0.253905 0.0364987 0.039442 0.312708 2.13836e-05 0.316193 0.00986528 0.015848 556935
1.57036e+08 0.000275968 3.8638e-05 1.25884e+06 69103.4 0 0 0 0.184576 9.59614e-05 0.181715 0.0452102 0.0386821 0.25687 8.34892e-05 0.258998 0.0351816 0.0376129 0.314899 3.19714e-05 0.317776 0.0090704 0.0142019 184804
2.48795e+08 0.000449631 5.57575e-05 2.16701e+06 112531 0 0 0 0.187107 0.000109407 0.184702 0.0451544 0.0396632 0.259834 9.16709e-05 0.261992 0.0341748 0.0365756 0.315942 3.35502e-05 0.318524 0.00877911 0.0133157 144563
3.94427e+08 0.00104626 9.62658e-05 3.28876e+06 152936 0 0 0 0.189942 0.000124188 0.188098 0.0450651 0.0403032 0.262583 0.000100281 0.26473 0.0332144 0.0355319 0.31684 3.56482e-05 0.319318 0.00830948 0.0128228 112783
6.24894e+08 0.00257288 0.000170549 5.35584e+06 228414 0 0 0 0.192588 0.000139209 0.19112 0.0440744 0.040294 0.264581 0.000110608 0.266705 0.03248 0.0347192 0.317439 3.90402e-05 0.319803 0.00810128 0.0123034 88228
9.9041e+08 0.00488576 0.000266685 8.42994e+06 344150 0 0 0 0.195861 0.000157729 0.194406 0.0441251 0.0401636 0.266855 0.00012287 0.269168 0.0313469 0.0341594 0.317893 4.54784e-05 0.32035 0.00777382 0.0120534 68362
1.57003e+09 0.00842728 0.00039428 1.39068e+07 501030 0 0 0 0.198859 0.000177929 0.197774 0.0436807 0.0405131 0.269019 0.000136381 0.271526 0.0304671 0.0338773 0.318391 5.196e-05 0.321062 0.0074499 0.0120966 53754
2.48412e+09 0.01604 0.000615615 2.1344e+07 726414 0 0 0 0.202167 0.000202772 0.201403 0.0435541 0.0414171 0.271398 0.000153363 0.273842 0.0304042 0.0334148 0.318896 6.2499e-05 0.321818 0.00721884 0.0120973 41646
3.93938e+09 0.0280485 0.000922784 3.53667e+07 1.09535e+06 0 0 0 0.205327 0.000230296 0.20451 0.0439316 0.0411539 0.273594 0.000174971 0.276305 0.029907 0.0332139 0.319334 7.74719e-05 0.322633 0.00680453 0.0118606 32016
6.25491e+09 0.0485211 0.00136121 5.48576e+07 1.53363e+06 0 0 0 0.208464 0.000261897 0.207782 0.0441613 0.0416124 0.275734 0.000199604 0.279069 0.0290645 0.0338016 0.319298 0.000100665 0.323425 0.00635126 0.0122856 24917
