#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 8.445590e+11 (median) + 3.839710e+11  / - 2.258830e+11
#SM   Stats: 2.990770e+10 (median) + 1.547940e+10  / - 9.097599e+09
#VMP  Stats: 1.732800e+02 (median) + 2.075999e+01  / - 1.459000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 9.505193e-10 (median) + 8.562975e-10  / - 4.550466e-10
sfh 0.055623 0 0 0 #avg: 3.40553e-06; avg_err: 3.40553e-06; sd: 0.000774314; counts: 51698
sfh 0.060123 0 0 0 #avg: 0.000296444; avg_err: 0.000130727; sd: 0.0297233; counts: 51698
sfh 0.062373 0 0 0 #avg: 0.00259655; avg_err: 0.00117272; sd: 0.266641; counts: 51698
sfh 0.064623 0 0 0 #avg: 0.00281905; avg_err: 0.00075271; sd: 0.171144; counts: 51698
sfh 0.066873 0 0 0 #avg: 0.00836294; avg_err: 0.00313754; sd: 0.713381; counts: 51698
sfh 0.069123 0 0 0 #avg: 0.0105766; avg_err: 0.00254157; sd: 0.577877; counts: 51698
sfh 0.071373 0 0 0 #avg: 0.01271; avg_err: 0.00148271; sd: 0.337123; counts: 51698
sfh 0.073623 0 0 0 #avg: 0.0170848; avg_err: 0.00123598; sd: 0.281025; counts: 51698
sfh 0.075873 0 0 0 #avg: 0.0263913; avg_err: 0.00168179; sd: 0.382389; counts: 51698
sfh 0.078123 0 0 0 #avg: 0.0377013; avg_err: 0.00313344; sd: 0.712449; counts: 51698
sfh 0.080373 0 0 0 #avg: 0.0495841; avg_err: 0.00463344; sd: 1.0535; counts: 51698
sfh 0.082623 0 0.0045301 0 #avg: 0.0520738; avg_err: 0.00173372; sd: 0.394195; counts: 51698
sfh 0.085998 0 0.0358839 0 #avg: 0.077779; avg_err: 0.00235918; sd: 0.536407; counts: 51698
sfh 0.089373 0 0.0834043 0 #avg: 0.101164; avg_err: 0.00291359; sd: 0.662463; counts: 51698
sfh 0.092748 0 0.133944 0 #avg: 0.12346; avg_err: 0.0026908; sd: 0.611806; counts: 51698
sfh 0.096123 0.00204078 0.183618 0.00204078 #avg: 0.148986; avg_err: 0.00279199; sd: 0.634815; counts: 51698
sfh 0.099498 0.0116218 0.221524 0.0116218 #avg: 0.170719; avg_err: 0.00310176; sd: 0.705247; counts: 51698
sfh 0.102873 0.0249362 0.25049 0.0249362 #avg: 0.197654; avg_err: 0.0032833; sd: 0.746523; counts: 51698
sfh 0.106248 0.0386235 0.278037 0.0386235 #avg: 0.227186; avg_err: 0.00353368; sd: 0.803451; counts: 51698
sfh 0.109623 0.0528913 0.306179 0.0528913 #avg: 0.261696; avg_err: 0.00421802; sd: 0.95905; counts: 51698
sfh 0.112998 0.0660553 0.336257 0.065615 #avg: 0.294935; avg_err: 0.00467165; sd: 1.06219; counts: 51698
sfh 0.116373 0.077886 0.369666 0.0748406 #avg: 0.323233; avg_err: 0.00474898; sd: 1.07977; counts: 51698
sfh 0.119748 0.0899648 0.41412 0.0837803 #avg: 0.356299; avg_err: 0.00501408; sd: 1.14005; counts: 51698
sfh 0.123123 0.103163 0.45281 0.0936014 #avg: 0.392679; avg_err: 0.00579398; sd: 1.31738; counts: 51698
sfh 0.126498 0.11874 0.491654 0.105599 #avg: 0.427996; avg_err: 0.00624126; sd: 1.41907; counts: 51698
sfh 0.129873 0.135426 0.54105 0.118168 #avg: 0.463912; avg_err: 0.00635736; sd: 1.44547; counts: 51698
sfh 0.133248 0.152876 0.584527 0.131252 #avg: 0.507078; avg_err: 0.00658693; sd: 1.49767; counts: 51698
