#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.69941e+09 0.0119331 0.000169835 1.18562e+08 711292 0 0 0 0.457862 0.00020032 0.44765 0.122584 0.108032 0.722024 0.000155016 0.731394 0.0794657 0.104152 0.946705 5.25764e-05 0.954322 0.0155936 0.0279133 408778
1.58016e+10 0.0132537 0.00021964 1.03121e+08 769010 0 0 0 0.390949 0.000207198 0.384734 0.0992645 0.0946928 0.693637 0.000174065 0.701338 0.0780312 0.0953338 0.942085 5.63646e-05 0.948623 0.0154547 0.027039 271094
2.48561e+10 0.0149203 0.000254716 1.04595e+08 853658 0 0 0 0.370916 0.000217893 0.364174 0.0962147 0.0905042 0.692735 0.000178672 0.698449 0.0744858 0.0874246 0.942223 5.72262e-05 0.947743 0.0151494 0.0248547 226537
3.9173e+10 0.0171447 0.000315248 1.1515e+08 1.04252e+06 0 0 0 0.369872 0.000237448 0.363964 0.0888024 0.0844778 0.698885 0.000185646 0.702366 0.0687091 0.0772348 0.942832 6.20262e-05 0.947623 0.0144979 0.0225645 169557
6.21281e+10 0.0208714 0.000418786 1.47684e+08 1.48342e+06 0 0 0 0.378599 0.000268063 0.37377 0.0799371 0.077791 0.703877 0.000205458 0.706989 0.0627066 0.0714554 0.941731 7.79728e-05 0.946659 0.0140135 0.0216824 116523
9.84892e+10 0.0249576 0.000554963 1.88926e+08 2.08304e+06 0 0 0 0.393973 0.000308415 0.389095 0.0749739 0.0719921 0.706373 0.000234147 0.709626 0.0570427 0.0658193 0.937547 0.000108095 0.943304 0.0147347 0.0224062 79014
1.55521e+11 0.0281881 0.000743468 2.40388e+08 3.08525e+06 0 3.65445e+08 0 0.412719 0.000398168 0.406245 0.0729227 0.0693341 0.700331 0.000294732 0.701265 0.0555245 0.0598536 0.926435 0.000175356 0.934131 0.0189101 0.0293095 49560
2.45961e+11 0.0343713 0.00105705 3.1501e+08 4.64546e+06 0 6.74308e+08 0 0.427822 0.000507908 0.42131 0.0714881 0.0676247 0.677338 0.000399382 0.674858 0.0595323 0.0563635 0.902748 0.000295326 0.91246 0.0291015 0.0450426 29705
3.89697e+11 0.038277 0.00145897 4.39765e+08 7.4264e+06 0 9.41735e+08 0 0.431552 0.000665089 0.425652 0.0715057 0.0692794 0.638453 0.000577435 0.633629 0.0648074 0.0581874 0.86281 0.000507366 0.872957 0.0466703 0.0644153 17295
6.16642e+11 0.0463556 0.00213646 6.10025e+08 1.23776e+07 0 1.33266e+09 0 0.426334 0.000926937 0.417624 0.0766689 0.0676968 0.596401 0.000867161 0.588873 0.0706965 0.063688 0.811973 0.000860088 0.819382 0.0698746 0.0823537 9686
