#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
43.0456 1 0 1.10295e+08 5.45037e+07 0 3.60165e+08 0 0.195713 0.01144 0.173288 0.0700575 0.010747 0.204969 0.0111976 0.189499 0.0557512 0.017449 0.230964 0.011215 0.233897 0.0634436 0.0558561 20
63.5233 1 0 2.92273e+08 1.92002e+08 0 5.36715e+08 0 0.216687 0.02985 0.224766 0.0995739 0.121803 0.23351 0.029173 0.259704 0.0666941 0.141269 0.252292 0.0264243 0.28334 0.045116 0.130607 9
82.8393 1 0 3.39416e+08 5.91526e+07 0 1.01076e+09 0 0.164076 0.00587625 0.148861 0.0633694 0.0229037 0.20181 0.00519885 0.188824 0.0703396 0.0217954 0.247463 0.00434713 0.246136 0.0452986 0.0319273 66
103.109 1 0 4.02887e+08 2.8968e+07 0 9.44654e+08 0 0.158145 0.00215537 0.152849 0.0386073 0.0300421 0.20169 0.00218031 0.199395 0.0419467 0.0338965 0.253421 0.0020014 0.259879 0.0279186 0.0462586 319
129.051 1 0 4.46178e+08 1.40869e+07 3.60165e+08 6.50595e+08 3.60165e+08 0.161605 0.00105193 0.158258 0.0418838 0.0350586 0.212812 0.00107855 0.212043 0.0433823 0.0404083 0.261719 0.000939252 0.267219 0.0296738 0.0427459 1397
160.836 0.999738 0.000261712 5.01108e+08 8.71806e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.169753 0.000631348 0.166971 0.0417795 0.0367326 0.22337 0.000648033 0.223228 0.0432675 0.0419712 0.268848 0.000588312 0.276328 0.0281073 0.0453418 3821
200.854 0.999845 0.000154799 5.44672e+08 6.71771e+06 4.66944e+08 6.74324e+08 4.66944e+08 0.182339 0.000516171 0.179594 0.0466398 0.0388833 0.237323 0.000501237 0.239921 0.0413864 0.0453247 0.277196 0.000445628 0.286435 0.0243169 0.0466766 6460
250.344 0.99986 0.000140233 6.11885e+08 6.63705e+06 5.36715e+08 6.68934e+08 5.36715e+08 0.192943 0.000495199 0.191911 0.045512 0.0427965 0.24468 0.000460992 0.250006 0.0350228 0.0467471 0.278632 0.00041679 0.287117 0.0242492 0.0442976 7131
313.453 0.999815 0.000184604 7.27749e+08 7.89089e+06 6.74785e+08 6.57828e+08 6.74785e+08 0.188669 0.000536905 0.188136 0.0419569 0.0392448 0.239649 0.000519312 0.2443 0.0344296 0.0443754 0.272581 0.000489389 0.280036 0.0269597 0.0436442 5417
391.184 1 0 8.78339e+08 1.10359e+07 8.10788e+08 7.07614e+08 4.50623e+08 0.178733 0.000667595 0.178134 0.0366012 0.0349387 0.226862 0.000701238 0.229088 0.03519 0.0393977 0.262926 0.000711483 0.267959 0.0323802 0.043595 2802
490.896 1 0 1.03099e+09 1.74278e+07 1.01076e+09 6.28269e+08 5.43816e+08 0.167842 0.000960809 0.167001 0.0333159 0.0300122 0.214916 0.00111926 0.213816 0.0363234 0.0361341 0.255853 0.00118869 0.256966 0.0404741 0.0418151 1128
616.706 1 0 1.2794e+09 3.09807e+07 1.26943e+09 5.46096e+08 5.94649e+08 0.15576 0.00167462 0.154944 0.0298269 0.0269487 0.202178 0.00245782 0.201 0.0358781 0.0394517 0.250972 0.00277607 0.250564 0.0617098 0.0496489 293
768.804 1 0 1.53091e+09 6.55494e+07 1.45711e+09 7.43411e+08 4.46348e+08 0.14483 0.00351914 0.140709 0.0277258 0.0237009 0.187026 0.00500483 0.181851 0.0300363 0.0330251 0.24551 0.00640448 0.237389 0.0696553 0.0408383 64
971.228 1 0 1.46699e+09 9.72454e+07 1.45711e+09 2.99855e+08 1.87674e+08 0.155274 0.00772924 0.156468 0.0178839 0.0139105 0.217885 0.0220273 0.197272 0.114703 0.0351254 0.282007 0.0191564 0.322947 0.00266257 0.107614 8
