#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM   Stats: 9.054410e+11 (median) + 4.804390e+11  / - 2.611760e+11
#SM   Stats: 2.709990e+10 (median) + 3.393750e+10  / - 1.572570e+10
#VMP  Stats: 1.598500e+02 (median) + 2.484999e+01  / - 2.078000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.803784e-12 (median) + 3.138289e-12  / - 1.157453e-12
sfh 0.055623 0 0 0 #avg: 3.77214e-05; avg_err: 2.104e-05; sd: 0.00535697; counts: 64827
sfh 0.060123 0 0 0 #avg: 0.000460817; avg_err: 0.000209221; sd: 0.0532696; counts: 64827
sfh 0.062373 0 0 0 #avg: 0.00230668; avg_err: 0.000910974; sd: 0.231943; counts: 64827
sfh 0.064623 0 0 0 #avg: 0.00225342; avg_err: 0.000498712; sd: 0.126977; counts: 64827
sfh 0.066873 0 0 0 #avg: 0.00623661; avg_err: 0.0023055; sd: 0.587003; counts: 64827
sfh 0.069123 0 0 0 #avg: 0.0077132; avg_err: 0.00149556; sd: 0.380784; counts: 64827
sfh 0.071373 0 0 0 #avg: 0.0106823; avg_err: 0.00117141; sd: 0.298252; counts: 64827
sfh 0.073623 0 0 0 #avg: 0.0140616; avg_err: 0.000991342; sd: 0.252405; counts: 64827
sfh 0.075873 0 0 0 #avg: 0.0208683; avg_err: 0.00122166; sd: 0.311047; counts: 64827
sfh 0.078123 0 0 0 #avg: 0.0283601; avg_err: 0.00137852; sd: 0.350984; counts: 64827
sfh 0.080373 0 0 0 #avg: 0.034994; avg_err: 0.00141192; sd: 0.359489; counts: 64827
sfh 0.082623 0 0 0 #avg: 0.0390123; avg_err: 0.0013083; sd: 0.333105; counts: 64827
sfh 0.085998 0 0.0119576 0 #avg: 0.0566298; avg_err: 0.00162537; sd: 0.413835; counts: 64827
sfh 0.089373 0 0.0418368 0 #avg: 0.0770506; avg_err: 0.00242204; sd: 0.616675; counts: 64827
sfh 0.092748 0 0.082004 0 #avg: 0.0972851; avg_err: 0.00227845; sd: 0.580116; counts: 64827
sfh 0.096123 0 0.12501 0 #avg: 0.117885; avg_err: 0.00244139; sd: 0.6216; counts: 64827
sfh 0.099498 0.00209289 0.163051 0.00209289 #avg: 0.138605; avg_err: 0.00276954; sd: 0.705151; counts: 64827
sfh 0.102873 0.00976238 0.191767 0.00976238 #avg: 0.161901; avg_err: 0.0030111; sd: 0.766654; counts: 64827
sfh 0.106248 0.0197825 0.213186 0.0197825 #avg: 0.187207; avg_err: 0.0036428; sd: 0.927491; counts: 64827
sfh 0.109623 0.0306069 0.236418 0.0306069 #avg: 0.209845; avg_err: 0.00353635; sd: 0.900388; counts: 64827
sfh 0.112998 0.0407417 0.257324 0.0407417 #avg: 0.235016; avg_err: 0.00367962; sd: 0.936865; counts: 64827
sfh 0.116373 0.0497173 0.278612 0.0496675 #avg: 0.25884; avg_err: 0.00379915; sd: 0.967301; counts: 64827
sfh 0.119748 0.0585034 0.304271 0.0568869 #avg: 0.286073; avg_err: 0.00431721; sd: 1.0992; counts: 64827
sfh 0.123123 0.0678956 0.339622 0.0641837 #avg: 0.313556; avg_err: 0.00501551; sd: 1.277; counts: 64827
sfh 0.126498 0.077971 0.36851 0.0720009 #avg: 0.340246; avg_err: 0.00503866; sd: 1.28289; counts: 64827
sfh 0.129873 0.0896431 0.40669 0.0811586 #avg: 0.374418; avg_err: 0.00576329; sd: 1.46739; counts: 64827
sfh 0.133248 0.101131 0.439671 0.0898235 #avg: 0.413701; avg_err: 0.00740438; sd: 1.88522; counts: 64827
sfh 0.136623 0.113104 0.487471 0.098648 #avg: 0.459027; avg_err: 0.0123745; sd: 3.15066; counts: 64827
sfh 0.141685 0.131873 0.546245 0.112712 #avg: 0.504347; avg_err: 0.00712975; sd: 1.8153; counts: 64827
sfh 0.146748 0.152012 0.617669 0.127447 #avg: 0.567974; avg_err: 0.00823637; sd: 2.09706; counts: 64827
sfh 0.15181 0.174558 0.689115 0.144103 #avg: 0.633935; avg_err: 0.011208; sd: 2.85367; counts: 64827
sfh 0.156873 0.195962 0.745902 0.160307 #avg: 0.701088; avg_err: 0.0135245; sd: 3.44347; counts: 64827
sfh 0.161935 0.218457 0.825353 0.177129 #avg: 0.764262; avg_err: 0.0129707; sd: 3.30246; counts: 64827
sfh 0.166998 0.243144 0.918996 0.196088 #avg: 0.830536; avg_err: 0.0122283; sd: 3.11343; counts: 64827
sfh 0.17206 0.264123 0.991637 0.212133 #avg: 0.894508; avg_err: 0.0124723; sd: 3.17558; counts: 64827
sfh 0.177123 0.288931 1.07735 0.231274 #avg: 0.976912; avg_err: 0.0142441; sd: 3.6267; counts: 64827
sfh 0.182185 0.318073 1.15685 0.253679 #avg: 1.05532; avg_err: 0.0178043; sd: 4.53313; counts: 64827
sfh 0.187248 0.342361 1.23639 0.271653 #avg: 1.13358; avg_err: 0.019638; sd: 5.00003; counts: 64827
sfh 0.19231 0.371263 1.30477 0.294365 #avg: 1.20644; avg_err: 0.0176647; sd: 4.4976; counts: 64827
sfh 0.197373 0.396078 1.38124 0.313377 #avg: 1.28173; avg_err: 0.0178249; sd: 4.5384; counts: 64827
sfh 0.202435 0.426472 1.46725 0.336448 #avg: 1.36541; avg_err: 0.0205191; sd: 5.22435; counts: 64827
sfh 0.207498 0.45821 1.58163 0.360548 #avg: 1.46629; avg_err: 0.0277157; sd: 7.05667; counts: 64827
sfh 0.21256 0.491626 1.67513 0.387277 #avg: 1.54529; avg_err: 0.0323021; sd: 8.22442; counts: 64827
sfh 0.217623 0.52547 1.77093 0.414131 #avg: 1.63779; avg_err: 0.038771; sd: 9.87146; counts: 64827
sfh 0.222685 0.5566 1.88155 0.437482 #avg: 1.73016; avg_err: 0.0352517; sd: 8.97542; counts: 64827
sfh 0.227748 0.59564 1.96498 0.46773 #avg: 1.79805; avg_err: 0.0251513; sd: 6.40376; counts: 64827
sfh 0.23281 0.625833 2.06122 0.490749 #avg: 1.8768; avg_err: 0.0232537; sd: 5.9206; counts: 64827
sfh 0.237873 0.662656 2.17688 0.519725 #avg: 1.9688; avg_err: 0.0234025; sd: 5.9585; counts: 64827
sfh 0.242935 0.702306 2.32116 0.551375 #avg: 2.09431; avg_err: 0.0256381; sd: 6.5277; counts: 64827
sfh 0.247998 0.742349 2.41833 0.581884 #avg: 2.21726; avg_err: 0.0295133; sd: 7.51438; counts: 64827
sfh 0.25306 0.777647 2.55384 0.606544 #avg: 2.34249; avg_err: 0.0322987; sd: 8.22355; counts: 64827
sfh 0.258123 0.819644 2.65081 0.638162 #avg: 2.46347; avg_err: 0.0329661; sd: 8.39349; counts: 64827
sfh 0.263185 0.860913 2.7878 0.669143 #avg: 2.58009; avg_err: 0.0344641; sd: 8.7749; counts: 64827
sfh 0.268248 0.910143 2.93179 0.708525 #avg: 2.72576; avg_err: 0.0366321; sd: 9.32687; counts: 64827
sfh 0.27331 0.952989 3.09338 0.740243 #avg: 2.85025; avg_err: 0.0375289; sd: 9.55522; counts: 64827
sfh 0.278373 1.0034 3.2353 0.781688 #avg: 3.02073; avg_err: 0.0405219; sd: 10.3173; counts: 64827
sfh 0.283435 1.0387 3.39497 0.803516 #avg: 3.17654; avg_err: 0.0417037; sd: 10.6182; counts: 64827
sfh 0.288498 1.08209 3.56246 0.833144 #avg: 3.3434; avg_err: 0.042492; sd: 10.8189; counts: 64827
sfh 0.29356 1.14076 3.73654 0.879767 #avg: 3.49955; avg_err: 0.0426053; sd: 10.8477; counts: 64827
sfh 0.298623 1.19281 3.93077 0.921416 #avg: 3.6787; avg_err: 0.0439508; sd: 11.1903; counts: 64827
sfh 0.303685 1.24507 4.15821 0.960931 #avg: 3.84308; avg_err: 0.0430761; sd: 10.9676; counts: 64827
sfh 0.308748 1.29996 4.407 1.00354 #avg: 4.02505; avg_err: 0.0432606; sd: 11.0146; counts: 64827
sfh 0.31381 1.36413 4.65649 1.05349 #avg: 4.22688; avg_err: 0.043594; sd: 11.0994; counts: 64827
sfh 0.318873 1.42655 4.86873 1.10232 #avg: 4.44235; avg_err: 0.0449162; sd: 11.4361; counts: 64827
sfh 0.323935 1.49291 5.20335 1.15457 #avg: 4.71841; avg_err: 0.0488845; sd: 12.4465; counts: 64827
sfh 0.328997 1.5634 5.56853 1.20938 #avg: 4.9617; avg_err: 0.0511407; sd: 13.0209; counts: 64827
sfh 0.33406 1.64509 5.93523 1.27932 #avg: 5.2366; avg_err: 0.0535576; sd: 13.6363; counts: 64827
sfh 0.339122 1.72526 6.35864 1.34565 #avg: 5.52978; avg_err: 0.0548989; sd: 13.9778; counts: 64827
sfh 0.344185 1.81041 6.87827 1.41525 #avg: 5.85523; avg_err: 0.0570233; sd: 14.5187; counts: 64827
sfh 0.349247 1.89508 7.43809 1.48436 #avg: 6.19326; avg_err: 0.0590425; sd: 15.0328; counts: 64827
sfh 0.35431 1.97868 7.92709 1.55049 #avg: 6.50616; avg_err: 0.0598036; sd: 15.2266; counts: 64827
sfh 0.359372 2.08524 8.55776 1.64258 #avg: 6.85859; avg_err: 0.0611362; sd: 15.5659; counts: 64827
sfh 0.364435 2.20992 9.21918 1.74586 #avg: 7.22922; avg_err: 0.0638331; sd: 16.2525; counts: 64827
sfh 0.369497 2.32279 9.80931 1.84197 #avg: 7.60661; avg_err: 0.0653285; sd: 16.6332; counts: 64827
sfh 0.37456 2.46173 10.3926 1.96349 #avg: 7.97559; avg_err: 0.0675629; sd: 17.2022; counts: 64827
sfh 0.379622 2.60545 11.02 2.09029 #avg: 8.36928; avg_err: 0.0702007; sd: 17.8738; counts: 64827
sfh 0.384685 2.77581 11.878 2.2427 #avg: 8.70644; avg_err: 0.0705624; sd: 17.9659; counts: 64827
sfh 0.389747 2.94613 12.4869 2.39494 #avg: 9.07244; avg_err: 0.0720071; sd: 18.3337; counts: 64827
sfh 0.39481 3.12441 13.0076 2.54883 #avg: 9.40784; avg_err: 0.0733824; sd: 18.6839; counts: 64827
sfh 0.399872 3.32648 13.8386 2.72842 #avg: 9.77472; avg_err: 0.0746925; sd: 19.0174; counts: 64827
sfh 0.404935 3.51377 14.3417 2.89358 #avg: 10.126; avg_err: 0.0750152; sd: 19.0996; counts: 64827
sfh 0.409997 3.72615 14.9014 3.08467 #avg: 10.4511; avg_err: 0.0756486; sd: 19.2608; counts: 64827
sfh 0.41506 3.96054 15.3443 3.30096 #avg: 10.7267; avg_err: 0.0756435; sd: 19.2596; counts: 64827
sfh 0.420122 4.17847 15.6045 3.48949 #avg: 11.0135; avg_err: 0.0764549; sd: 19.4662; counts: 64827
sfh 0.425185 4.40142 16.1041 3.6867 #avg: 11.3178; avg_err: 0.0771467; sd: 19.6423; counts: 64827
sfh 0.430247 4.61714 16.5452 3.87723 #avg: 11.6172; avg_err: 0.0773039; sd: 19.6823; counts: 64827
sfh 0.43531 4.86996 16.9052 4.08983 #avg: 11.866; avg_err: 0.0769034; sd: 19.5803; counts: 64827
sfh 0.440372 5.08566 17.2337 4.28319 #avg: 12.082; avg_err: 0.0762202; sd: 19.4064; counts: 64827
sfh 0.445435 5.37505 17.2304 4.53522 #avg: 12.2698; avg_err: 0.0757387; sd: 19.2838; counts: 64827
sfh 0.450497 5.59585 17.3437 4.7323 #avg: 12.4036; avg_err: 0.0747527; sd: 19.0328; counts: 64827
sfh 0.45556 5.79837 17.461 4.90616 #avg: 12.5286; avg_err: 0.0742992; sd: 18.9173; counts: 64827
sfh 0.460622 6.0103 17.5295 5.088 #avg: 12.6131; avg_err: 0.073253; sd: 18.6509; counts: 64827
sfh 0.465685 6.20217 17.4293 5.26007 #avg: 12.6663; avg_err: 0.0721036; sd: 18.3583; counts: 64827
sfh 0.470747 6.42588 17.3442 5.44991 #avg: 12.7399; avg_err: 0.071334; sd: 18.1623; counts: 64827
sfh 0.47581 6.60757 17.1007 5.60777 #avg: 12.7655; avg_err: 0.0705718; sd: 17.9683; counts: 64827
sfh 0.480872 6.73984 17.052 5.71873 #avg: 12.7626; avg_err: 0.0692339; sd: 17.6276; counts: 64827
sfh 0.485935 6.90284 16.7157 5.85395 #avg: 12.7518; avg_err: 0.0683371; sd: 17.3993; counts: 64827
sfh 0.490997 7.02414 16.53 5.96021 #avg: 12.7315; avg_err: 0.0672799; sd: 17.1301; counts: 64827
sfh 0.49606 7.09964 16.2186 6.02142 #avg: 12.6335; avg_err: 0.0660917; sd: 16.8276; counts: 64827
sfh 0.501122 7.17373 15.984 6.08162 #avg: 12.5515; avg_err: 0.065017; sd: 16.5539; counts: 64827
sfh 0.506185 7.22736 15.7426 6.13369 #avg: 12.4454; avg_err: 0.0635764; sd: 16.1872; counts: 64827
sfh 0.511247 7.27139 15.455 6.17331 #avg: 12.3454; avg_err: 0.0626164; sd: 15.9427; counts: 64827
sfh 0.51631 7.28701 15.0008 6.19703 #avg: 12.1645; avg_err: 0.0609631; sd: 15.5218; counts: 64827
sfh 0.521372 7.30026 14.6982 6.2134 #avg: 11.9585; avg_err: 0.0589448; sd: 15.0079; counts: 64827
sfh 0.526435 7.26434 14.3791 6.20965 #avg: 11.7444; avg_err: 0.0573168; sd: 14.5934; counts: 64827
sfh 0.531497 7.22149 13.8514 6.19512 #avg: 11.5153; avg_err: 0.0554574; sd: 14.12; counts: 64827
sfh 0.53656 7.14045 13.5039 6.13568 #avg: 11.2796; avg_err: 0.0539379; sd: 13.7331; counts: 64827
sfh 0.541622 7.08231 13.144 6.10838 #avg: 11.082; avg_err: 0.0526418; sd: 13.4031; counts: 64827
sfh 0.546685 6.97622 12.7598 6.05549 #avg: 10.8088; avg_err: 0.0509595; sd: 12.9748; counts: 64827
sfh 0.551747 6.88498 12.3243 6.0064 #avg: 10.556; avg_err: 0.0495605; sd: 12.6186; counts: 64827
sfh 0.55681 6.73485 12.0042 5.91058 #avg: 10.2829; avg_err: 0.0481212; sd: 12.2521; counts: 64827
sfh 0.561872 6.59039 11.5867 5.82294 #avg: 9.99954; avg_err: 0.0464917; sd: 11.8372; counts: 64827
sfh 0.566935 6.41622 11.068 5.72915 #avg: 9.6756; avg_err: 0.0450054; sd: 11.4588; counts: 64827
sfh 0.571997 6.28634 10.7483 5.67372 #avg: 9.42949; avg_err: 0.0440389; sd: 11.2127; counts: 64827
sfh 0.57706 6.15234 10.3762 5.63141 #avg: 9.12297; avg_err: 0.0422405; sd: 10.7548; counts: 64827
sfh 0.582123 5.96612 10.1048 5.51961 #avg: 8.81077; avg_err: 0.040676; sd: 10.3565; counts: 64827
sfh 0.587185 5.76655 9.78775 5.38988 #avg: 8.50802; avg_err: 0.0392306; sd: 9.98848; counts: 64827
sfh 0.592248 5.60592 9.37768 5.30574 #avg: 8.20081; avg_err: 0.0378327; sd: 9.63258; counts: 64827
sfh 0.59731 5.42972 9.03078 5.18032 #avg: 7.90147; avg_err: 0.036548; sd: 9.30546; counts: 64827
sfh 0.602373 5.25031 8.71109 5.03769 #avg: 7.62348; avg_err: 0.0350576; sd: 8.92599; counts: 64827
sfh 0.607435 5.04349 8.34671 4.86359 #avg: 7.33479; avg_err: 0.0338007; sd: 8.60599; counts: 64827
sfh 0.612498 4.88375 8.07845 4.72855 #avg: 7.04883; avg_err: 0.0324064; sd: 8.25098; counts: 64827
sfh 0.61756 4.69059 7.82371 4.55418 #avg: 6.77138; avg_err: 0.0311517; sd: 7.93153; counts: 64827
sfh 0.622623 4.54378 7.36592 4.42105 #avg: 6.44602; avg_err: 0.0291482; sd: 7.4214; counts: 64827
sfh 0.627685 4.42089 6.95811 4.31229 #avg: 6.13612; avg_err: 0.0274328; sd: 6.98465; counts: 64827
sfh 0.632748 4.25095 6.68265 4.15308 #avg: 5.84848; avg_err: 0.0258247; sd: 6.5752; counts: 64827
sfh 0.63781 4.12276 6.33074 4.03373 #avg: 5.55708; avg_err: 0.0241151; sd: 6.13994; counts: 64827
sfh 0.642873 3.98987 5.96176 3.90941 #avg: 5.2892; avg_err: 0.0227614; sd: 5.79526; counts: 64827
sfh 0.647935 3.86956 5.5728 3.79626 #avg: 5.03504; avg_err: 0.0213925; sd: 5.44673; counts: 64827
sfh 0.652998 3.71965 5.33345 3.65197 #avg: 4.79349; avg_err: 0.020123; sd: 5.1235; counts: 64827
