#Peak halo mass range: 9.625 < log10(Mh/Msun) < 9.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 1.00582e+06
#Bestfit SF halos in bin: 993136
#Bestfit Q halos in bin: 12688
#Bestfit central halos in bin: 968299
#Bestfit satellite halos in bin: 37525
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 5.29417e-06 5.87134e-06 5.12444e-06 4.72726e-06 4.09594e-06 4.65961e-06 4.9668e-05 2.59107e-05 4.9668e-05 2.25489e-08 9.15421e-08 2.2076e-08 0.000141324 0.000150587 0.000137428 0.057873 0.061248
0.062373 1.65839e-05 1.79093e-05 1.57512e-05 1.42721e-05 1.2035e-05 1.37811e-05 0.000197538 3.28412e-05 0.000197538 6.7879e-07 1.00867e-06 6.46843e-07 0.000427002 0.000467726 0.000405815 0.061248 0.063498
0.064623 2.80253e-05 3.49619e-05 2.59907e-05 2.45867e-05 1.98279e-05 2.32737e-05 0.000297178 0.000359405 0.000293789 2.69286e-06 3.88021e-06 2.46364e-06 0.000681706 0.000724238 0.000630643 0.063498 0.065748
0.066873 4.13162e-05 4.9204e-05 3.52045e-05 3.61914e-05 3.58308e-05 3.32039e-05 0.000442457 0.000644172 0.000430541 5.34716e-06 7.76692e-06 4.69858e-06 0.000969465 0.00119627 0.000858068 0.065748 0.067998
0.069123 5.90823e-05 5.44048e-05 4.93814e-05 4.90219e-05 4.42562e-05 4.37038e-05 0.000846549 0.000966362 0.000795681 1.77023e-05 1.6868e-05 1.49822e-05 0.00112686 0.000885177 0.000957187 0.067998 0.070248
0.071373 8.92765e-05 8.41442e-05 7.35354e-05 7.20726e-05 6.00433e-05 6.31014e-05 0.00143589 0.00155624 0.00133563 2.88537e-05 3.41955e-05 2.36673e-05 0.00164843 0.00150248 0.00136895 0.070248 0.072498
0.073623 0.00013383 0.000141811 0.000109987 0.000117324 9.35193e-05 0.000100024 0.0014258 0.00163943 0.00126618 5.35056e-05 6.18961e-05 4.38458e-05 0.00220653 0.00202401 0.0017914 0.072498 0.074748
0.075873 0.000208969 0.00021913 0.000163396 0.000185923 0.000139326 0.000155786 0.00201286 0.00213173 0.00177346 9.60657e-05 0.000116801 7.78373e-05 0.00312233 0.00286362 0.00242463 0.074748 0.076998
0.078123 0.000309201 0.000313954 0.000233845 0.000278491 0.00025325 0.000225591 0.00271294 0.00290103 0.00234576 0.000161072 0.0001828 0.000124873 0.00413153 0.00372219 0.00306859 0.076998 0.079248
0.080373 0.00046948 0.000448205 0.000345707 0.000429317 0.000365753 0.00033281 0.00361314 0.00435453 0.00298399 0.000281181 0.000292303 0.00020707 0.00532836 0.00457003 0.0038838 0.079248 0.081498
0.082904 0.000693428 0.000663234 0.000493455 0.000641159 0.000585607 0.000487708 0.00478472 0.00521563 0.00394246 0.000452185 0.000466991 0.000330401 0.00691851 0.00585279 0.00476268 0.081498 0.084311
0.085998 0.0012953 0.00115422 0.000896014 0.00122738 0.00105204 0.000871788 0.00661169 0.00846849 0.00486193 0.000963234 0.00089468 0.000681161 0.00986392 0.00791065 0.00644048 0.084311 0.087685
0.089373 0.00228524 0.00189053 0.00144932 0.00220084 0.0018219 0.00144656 0.00889153 0.0110029 0.00616792 0.00185898 0.00158286 0.0011788 0.0132846 0.00951213 0.00816884 0.087685 0.091061
0.092748 0.00398333 0.00317679 0.00227152 0.00387726 0.00306039 0.00231901 0.0122856 0.0153335 0.00779024 0.0034874 0.0028246 0.00198941 0.0167801 0.0116042 0.0095212 0.091061 0.094435
0.096123 0.00629243 0.00449752 0.00340039 0.00617589 0.00444503 0.00340361 0.0154147 0.015991 0.00876777 0.00573436 0.00422156 0.003107 0.0206928 0.0134885 0.0109588 0.094435 0.097811
0.099498 0.00985419 0.00664333 0.00488805 0.00971961 0.00630416 0.00484171 0.0203882 0.0205496 0.0110788 0.009277 0.0063553 0.00459855 0.0247481 0.0155346 0.011945 0.097811 0.101186
