#Observed stellar mass range: 8.8 < log10(M*/Msun) < 9
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.261347 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 32983
#Bestfit SF galaxies in bin: 31516
#Bestfit Q galaxies in bin: 1467
#Bestfit central galaxies in bin: 26979
#Bestfit satellite galaxies in bin: 6004
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.47204e-06 3.61957e-05 2.47204e-06 0 2.32044e-05 0 5.55796e-05 5.60258e-05 5.55796e-05 3.02218e-06 1.19078e-05 3.02218e-06 0 0.000106434 0 0.000000 0.057873
0.059561 0.000670423 0.000576516 0.000635406 0.000531958 0.000453341 0.000511158 0.0036451 0.00376147 0.00353046 0.000654961 0.000274095 0.000635282 0.000739902 0.00322266 0.000679703 0.057873 0.061248
0.062373 0.0027066 0.00170328 0.00255228 0.00252737 0.00104924 0.00239971 0.00655707 0.00818764 0.00613694 0.00182076 0.00189108 0.0016949 0.00668711 0.00270866 0.00637998 0.061248 0.063498
0.064623 0.00635895 0.00387259 0.00579136 0.00527806 0.00351777 0.0048486 0.0295801 0.00564765 0.027778 0.00575282 0.00378507 0.00531902 0.00908262 0.00839144 0.00803662 0.063498 0.065748
0.066873 0.00995996 0.00818958 0.00874157 0.00854928 0.00711613 0.00751692 0.0402661 0.00889806 0.0366049 0.00824213 0.00626944 0.00731191 0.0176791 0.013542 0.0152486 0.065748 0.067998
0.069123 0.0144832 0.0115616 0.0121763 0.013042 0.0105559 0.0111065 0.0454447 0.0283829 0.038966 0.0116856 0.0102678 0.00967962 0.0270546 0.0147673 0.0235051 0.067998 0.070248
0.071373 0.0215684 0.0157895 0.0171432 0.0193573 0.0157726 0.0155007 0.0690703 0.0416471 0.0574524 0.0179355 0.0141975 0.0140039 0.0378926 0.0249835 0.0310969 0.070248 0.072498
0.073623 0.0337443 0.0232854 0.0250078 0.0306484 0.0224415 0.0235729 0.100253 0.0607437 0.0776634 0.0286854 0.0212217 0.0211178 0.0564764 0.0348056 0.0448694 0.072498 0.074748
0.075873 0.0432074 0.0327518 0.0310726 0.0384968 0.0314129 0.0272541 0.144405 0.0454606 0.106625 0.0376427 0.0291407 0.026492 0.0682122 0.0434527 0.0499544 0.074748 0.076998
0.078123 0.0569016 0.0425864 0.0396653 0.0519091 0.0400468 0.0367962 0.164157 0.0713585 0.115469 0.0499675 0.0379256 0.0341497 0.0880597 0.0525827 0.0638106 0.076998 0.079248
0.080373 0.0700579 0.0524324 0.0475858 0.0645599 0.0463229 0.0437604 0.188173 0.105757 0.126527 0.063002 0.049312 0.0427899 0.101764 0.0632945 0.0712387 0.079248 0.081498
0.082904 0.0760076 0.055723 0.0489211 0.0700572 0.0538361 0.0459004 0.203841 0.0837222 0.137989 0.0696835 0.0516067 0.0448312 0.104425 0.0691667 0.0656941 0.081498 0.084311
0.085998 0.110139 0.0698432 0.0627248 0.101254 0.0718784 0.0611293 0.301009 0.101781 0.188153 0.100234 0.0701793 0.057408 0.154645 0.092242 0.088777 0.084311 0.087685
0.089373 0.138916 0.0769956 0.0751454 0.12687 0.0800427 0.070525 0.3977 0.0902698 0.243704 0.125147 0.0732972 0.0673934 0.200786 0.12865 0.107086 0.087685 0.091061
0.092748 0.16229 0.0895618 0.077913 0.149459 0.0847889 0.0779134 0.437926 0.100257 0.242541 0.145428 0.0810441 0.0707686 0.238055 0.141272 0.118051 0.091061 0.094435
0.096123 0.191922 0.0974685 0.0863133 0.178816 0.0812691 0.0822232 0.473461 0.124041 0.234862 0.172961 0.0858711 0.077931 0.277119 0.134873 0.121915 0.094435 0.097811
0.099498 0.220609 0.0976149 0.0931502 0.204726 0.0821533 0.0856495 0.561808 0.107764 0.27273 0.198251 0.0887314 0.0847689 0.321072 0.128196 0.134752 0.097811 0.101186
0.102873 0.256715 0.102681 0.0973006 0.238936 0.091037 0.0901118 0.638658 0.109118 0.29487 0.230616 0.0963124 0.0866739 0.373991 0.131972 0.143643 0.101186 0.104560
0.106248 0.291088 0.110908 0.10278 0.272482 0.0978713 0.0975061 0.690812 0.131871 0.282838 0.260644 0.0981636 0.0904998 0.427889 0.154576 0.154762 0.104560 0.107936
0.109623 0.333002 0.123763 0.110147 0.311024 0.101308 0.101645 0.805171 0.138505 0.310758 0.297874 0.112036 0.0947984 0.490849 0.171016 0.165302 0.107936 0.111310
0.112998 0.376918 0.132156 0.111275 0.352016 0.11015 0.107285 0.911892 0.155264 0.351148 0.335683 0.120076 0.0978527 0.56221 0.163677 0.188159 0.111310 0.114686
0.116373 0.415763 0.146998 0.116467 0.39059 0.123333 0.109126 0.95657 0.231875 0.327949 0.370778 0.132189 0.0987612 0.617903 0.188755 0.193806 0.114686 0.118060
0.119748 0.45947 0.151815 0.120975 0.432824 0.136345 0.113716 1.03193 0.219855 0.345055 0.408687 0.141002 0.101641 0.687666 0.176729 0.211893 0.118060 0.121435
0.123123 0.506065 0.160224 0.12517 0.479368 0.145369 0.124742 1.07959 0.269931 0.348296 0.45441 0.150295 0.106067 0.738174 0.195649 0.205941 0.121435 0.124811
0.126498 0.560804 0.166349 0.139157 0.53413 0.146136 0.137696 1.13383 0.302982 0.332972 0.50667 0.15549 0.116409 0.804052 0.199714 0.226087 0.124811 0.128185
0.129873 0.610322 0.184905 0.147403 0.583503 0.153846 0.146828 1.18647 0.313738 0.316119 0.55562 0.175643 0.126088 0.856122 0.226998 0.230288 0.128185 0.131561
0.133248 0.665976 0.195145 0.157206 0.63697 0.174072 0.153762 1.28911 0.341576 0.345762 0.607719 0.185982 0.137989 0.927752 0.238984 0.255088 0.131561 0.134935
0.137045 0.718038 0.201942 0.160921 0.68955 0.190275 0.166011 1.33006 0.366067 0.33758 0.659075 0.197081 0.144587 0.982993 0.2517 0.259214 0.134935 0.139154
0.141685 0.796821 0.235538 0.171327 0.768857 0.199353 0.181599 1.39757 0.456745 0.332413 0.743292 0.220172 0.151953 1.03735 0.283165 0.256939 0.139154 0.144217
