#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.249878 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 16314
#Bestfit SF galaxies in bin: 14609
#Bestfit Q galaxies in bin: 1705
#Bestfit central galaxies in bin: 13219
#Bestfit satellite galaxies in bin: 3095
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.000123347 0 0.000123343 6.07192e-05 -1.70317e-05 6.07192e-05 0.000659967 5.15874e-05 0.000659967 0.000152227 -1.31533e-05 0.000152226 0 5.78732e-06 0 0.000000 0.057873
0.059561 0.00358644 0.00197193 0.00349866 0.00168985 0.00187886 0.00164083 0.0198371 0 0.0195488 0.00389746 0.00229485 0.00380373 0.00225805 0.00185661 0.00220939 0.057873 0.061248
0.062373 0.00666548 0.0041004 0.00633256 0.00379447 0.00383042 0.00358679 0.0312652 0.00498855 0.0299097 0.00560406 0.00395609 0.00531382 0.0111989 0.00503905 0.0107337 0.061248 0.063498
0.064623 0.0126603 0.00741149 0.0115792 0.00610681 0.00678769 0.00539146 0.0688126 0.0166462 0.0649719 0.00986954 0.00829525 0.00881942 0.0245798 0.00571521 0.0232526 0.063498 0.065748
0.066873 0.018005 0.0157741 0.0156228 0.0125095 0.0126555 0.0111403 0.0650927 0.0300865 0.0577817 0.0146064 0.0152062 0.0122274 0.032521 0.0187879 0.0297562 0.065748 0.067998
0.069123 0.0270506 0.0195776 0.022143 0.0195584 0.0186579 0.016546 0.0912461 0.0330989 0.0769372 0.0219904 0.0177109 0.017492 0.0486632 0.0276328 0.0430369 0.067998 0.070248
0.071373 0.0440378 0.0274696 0.035183 0.0333539 0.0225942 0.0277474 0.135581 0.0536853 0.113095 0.0383355 0.0282611 0.0300261 0.0683932 0.0348161 0.0575239 0.070248 0.072498
0.073623 0.0729737 0.0252783 0.0568494 0.0594625 0.0188414 0.0463794 0.188742 0.0581062 0.152414 0.0666726 0.0212783 0.0510865 0.0998865 0.0398728 0.0808579 0.072498 0.074748
0.075873 0.0835852 0.0381747 0.0584529 0.0658881 0.0367434 0.0454271 0.23522 0.0855422 0.178444 0.072626 0.0405802 0.0496963 0.130393 0.0417307 0.100123 0.074748 0.076998
0.078123 0.110676 0.0507844 0.0753313 0.0853919 0.0495614 0.0569394 0.327318 0.0770038 0.232739 0.0943958 0.0536067 0.0612641 0.18021 0.0452994 0.130164 0.076998 0.079248
