#Peak halo mass range: 13.875 < log10(Mh/Msun) < 14.125
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit halos in bin: 686
#Bestfit SF halos in bin: 38
#Bestfit Q halos in bin: 648
#Bestfit central halos in bin: 591
#Bestfit satellite halos in bin: 95
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.0260322 -0.00139731 0.0258112 0.068436 -0.0474624 0.068436 0.0235456 0.00102496 0.0233186 0.0302168 -0.00203876 0.0299845 0 0.000148571 0 0.000000 0.057873
0.059561 0.199275 0.228948 0.19229 0.557011 -0.296477 0.557011 0.178297 0.237026 0.170986 0.22353 0.244929 0.216319 0.0483847 0.156288 0.0461203 0.057873 0.061248
0.062373 0.435179 0.330876 0.414509 0.772791 -0.444986 0.772791 0.415381 0.346799 0.394435 0.457486 0.306388 0.436638 0.296407 0.406218 0.281399 0.061248 0.063498
0.064623 0.797854 0.547803 0.732032 0.169167 0.162787 0.169167 0.834722 0.59065 0.765902 0.841887 0.574022 0.773761 0.523925 0.535245 0.485963 0.063498 0.065748
0.066873 1.30211 0.754246 1.164 0.363456 0.213802 0.361525 1.35715 0.722395 1.21054 1.39789 0.690774 1.25191 0.706258 0.600186 0.622889 0.065748 0.067998
0.069123 1.67274 0.777702 1.42558 1.17559 -0.0741669 1.1661 1.70189 0.852311 1.43592 1.75531 0.761331 1.49824 1.15901 0.790451 0.980824 0.067998 0.070248
0.071373 2.06613 1.24814 1.68389 1.97096 -0.0410776 1.9367 2.07171 1.32849 1.66588 2.1478 1.28956 1.75117 1.55804 0.916719 1.28643 0.070248 0.072498
0.073623 2.73984 1.38968 2.0793 2.37877 -0.246058 2.28135 2.76102 1.4107 2.09953 2.85438 1.44214 2.16637 2.02729 0.955337 1.56988 0.072498 0.074748
0.075873 3.51127 1.46052 2.56201 1.89418 0.314866 1.74419 3.6061 1.57821 2.64284 3.61895 1.55056 2.64773 2.84142 1.24702 2.05861 0.074748 0.076998
0.078123 4.69727 1.76467 3.16698 3.61825 -0.149555 3.30373 4.76055 1.84128 3.1766 4.67626 1.48911 3.13675 4.82798 2.09728 3.34702 0.076998 0.079248
0.080373 5.64921 2.3125 3.54707 2.72154 1.32711 2.19045 5.82089 2.31164 3.65164 5.4947 2.0887 3.41074 6.61044 2.69149 4.49156 0.079248 0.081498
0.082904 5.45879 1.539 3.12267 2.74602 1.3104 2.06202 5.61787 1.57212 3.22903 5.40047 1.61433 3.06551 5.82158 2.02587 3.42622 0.081498 0.084311
0.085998 8.06675 2.35121 4.38611 4.99363 -0.0596566 4.03781 8.24696 2.66316 4.31097 7.91446 2.49974 4.31418 9.01416 1.95373 5.01448 0.084311 0.087685
0.089373 10.1259 2.84808 4.8509 7.76107 -1.50201 6.503 10.2646 3.31287 4.8755 10.1444 2.86166 4.80186 10.0108 3.62088 5.09685 0.087685 0.091061
0.092748 12.6091 3.99586 5.82046 10.3499 -1.04478 8.6664 12.7416 4.35265 5.86157 12.5862 3.79602 5.76639 12.7515 4.42078 6.04592 0.091061 0.094435
0.096123 15.6442 4.48888 7.01826 12.1544 -0.0548067 9.95888 15.8489 4.63746 7.00972 15.8656 4.64002 7.03886 14.267 4.74878 6.42201 0.094435 0.097811
0.099498 19.1313 4.55314 8.10922 14.1254 0.64684 10.5842 19.4248 4.71386 8.27238 19.558 4.44394 8.32536 16.4767 5.12274 6.67204 0.097811 0.101186
0.102873 23.6147 6.50009 9.85184 16.6554 1.1207 12.503 24.0229 6.87232 10.1875 23.7519 6.22271 9.76274 22.7614 6.70847 9.53036 0.101186 0.104560
0.106248 27.6397 6.62368 11.0253 16.7774 1.22501 12.5657 28.2767 7.08786 11.3611 27.8429 6.5883 10.9762 26.3755 7.66008 11.008 0.104560 0.107936
0.109623 31.6718 7.95453 11.6642 18.563 2.75288 13.8488 32.4405 8.8314 12.003 32.1765 8.00488 11.5471 28.5318 7.77812 11.0164 0.107936 0.111310
0.112998 36.6007 9.66068 13.442 19.9218 4.46723 14.1626 37.5788 10.3595 13.8005 37.4791 10.2893 13.7495 31.1361 7.48386 11.856 0.111310 0.114686
0.116373 42.1527 10.5423 15.3758 24.3114 4.98203 15.8812 43.1989 11.9752 15.5702 43.5952 11.1086 16.0773 33.1788 8.0084 11.6099 0.114686 0.118060
0.119748 46.9866 12.9461 15.9151 29.8273 2.81064 18.6173 47.9929 14.2946 15.7375 48.9665 13.115 16.7394 34.6695 10.6392 11.2394 0.118060 0.121435
0.123123 51.6973 14.6484 16.6121 41.0551 -1.41334 31.2084 52.3214 15.8288 16.3464 53.5714 14.6535 17.4709 40.0388 13.9636 11.7754 0.121435 0.124811
0.126498 57.9235 15.6686 18.2606 42.3598 0.958477 33.402 58.8362 17.6162 18.136 59.7398 15.5609 19.2785 46.6243 17.2658 13.8941 0.124811 0.128185
0.129873 65.7719 17.2073 20.1796 43.5809 3.71056 35.1203 67.0732 19.2901 20.2785 67.6788 17.0111 21.1985 53.9091 17.6886 16.0852 0.128185 0.131561
0.133248 75.1614 17.826 23.5343 41.6179 9.6914 31.3182 77.1284 20.3869 24.044 76.9157 17.555 24.4334 64.2477 20.3132 18.4146 0.131561 0.134935
0.137045 84.034 20.4129 26.5253 41.9913 12.7938 31.631 86.4994 22.2366 27.2923 85.3937 20.387 27.3216 75.575 22.1232 23.5025 0.134935 0.139154
0.141685 97.3128 21.3475 31.2364 40.6608 27.4817 30.062 100.635 24.1489 31.9894 98.9161 20.6962 32.0887 87.3379 25.7986 24.3739 0.139154 0.144217
0.146748 110.279 23.1584 35.0833 42.936 32.4954 30.3861 114.228 26.4849 36.5228 111.248 21.9675 35.585 104.256 20.6154 32.3036 0.144217 0.149279
0.151810 127.256 28.2194 38.643 53.3326 57.8438 39.5958 131.591 27.3174 41.6731 131.047 27.8751 40.6484 103.676 17.2295 29.5358 0.149279 0.154342
0.156873 139.213 30.7544 42.8452 59.0227 58.3439 42.1049 143.916 29.4639 45.8778 145.877 29.9319 46.8149 97.7567 30.0629 21.9935 0.154342 0.159404
0.161935 154.577 29.5131 48.4585 68.5758 64.396 48.4452 159.62 30.4846 52.024 159.317 30.0569 50.9073 125.088 29.3394 35.3786 0.159404 0.164467
0.166998 173.54 34.8251 54.3645 90.2379 61.4621 65.5755 178.425 37.2948 55.2033 180.012 36.1606 55.9624 133.271 27.6569 42.3095 0.164467 0.169529
