#Observed stellar mass range: 10.8 < log10(M*/Msun) < 11
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.202091 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 22910
#Bestfit SF galaxies in bin: 11291
#Bestfit Q galaxies in bin: 11619
#Bestfit central galaxies in bin: 17075
#Bestfit satellite galaxies in bin: 5835
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.00039784 2.53254e-05 0.000390479 0 2.63658e-05 0 0.000784449 -1.21767e-05 0.00077145 0.000356379 1.79744e-05 0.000350176 0.000519166 0.000106343 0.000518155 0.000000 0.057873
0.059561 0.00616494 0.00679793 0.00592835 0.000621934 0.00280295 0.000568692 0.0115515 0.00915862 0.0111503 0.00633023 0.00797022 0.00612954 0.00568124 0.006639 0.00545998 0.057873 0.061248
0.062373 0.00946672 0.0100002 0.00878542 0.00226446 0.0044933 0.0021011 0.0164657 0.0135854 0.0154157 0.00945341 0.00905663 0.00888498 0.0095057 0.0149222 0.0088371 0.061248 0.063498
0.064623 0.0234313 0.0171324 0.0209888 0.00478098 0.00856221 0.00423888 0.0415552 0.0253831 0.0374883 0.0246129 0.0165246 0.0225641 0.0199738 0.0247924 0.0176821 0.063498 0.065748
0.066873 0.0410351 0.0298384 0.0348572 0.00832072 0.0192324 0.00664082 0.072826 0.0273884 0.0628005 0.0428108 0.0257871 0.0369994 0.035839 0.0399496 0.0303755 0.065748 0.067998
0.069123 0.0517037 0.0423798 0.041247 0.014594 0.0196015 0.0113384 0.0877659 0.0616017 0.0716739 0.0495474 0.0409776 0.0394852 0.0580139 0.0556532 0.0463296 0.067998 0.070248
0.071373 0.0767739 0.051993 0.0607688 0.0228006 0.028059 0.0176098 0.129224 0.073409 0.103514 0.0671667 0.0544942 0.0522035 0.104888 0.0522998 0.0828188 0.070248 0.072498
0.073623 0.109092 0.0658186 0.0807711 0.0313823 0.0335445 0.0214948 0.184609 0.0890837 0.143342 0.0911002 0.0691825 0.0658265 0.161743 0.0542416 0.125982 0.072498 0.074748
0.075873 0.140127 0.0772619 0.0975567 0.0426042 0.038063 0.0265425 0.234897 0.106431 0.169856 0.126689 0.0766315 0.0880284 0.179452 0.0745741 0.128495 0.074748 0.076998
0.078123 0.170718 0.0837523 0.114868 0.0494832 0.0496769 0.027449 0.28853 0.110719 0.202923 0.167848 0.0835016 0.1133 0.179114 0.0920168 0.11341 0.076998 0.079248
0.080373 0.205594 0.0946229 0.131462 0.0601041 0.0495846 0.0318535 0.346976 0.117085 0.229768 0.197332 0.0904537 0.125326 0.22977 0.100242 0.143242 0.079248 0.081498
0.082904 0.213548 0.100574 0.127581 0.0650264 0.0536531 0.0344345 0.357876 0.131298 0.225944 0.202872 0.0957694 0.119781 0.244787 0.0957339 0.145642 0.081498 0.084311
0.085998 0.30829 0.140021 0.166308 0.103842 0.0752779 0.047217 0.506966 0.192662 0.288093 0.300152 0.137402 0.16285 0.332104 0.133053 0.173175 0.084311 0.087685
0.089373 0.381376 0.150303 0.194902 0.133977 0.0844326 0.0601195 0.62179 0.200708 0.327526 0.375956 0.143729 0.192158 0.397234 0.144041 0.194905 0.087685 0.091061
0.092748 0.454834 0.181362 0.197295 0.156318 0.104934 0.0618735 0.744922 0.242939 0.349313 0.449913 0.173562 0.201271 0.469233 0.240982 0.201063 0.091061 0.094435
0.096123 0.557171 0.206321 0.226793 0.193249 0.114876 0.0654702 0.910819 0.238687 0.405608 0.549534 0.204492 0.223186 0.579516 0.211022 0.237006 0.094435 0.097811
0.099498 0.671493 0.241597 0.259029 0.223798 0.121037 0.0683425 1.10655 0.313377 0.473292 0.654108 0.238401 0.240646 0.722368 0.237584 0.281622 0.097811 0.101186
0.102873 0.834954 0.253403 0.311523 0.260888 0.135386 0.0714897 1.39281 0.312627 0.596269 0.836525 0.255843 0.309186 0.830359 0.238841 0.319363 0.101186 0.104560
0.106248 0.950382 0.268322 0.332674 0.298157 0.163246 0.0709516 1.58419 0.281766 0.652427 0.951056 0.279405 0.332959 0.948408 0.259302 0.344408 0.104560 0.107936
0.109623 1.08912 0.303267 0.356712 0.344214 0.185877 0.0694615 1.813 0.345559 0.69651 1.08026 0.307859 0.358757 1.11505 0.3134 0.392682 0.107936 0.111310
0.112998 1.24189 0.317424 0.398487 0.389169 0.217321 0.0706514 2.07054 0.457345 0.775844 1.23003 0.330521 0.389882 1.2766 0.355179 0.43171 0.111310 0.114686
0.116373 1.39666 0.355725 0.419134 0.443853 0.237836 0.0768154 2.32258 0.527496 0.837836 1.35773 0.340257 0.386099 1.51059 0.360019 0.515389 0.114686 0.118060
0.119748 1.55807 0.399958 0.456149 0.500854 0.260138 0.07494 2.58543 0.569435 0.937095 1.52098 0.378636 0.425628 1.66659 0.445687 0.539732 0.118060 0.121435
0.123123 1.75574 0.443498 0.503425 0.569346 0.267752 0.089677 2.90864 0.641906 1.02402 1.72256 0.415778 0.483205 1.85282 0.542075 0.576717 0.121435 0.124811
0.126498 1.94433 0.459747 0.540921 0.623245 0.28138 0.0943296 3.22813 0.698097 1.11464 1.88056 0.40526 0.509855 2.13096 0.633755 0.675844 0.124811 0.128185
0.129873 2.17205 0.518881 0.604636 0.673564 0.286192 0.103651 3.62823 0.708684 1.23199 2.09807 0.461233 0.561047 2.38852 0.610608 0.763731 0.128185 0.131561
0.133248 2.40793 0.561915 0.671792 0.739369 0.31218 0.111615 4.0294 0.685323 1.3866 2.31657 0.525534 0.611482 2.6753 0.675396 0.874207 0.131561 0.134935
0.137045 2.62619 0.574859 0.71694 0.811674 0.32919 0.120953 4.38948 0.7418 1.47755 2.52556 0.578602 0.636038 2.92067 0.612421 0.941883 0.134935 0.139154
0.141685 2.9867 0.672502 0.795123 0.90124 0.374569 0.136627 5.01328 0.876426 1.71579 2.87296 0.687568 0.725616 3.31954 0.694333 1.05857 0.139154 0.144217
0.146748 3.46545 0.679544 1.00914 1.02726 0.404684 0.155969 5.83481 0.983846 2.07451 3.3101 0.703927 0.880323 3.92004 0.716322 1.28933 0.144217 0.149279
0.151810 3.90411 0.813458 1.16104 1.15204 0.442567 0.176328 6.57849 1.161 2.3951 3.72652 0.814203 1.05664 4.42379 0.860154 1.46903 0.149279 0.154342
0.156873 4.34055 0.924466 1.26407 1.31047 0.482776 0.215049 7.2851 1.34743 2.64197 4.12345 0.981489 1.13085 4.97588 0.85522 1.65228 0.154342 0.159404
0.161935 4.75753 1.11617 1.35958 1.45383 0.553649 0.213114 7.96796 1.62019 2.85974 4.45399 1.16278 1.15696 5.64578 0.957152 1.94564 0.159404 0.164467
0.166998 5.22738 1.29029 1.47074 1.59948 0.579033 0.239871 8.75286 1.8584 3.25664 4.84179 1.36286 1.27601 6.35572 0.959581 2.26804 0.164467 0.169529
0.172060 5.7065 1.47672 1.60084 1.75494 0.642681 0.262903 9.54652 2.2087 3.59386 5.31154 1.52142 1.39728 6.86228 1.042 2.3811 0.169529 0.174591
